config_id,t_s,Icell11_A,Icell12_A,Icell21_A,Icell22_A,Icell31_A,Icell32_A,I_RL_A,V_out_diff_V,E_out_J
6.0,0.020168595999993523,-0.49824962,-0.49824962,0.00013978229,0.00013978229,0.00016712538,0.0001547869,0.99390715,3.2798936,0.14913300765766674
6.0,0.020178595999993523,-0.49717185,-0.49717185,-0.00013458311,-0.00013458311,-0.00016344982,-0.00015111064,0.99394727,3.280026,0.14916560938610607
6.0,0.020188595999993522,-0.49783188,-0.49783188,0.00013765432,0.00013765432,0.00016544202,0.00015310336,0.9939735,3.2801125,0.14919821283592755
6.0,0.020198595999993522,-0.49690238,-0.49690238,-0.00013608114,-0.00013608114,-0.00016454399,-0.00015220502,0.9939914,3.2801716,0.14923081745876843
6.0,0.02020859599999352,-0.49765477,-0.49765477,0.00013671897,0.00013671897,0.00016479679,0.00015245803,0.9940032,3.2802105,0.14926342285646968
6.0,0.02021859599999352,-0.49678442,-0.49678442,-0.00013661521,-0.00013661521,-0.00016490043,-0.00015256155,0.99401146,3.280238,0.1492960287977653
6.0,0.02022859599999352,-0.49757528,-0.49757528,0.00013642828,0.00013642828,0.00016460512,0.00015226635,0.9940168,3.2802556,0.14932863508953623
6.0,0.02023859599999352,-0.49673072,-0.49673072,-0.0001367689,-0.0001367689,-0.00016500168,-0.00015266285,0.99402076,3.2802684,0.14936124163879924
6.0,0.020248595999993523,-0.4975388,-0.4975388,0.00013634768,0.00013634768,0.00016455103,0.00015221228,0.9940232,3.2802765,0.1493938483478027
6.0,0.020258595999993523,-0.49670577,-0.49670577,-0.00013681134,-0.00013681134,-0.00016503053,-0.00015269175,0.9940252,3.2802832,0.14942645518793637
6.0,0.020268595999993522,-0.49752176,-0.49752176,0.00013632418,0.00013632418,0.00016453446,0.00015219572,0.9940262,3.2802863,0.14945906209244306
6.0,0.020278595999993522,-0.4966941,-0.4966941,-0.00013682424,-0.00013682424,-0.0001650397,-0.00015270093,0.9940272,3.2802896,0.14949166906370695
6.0,0.02028859599999352,-0.49751374,-0.49751374,0.00013631622,0.00013631622,0.00016452845,0.00015218974,0.9940276,3.280291,0.14952427606358107
6.0,0.02029859599999352,-0.49668857,-0.49668857,-0.00013682876,-0.00013682876,-0.00016504303,-0.00015270428,0.9940282,3.280293,0.14955688310160214
6.0,0.02030859599999352,-0.49750996,-0.49750996,0.00013631293,0.00013631293,0.00016452577,0.00015218707,0.9940283,3.2802932,0.1495894901443916
6.0,0.02031859599999352,-0.49668598,-0.49668598,-0.00013683058,-0.00013683058,-0.00016504439,-0.00015270566,0.9940286,3.2802947,0.1496220972134071
6.0,0.02032859599999352,-0.49750817,-0.49750817,0.00013631125,0.00013631125,0.00016452432,0.00015218565,0.99402857,3.2802944,0.14965470427765423
6.0,0.020338595999993523,-0.49668476,-0.49668476,-0.00013683138,-0.00013683138,-0.00016504496,-0.00015270626,0.99402887,3.2802954,0.14968731136097485
6.0,0.020348595999993523,-0.49750733,-0.49750733,0.00013631025,0.00013631025,0.00016452339,0.00015218474,0.99402875,3.280295,0.14971991843475874
6.0,0.020358595999993522,-0.49668416,-0.49668416,-0.00013683172,-0.00013683172,-0.00016504516,-0.00015270647,0.994029,3.2802956,0.14975252552284773
6.0,0.020368595999993522,-0.49750692,-0.49750692,0.00013630958,0.00013630958,0.00016452272,0.00015218409,0.9940288,3.280295,0.1497851325990158
6.0,0.02037859599999352,-0.4966839,-0.4966839,-0.00013683183,-0.00013683183,-0.00016504517,-0.00015270652,0.994029,3.2802958,0.14981773968948897
6.0,0.02038859599999352,-0.49750674,-0.49750674,0.00013630906,0.00013630906,0.0001645222,0.0001521836,0.99402887,3.2802951,0.1498503467704254
