t_s,Icell11_A,Icell12_A,Icell21_A,Icell22_A,Icell31_A,Icell32_A,I_RL_A,V_out_diff_V,E_out_J
0.005625677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.073567834
0.005635677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.073701266
0.005645677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.073834698
0.005655677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.07396813
0.005665677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.074101563
0.005675677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.074234995
0.005685677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.074368427
0.005695677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.074501859
0.005705677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.074635291
0.005715677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.074768724
0.005725677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.074902156
0.005735677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.075035588
0.005745677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.07516902
0.005755677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.075302453
0.005765677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.075435885
0.005775677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.075569317
0.005785677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.075702749
0.005795677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.075836182
0.005805677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.075969614
0.005815677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.076103046
0.005825677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.076236478
0.005835677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.076369911
0.005845677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.076503343
0.005855677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.076636775
0.005865677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.076770207
0.005875677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.07690364
0.005885677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.077037072
0.005895677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.077170504
0.005905677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.077303936
0.005915677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.077437368
0.005925677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.077570801
0.005935677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.077704233
0.005945677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.077837665
0.005955677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.077971097
0.005965677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.07810453
0.005975677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.078237962
0.005985677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.078371394
0.005995677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.078504826
0.006005677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.078638259
0.006015677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.078771691
0.006025677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.078905123
0.006035677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.079038555
0.006045677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.079171988
0.006055677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.07930542
0.006065677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.079438852
0.006075677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.079572284
0.006085677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.079705716
0.006095677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.079839149
0.006105677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.079972581
0.006115677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.080106013
0.006125677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.080239445
0.006135677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.080372878
0.006145677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.08050631
0.006155677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.080639742
0.006165677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.080773174
0.006175677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.080906607
0.006185677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.081040039
0.006195677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.081173471
0.006205677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.081306903
0.006215677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.081440336
0.006225677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.081573768
0.006235677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.0817072
0.006245677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.081840632
0.006255677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.081974064
0.006265677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.082107497
0.006275677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.082240929
0.006285677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.082374361
0.006295677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.082507793
0.006305677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.082641226
0.006315677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.082774658
0.006325677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.08290809
0.006335677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.083041522
0.006345677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.083174955
0.006355677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.083308387
0.006365677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.083441819
0.006375677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.083575251
0.006385677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.083708684
0.006395677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.083842116
0.006405677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.083975548
0.006415677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.08410898
0.006425677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.084242412
0.006435677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.084375845
0.006445677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.084509277
0.006455677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.084642709
0.006465677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.084776141
0.006475677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.084909574
0.006485677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.085043006
0.006495677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.085176438
0.006505677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.08530987
0.006515677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.085443303
0.006525677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.085576735
0.006535677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.085710167
0.006545677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.085843599
0.006555677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.085977032
0.006565677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.086110464
0.006575677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.086243896
0.006585677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.086377328
0.006595677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.08651076
0.006605677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.086644193
0.006615677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.086777625
0.006625677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.086911057
0.006635677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.087044489
0.006645677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.087177922
0.006655677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.087311354
0.006665677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.087444786
0.006675677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.087578218
0.006685677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.087711651
0.006695677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.087845083
0.006705677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.087978515
0.006715677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.088111947
0.006725677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.08824538
0.006735677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.088378812
0.006745677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.088512244
0.006755677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.088645676
0.006765677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.088779108
0.006775677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.088912541
0.006785677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.089045973
0.006795677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.089179405
0.006805677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.089312837
0.006815677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.08944627
0.006825677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.089579702
0.006835677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.089713134
0.006845677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.089846566
0.006855677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.089979999
0.006865677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.090113431
0.006875677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.090246863
0.006885677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.090380295
0.006895677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.090513728
0.006905677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.09064716
0.006915677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.090780592
0.006925677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.090914024
0.006935677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.091047456
0.006945677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.091180889
0.006955677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.091314321
0.006965677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.091447753
0.006975677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.091581185
0.006985677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.091714618
0.006995677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.09184805
0.007005677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.091981482
0.007015677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.092114914
0.007025677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.092248347
0.007035677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.092381779
0.007045677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.092515211
0.007055677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.092648643
0.007065677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.092782076
0.007075677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.092915508
0.007085677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.09304894
0.007095677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.093182372
0.007105677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.093315804
0.007115677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.093449237
0.007125677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.093582669
0.007135677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.093716101
0.007145677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.093849533
0.007155677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.093982966
0.007165677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.094116398
0.007175677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.09424983
0.007185677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.094383262
0.007195677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.094516695
0.007205677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.094650127
0.007215677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.094783559
0.007225677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.094916991
0.007235677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.095050424
0.007245677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.095183856
0.007255677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.095317288
0.007265677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.09545072
0.007275677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.095584153
0.007285677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.095717585
0.007295677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.095851017
0.007305677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.095984449
0.007315677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.096117881
0.007325677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.096251314
0.007335677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.096384746
0.007345677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.096518178
0.007355677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.09665161
0.007365677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.096785043
0.007375677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.096918475
0.007385677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.097051907
0.007395677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.097185339
0.007405677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.097318772
0.007415677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.097452204
0.007425677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.097585636
0.007435677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.097719068
0.007445677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.097852501
0.007455677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.097985933
0.007465677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.098119365
0.007475677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.098252797
0.007485677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.098386229
0.007495677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.098519662
0.007505677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.098653094
0.007515677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.098786526
0.007525677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.098919958
0.007535677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.099053391
0.007545677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.099186823
0.007555677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.099320255
0.007565677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.099453687
0.007575677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.09958712
0.007585677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.099720552
0.007595677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.099853984
0.007605677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.099987416
0.007615677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.100120849
0.007625677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.100254281
0.007635677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.100387713
0.007645677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.100521145
0.007655677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.100654577
0.007665677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.10078801
0.007675677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.100921442
0.007685677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.101054874
0.007695677,-1.0210466,-1.0210466,1.48E-06,1.48E-06,-1.0210061,-1.021005,2.0419984,6.5343947,0.101188306
0.007705677,-1.0210471,-1.0210471,-2.00E-06,-2.00E-06,-1.0210043,-1.0210054,2.0419984,6.5343947,0.101321739
