time	V(out_positive,out_negative)
2.923870658748990e-02	3.190801e+00
2.924870658748990e-02	3.190803e+00
2.925870658748990e-02	3.190801e+00
2.926870658748990e-02	3.190803e+00
2.927870658748990e-02	3.190801e+00
2.928870658748991e-02	3.190803e+00
2.929870658748990e-02	3.190801e+00
2.930870658748990e-02	3.190803e+00
2.931870658748990e-02	3.190801e+00
2.932870658748990e-02	3.190803e+00
2.933870658748990e-02	3.190801e+00
2.934870658748990e-02	3.190803e+00
2.935870658748990e-02	3.190801e+00
2.936870658748991e-02	3.190803e+00
2.937870658748990e-02	3.190801e+00
2.938870658748990e-02	3.190803e+00
2.939870658748990e-02	3.190801e+00
2.940870658748990e-02	3.190803e+00
2.941870658748990e-02	3.190801e+00
2.942870658748990e-02	3.190803e+00
2.943870658748990e-02	3.190801e+00
2.944870658748990e-02	3.190803e+00
2.945870658748991e-02	3.190801e+00
2.946870658748990e-02	3.190803e+00
2.947870658748990e-02	3.190801e+00
2.948870658748990e-02	3.190803e+00
2.949870658748990e-02	3.190801e+00
2.950870658748990e-02	3.190803e+00
2.951870658748990e-02	3.190801e+00
2.952870658748990e-02	3.190803e+00
2.953870658748990e-02	3.190801e+00
2.954870658748990e-02	3.190803e+00
2.955870658748990e-02	3.190801e+00
2.956870658748990e-02	3.190803e+00
2.957870658748990e-02	3.190801e+00
2.958870658748990e-02	3.190803e+00
2.959870658748990e-02	3.190801e+00
2.960870658748990e-02	3.190803e+00
2.961870658748990e-02	3.190801e+00
2.962870658748991e-02	3.190803e+00
2.963870658748990e-02	3.190801e+00
2.964870658748990e-02	3.190803e+00
2.965870658748990e-02	3.190801e+00
2.966870658748990e-02	3.190803e+00
2.967870658748990e-02	3.190801e+00
2.968870658748990e-02	3.190803e+00
2.969870658748990e-02	3.190801e+00
2.970870658748990e-02	3.190803e+00
2.971870658748990e-02	3.190801e+00
2.972870658748990e-02	3.190803e+00
2.973870658748990e-02	3.190801e+00
2.974870658748990e-02	3.190803e+00
2.975870658748990e-02	3.190801e+00
2.976870658748990e-02	3.190803e+00
2.977870658748990e-02	3.190801e+00
2.978870658748990e-02	3.190803e+00
2.979870658748991e-02	3.190801e+00
2.980870658748990e-02	3.190803e+00
2.981870658748990e-02	3.190801e+00
2.982870658748990e-02	3.190803e+00
2.983870658748990e-02	3.190801e+00
2.984870658748990e-02	3.190803e+00
2.985870658748990e-02	3.190801e+00
2.986870658748990e-02	3.190803e+00
2.987870658748990e-02	3.190801e+00
2.988870658748990e-02	3.190803e+00
2.989870658748990e-02	3.190801e+00
2.990870658748990e-02	3.190803e+00
2.991870658748990e-02	3.190801e+00
