time	I(Vcell12)
2.100000000100000e-02	-1.651205e-03
2.100000001700000e-02	-1.657853e-03
2.100000004900000e-02	-1.651205e-03
2.100000011300000e-02	-1.657870e-03
2.100000024100000e-02	-1.651214e-03
2.100000049700000e-02	-1.657872e-03
2.100000100900000e-02	-1.651215e-03
2.100000203300000e-02	-1.657873e-03
2.100000408100000e-02	-1.651216e-03
2.100000817700000e-02	-1.657876e-03
2.100001636899999e-02	-1.651222e-03
2.100003275299998e-02	-1.657885e-03
2.100006552099996e-02	-1.651237e-03
2.100013105699992e-02	-1.657907e-03
2.100026212899984e-02	-1.651258e-03
2.100052427299968e-02	-1.657918e-03
2.100104856099936e-02	-1.651260e-03
2.100209713699873e-02	-1.657917e-03
2.100419428899745e-02	-1.651259e-03
2.100838859299490e-02	-1.657915e-03
2.101677720098981e-02	-1.651256e-03
2.102677720098980e-02	-1.657910e-03
2.103677720098980e-02	-1.651250e-03
2.104677720098980e-02	-1.657905e-03
2.105677720098981e-02	-1.651245e-03
2.106677720098981e-02	-1.657901e-03
2.107677720098981e-02	-1.651241e-03
2.108677720098981e-02	-1.657897e-03
2.109677720098981e-02	-1.651238e-03
2.110677720098980e-02	-1.657893e-03
2.111677720098980e-02	-1.651234e-03
2.112677720098980e-02	-1.657890e-03
2.113677720098981e-02	-1.651232e-03
2.114677720098981e-02	-1.657888e-03
2.115677720098981e-02	-1.651229e-03
2.116677720098981e-02	-1.657885e-03
2.117677720098981e-02	-1.651227e-03
2.118677720098981e-02	-1.657883e-03
2.119677720098980e-02	-1.651225e-03
2.120677720098980e-02	-1.657881e-03
2.121677720098980e-02	-1.651223e-03
2.122677720098981e-02	-1.657880e-03
2.123677720098981e-02	-1.651222e-03
2.124677720098981e-02	-1.657878e-03
2.125677720098981e-02	-1.651220e-03
2.126677720098981e-02	-1.657877e-03
2.127677720098980e-02	-1.651219e-03
2.128677720098980e-02	-1.657876e-03
2.129677720098980e-02	-1.651218e-03
2.130677720098981e-02	-1.657875e-03
2.131677720098981e-02	-1.651217e-03
2.132677720098981e-02	-1.657874e-03
2.133677720098981e-02	-1.651217e-03
2.134677720098981e-02	-1.657874e-03
2.135677720098981e-02	-1.651216e-03
2.136677720098980e-02	-1.657873e-03
2.137677720098980e-02	-1.651215e-03
