time	I(Vcell12)
Step Information: Rtierra=1K  (Step: 1/3)
6.289115806606422e-03	-3.309517e-03
6.299115806606422e-03	-3.308014e-03
6.309115806606422e-03	-3.309517e-03
6.319115806606422e-03	-3.308014e-03
6.329115806606422e-03	-3.309517e-03
6.339115806606422e-03	-3.308014e-03
6.349115806606422e-03	-3.309517e-03
6.359115806606422e-03	-3.308014e-03
6.369115806606422e-03	-3.309517e-03
6.379115806606422e-03	-3.308014e-03
6.389115806606422e-03	-3.309517e-03
6.399115806606422e-03	-3.308014e-03
6.409115806606422e-03	-3.309517e-03
6.419115806606422e-03	-3.308014e-03
6.429115806606422e-03	-3.309517e-03
6.439115806606422e-03	-3.308014e-03
6.449115806606422e-03	-3.309517e-03
6.459115806606422e-03	-3.308014e-03
6.469115806606422e-03	-3.309517e-03
6.479115806606422e-03	-3.308014e-03
6.489115806606422e-03	-3.309517e-03
6.499115806606422e-03	-3.308014e-03
6.509115806606422e-03	-3.309517e-03
6.519115806606422e-03	-3.308014e-03
6.529115806606422e-03	-3.309517e-03
6.539115806606422e-03	-3.308014e-03
6.549115806606422e-03	-3.309517e-03
6.559115806606422e-03	-3.308014e-03
6.569115806606422e-03	-3.309517e-03
6.579115806606422e-03	-3.308014e-03
6.589115806606422e-03	-3.309517e-03
6.599115806606422e-03	-3.308014e-03
6.609115806606422e-03	-3.309517e-03
6.619115806606422e-03	-3.308014e-03
6.629115806606422e-03	-3.309517e-03
6.639115806606422e-03	-3.308014e-03
6.649115806606422e-03	-3.309517e-03
6.659115806606422e-03	-3.308014e-03
6.669115806606422e-03	-3.309517e-03
6.679115806606422e-03	-3.308014e-03
6.689115806606422e-03	-3.309517e-03
6.699115806606422e-03	-3.308014e-03
6.709115806606422e-03	-3.309517e-03
6.719115806606422e-03	-3.308014e-03
6.729115806606422e-03	-3.309517e-03
6.739115806606422e-03	-3.308014e-03
6.749115806606422e-03	-3.309517e-03
6.759115806606422e-03	-3.308014e-03
6.769115806606422e-03	-3.309517e-03
6.779115806606422e-03	-3.308014e-03
6.789115806606422e-03	-3.309517e-03
6.799115806606422e-03	-3.308014e-03
6.809115806606422e-03	-3.309517e-03
6.819115806606422e-03	-3.308014e-03
6.829115806606422e-03	-3.309517e-03
6.839115806606422e-03	-3.308014e-03
6.849115806606422e-03	-3.309517e-03
6.859115806606422e-03	-3.308014e-03
6.869115806606422e-03	-3.309517e-03
6.879115806606422e-03	-3.308014e-03
6.889115806606422e-03	-3.309517e-03
6.899115806606422e-03	-3.308014e-03
6.909115806606422e-03	-3.309517e-03
6.919115806606422e-03	-3.308014e-03
6.929115806606422e-03	-3.309517e-03
6.939115806606422e-03	-3.308014e-03
6.949115806606422e-03	-3.309517e-03
6.959115806606422e-03	-3.308014e-03
6.969115806606422e-03	-3.309517e-03
6.979115806606422e-03	-3.308014e-03
6.989115806606422e-03	-3.309517e-03
6.999115806606422e-03	-3.308014e-03
7.009115806606422e-03	-3.309517e-03
7.019115806606422e-03	-3.308014e-03
7.029115806606422e-03	-3.309517e-03
7.039115806606422e-03	-3.308014e-03
7.049115806606422e-03	-3.309517e-03
7.059115806606422e-03	-3.308014e-03
7.069115806606422e-03	-3.309517e-03
7.079115806606422e-03	-3.308014e-03
7.089115806606422e-03	-3.309517e-03
7.099115806606422e-03	-3.308014e-03
7.109115806606422e-03	-3.309517e-03
7.119115806606422e-03	-3.308014e-03
7.129115806606422e-03	-3.309517e-03
7.139115806606422e-03	-3.308014e-03
7.149115806606422e-03	-3.309517e-03
7.159115806606422e-03	-3.308014e-03
7.169115806606422e-03	-3.309517e-03
7.179115806606422e-03	-3.308014e-03
7.189115806606422e-03	-3.309517e-03
7.199115806606422e-03	-3.308014e-03
7.209115806606422e-03	-3.309517e-03
7.219115806606422e-03	-3.308014e-03
7.229115806606422e-03	-3.309517e-03
7.239115806606422e-03	-3.308014e-03
7.249115806606422e-03	-3.309517e-03
7.259115806606422e-03	-3.308014e-03
7.269115806606422e-03	-3.309517e-03
7.279115806606422e-03	-3.308014e-03
7.289115806606422e-03	-3.309517e-03
7.299115806606422e-03	-3.308014e-03
7.309115806606422e-03	-3.309517e-03
7.319115806606422e-03	-3.308014e-03
7.329115806606422e-03	-3.309517e-03
7.339115806606422e-03	-3.308014e-03
7.349115806606422e-03	-3.309517e-03
7.359115806606422e-03	-3.308014e-03
7.369115806606422e-03	-3.309517e-03
7.379115806606422e-03	-3.308014e-03
7.389115806606422e-03	-3.309517e-03
7.399115806606422e-03	-3.308014e-03
7.409115806606422e-03	-3.309517e-03
7.419115806606422e-03	-3.308014e-03
7.429115806606422e-03	-3.309517e-03
7.439115806606422e-03	-3.308014e-03
7.449115806606422e-03	-3.309517e-03
7.459115806606422e-03	-3.308014e-03
7.469115806606422e-03	-3.309517e-03
7.479115806606422e-03	-3.308014e-03
7.489115806606422e-03	-3.309517e-03
7.499115806606422e-03	-3.308014e-03
7.509115806606422e-03	-3.309517e-03
7.519115806606422e-03	-3.308014e-03
7.529115806606422e-03	-3.309517e-03
7.539115806606422e-03	-3.308014e-03
7.549115806606422e-03	-3.309517e-03
7.559115806606422e-03	-3.308014e-03
7.569115806606422e-03	-3.309517e-03
7.579115806606422e-03	-3.308014e-03
7.589115806606422e-03	-3.309517e-03
7.599115806606422e-03	-3.308014e-03
7.609115806606422e-03	-3.309517e-03
7.619115806606422e-03	-3.308014e-03
7.629115806606422e-03	-3.309517e-03
7.639115806606422e-03	-3.308014e-03
7.649115806606422e-03	-3.309517e-03
7.659115806606422e-03	-3.308014e-03
7.669115806606422e-03	-3.309517e-03
7.679115806606422e-03	-3.308014e-03
7.689115806606422e-03	-3.309517e-03
7.699115806606422e-03	-3.308014e-03
7.709115806606422e-03	-3.309517e-03
7.719115806606422e-03	-3.308014e-03
7.729115806606422e-03	-3.309517e-03
7.739115806606422e-03	-3.308014e-03
7.749115806606422e-03	-3.309517e-03
7.759115806606422e-03	-3.308014e-03
7.769115806606422e-03	-3.309517e-03
7.779115806606422e-03	-3.308014e-03
7.789115806606422e-03	-3.309517e-03
7.799115806606422e-03	-3.308014e-03
7.809115806606422e-03	-3.309517e-03
7.819115806606422e-03	-3.308014e-03
7.829115806606422e-03	-3.309517e-03
7.839115806606421e-03	-3.308014e-03
7.849115806606423e-03	-3.309517e-03
7.859115806606422e-03	-3.308014e-03
7.869115806606422e-03	-3.309517e-03
7.879115806606421e-03	-3.308014e-03
7.889115806606423e-03	-3.309517e-03
7.899115806606422e-03	-3.308014e-03
7.909115806606422e-03	-3.309517e-03
7.919115806606421e-03	-3.308014e-03
7.929115806606423e-03	-3.309517e-03
7.939115806606422e-03	-3.308014e-03
7.949115806606422e-03	-3.309517e-03
7.959115806606422e-03	-3.308014e-03
7.969115806606421e-03	-3.309517e-03
7.979115806606422e-03	-3.308014e-03
7.989115806606422e-03	-3.309517e-03
7.999115806606422e-03	-3.308014e-03
8.009115806606421e-03	-3.309517e-03
8.019115806606423e-03	-3.308014e-03
8.029115806606422e-03	-3.309517e-03
8.039115806606422e-03	-3.308014e-03
8.049115806606421e-03	-3.309517e-03
8.059115806606423e-03	-3.308014e-03
8.069115806606422e-03	-3.309517e-03
8.079115806606422e-03	-3.308014e-03
8.089115806606421e-03	-3.309517e-03
8.099115806606423e-03	-3.308014e-03
8.109115806606422e-03	-3.309517e-03
8.119115806606422e-03	-3.308014e-03
8.129115806606422e-03	-3.309517e-03
8.139115806606421e-03	-3.308014e-03
8.149115806606422e-03	-3.309517e-03
8.159115806606422e-03	-3.308014e-03
8.169115806606422e-03	-3.309517e-03
8.179115806606421e-03	-3.308014e-03
8.189115806606423e-03	-3.309517e-03
8.199115806606422e-03	-3.308014e-03
8.209115806606422e-03	-3.309517e-03
8.219115806606421e-03	-3.308014e-03
8.229115806606423e-03	-3.309517e-03
8.239115806606422e-03	-3.308014e-03
8.249115806606422e-03	-3.309517e-03
8.259115806606421e-03	-3.308014e-03
8.269115806606421e-03	-3.309517e-03
8.279115806606422e-03	-3.308014e-03
8.289115806606422e-03	-3.309517e-03
8.299115806606422e-03	-3.308014e-03
8.309115806606421e-03	-3.309517e-03
8.319115806606422e-03	-3.308014e-03
8.329115806606422e-03	-3.309517e-03
8.339115806606422e-03	-3.308014e-03
8.349115806606421e-03	-3.309517e-03
8.359115806606423e-03	-3.308014e-03
8.369115806606422e-03	-3.309517e-03
8.379115806606422e-03	-3.308014e-03
8.389115806606421e-03	-3.309517e-03
8.399115806606423e-03	-3.308014e-03
8.409115806606422e-03	-3.309517e-03
8.419115806606422e-03	-3.308014e-03
8.429115806606421e-03	-3.309517e-03
8.439115806606421e-03	-3.308014e-03
8.449115806606422e-03	-3.309517e-03
8.459115806606422e-03	-3.308014e-03
8.469115806606422e-03	-3.309517e-03
8.479115806606421e-03	-3.308014e-03
8.489115806606422e-03	-3.309517e-03
8.499115806606422e-03	-3.308014e-03
8.509115806606422e-03	-3.309517e-03
8.519115806606421e-03	-3.308014e-03
8.529115806606423e-03	-3.309517e-03
8.539115806606422e-03	-3.308014e-03
8.549115806606422e-03	-3.309517e-03
8.559115806606421e-03	-3.308014e-03
8.569115806606423e-03	-3.309517e-03
8.579115806606422e-03	-3.308014e-03
8.589115806606422e-03	-3.309517e-03
8.599115806606421e-03	-3.308014e-03
8.609115806606421e-03	-3.309517e-03
8.619115806606422e-03	-3.308014e-03
8.629115806606422e-03	-3.309517e-03
8.639115806606422e-03	-3.308014e-03
8.649115806606421e-03	-3.309517e-03
8.659115806606422e-03	-3.308014e-03
8.669115806606422e-03	-3.309517e-03
8.679115806606422e-03	-3.308014e-03
8.689115806606421e-03	-3.309517e-03
8.699115806606423e-03	-3.308014e-03
8.709115806606422e-03	-3.309517e-03
8.719115806606422e-03	-3.308014e-03
8.729115806606421e-03	-3.309517e-03
8.739115806606423e-03	-3.308014e-03
8.749115806606422e-03	-3.309517e-03
8.759115806606422e-03	-3.308014e-03
