time	I(V1)	I(Vcell12)
1.721806591065332e-02	7.709813e-06	-1.271751e-05
1.722806591065332e-02	7.709901e-06	-3.223579e-06
1.723806591065332e-02	7.709813e-06	-1.271677e-05
1.724806591065332e-02	7.709901e-06	-3.224311e-06
1.725806591065332e-02	7.709813e-06	-1.271604e-05
1.726806591065332e-02	7.709901e-06	-3.225043e-06
1.727806591065332e-02	7.709813e-06	-1.271531e-05
1.728806591065332e-02	7.709901e-06	-3.225774e-06
1.729806591065332e-02	7.709813e-06	-1.271458e-05
1.730806591065332e-02	7.709901e-06	-3.226505e-06
1.731806591065332e-02	7.709813e-06	-1.271385e-05
1.732806591065332e-02	7.709900e-06	-3.227236e-06
1.733806591065332e-02	7.709813e-06	-1.271312e-05
1.734806591065332e-02	7.709900e-06	-3.227967e-06
1.735806591065332e-02	7.709813e-06	-1.271239e-05
1.736806591065332e-02	7.709900e-06	-3.228697e-06
1.737806591065332e-02	7.709813e-06	-1.271166e-05
1.738806591065332e-02	7.709900e-06	-3.229427e-06
1.739806591065332e-02	7.709813e-06	-1.271093e-05
1.740806591065332e-02	7.709900e-06	-3.230157e-06
1.741806591065332e-02	7.709813e-06	-1.271020e-05
1.742806591065332e-02	7.709900e-06	-3.230886e-06
1.743806591065332e-02	7.709813e-06	-1.270947e-05
1.744806591065332e-02	7.709900e-06	-3.231615e-06
1.745806591065332e-02	7.709813e-06	-1.270874e-05
1.746806591065332e-02	7.709899e-06	-3.232344e-06
1.747806591065332e-02	7.709813e-06	-1.270801e-05
1.748806591065332e-02	7.709899e-06	-3.233073e-06
1.749806591065332e-02	7.709813e-06	-1.270728e-05
1.750806591065332e-02	7.709899e-06	-3.233801e-06
1.751806591065332e-02	7.709813e-06	-1.270655e-05
1.752806591065332e-02	7.709899e-06	-3.234529e-06
1.753806591065332e-02	7.709813e-06	-1.270582e-05
1.754806591065332e-02	7.709899e-06	-3.235257e-06
1.755806591065332e-02	7.709813e-06	-1.270510e-05
1.756806591065332e-02	7.709899e-06	-3.235984e-06
1.757806591065332e-02	7.709813e-06	-1.270437e-05
1.758806591065332e-02	7.709899e-06	-3.236712e-06
1.759806591065332e-02	7.709813e-06	-1.270364e-05
1.760806591065332e-02	7.709899e-06	-3.237439e-06
1.761806591065332e-02	7.709813e-06	-1.270292e-05
1.762806591065332e-02	7.709898e-06	-3.238165e-06
1.763806591065332e-02	7.709813e-06	-1.270219e-05
1.764806591065332e-02	7.709898e-06	-3.238892e-06
1.765806591065332e-02	7.709813e-06	-1.270146e-05
1.766806591065332e-02	7.709898e-06	-3.239618e-06
1.767806591065332e-02	7.709813e-06	-1.270074e-05
1.768806591065332e-02	7.709898e-06	-3.240344e-06
1.769806591065332e-02	7.709813e-06	-1.270001e-05
1.770806591065332e-02	7.709898e-06	-3.241070e-06
1.771806591065332e-02	7.709813e-06	-1.269928e-05
1.772806591065332e-02	7.709898e-06	-3.241795e-06
1.773806591065332e-02	7.709813e-06	-1.269856e-05
1.774806591065332e-02	7.709898e-06	-3.242520e-06
1.775806591065332e-02	7.709813e-06	-1.269783e-05
1.776806591065332e-02	7.709898e-06	-3.243245e-06
1.777806591065332e-02	7.709813e-06	-1.269711e-05
1.778806591065332e-02	7.709898e-06	-3.243970e-06
1.779806591065332e-02	7.709813e-06	-1.269639e-05
1.780806591065332e-02	7.709898e-06	-3.244694e-06
1.781806591065332e-02	7.709813e-06	-1.269566e-05
1.782806591065332e-02	7.709898e-06	-3.245418e-06
1.783806591065332e-02	7.709813e-06	-1.269494e-05
1.784806591065332e-02	7.709898e-06	-3.246141e-06
1.785806591065332e-02	7.709813e-06	-1.269421e-05
1.786806591065332e-02	7.709898e-06	-3.246865e-06
1.787806591065332e-02	7.709813e-06	-1.269349e-05
1.788806591065332e-02	7.709898e-06	-3.247588e-06
1.789806591065332e-02	7.709813e-06	-1.269277e-05
1.790806591065332e-02	7.709898e-06	-3.248311e-06
1.791806591065332e-02	7.709813e-06	-1.269204e-05
1.792806591065332e-02	7.709898e-06	-3.249034e-06
1.793806591065332e-02	7.709813e-06	-1.269132e-05
1.794806591065332e-02	7.709898e-06	-3.249756e-06
1.795806591065332e-02	7.709813e-06	-1.269060e-05
1.796806591065332e-02	7.709898e-06	-3.250478e-06
1.797806591065332e-02	7.709813e-06	-1.268988e-05
1.798806591065332e-02	7.709898e-06	-3.251200e-06
1.799806591065332e-02	7.709813e-06	-1.268916e-05
1.800806591065332e-02	7.709897e-06	-3.251922e-06
1.801806591065332e-02	7.709813e-06	-1.268843e-05
1.802806591065332e-02	7.709897e-06	-3.252643e-06
1.803806591065332e-02	7.709813e-06	-1.268771e-05
1.804806591065332e-02	7.709897e-06	-3.253364e-06
1.805806591065332e-02	7.709813e-06	-1.268699e-05
1.806806591065332e-02	7.709897e-06	-3.254085e-06
1.807806591065332e-02	7.709813e-06	-1.268627e-05
1.808806591065332e-02	7.709897e-06	-3.254805e-06
1.809806591065332e-02	7.709813e-06	-1.268555e-05
1.810806591065332e-02	7.709897e-06	-3.255526e-06
1.811806591065332e-02	7.709813e-06	-1.268483e-05
1.812806591065332e-02	7.709897e-06	-3.256245e-06
1.813806591065332e-02	7.709813e-06	-1.268411e-05
1.814806591065332e-02	7.709897e-06	-3.256965e-06
1.815806591065332e-02	7.709813e-06	-1.268339e-05
1.816806591065332e-02	7.709897e-06	-3.257685e-06
1.817806591065332e-02	7.709813e-06	-1.268267e-05
1.818806591065332e-02	7.709897e-06	-3.258404e-06
1.819806591065332e-02	7.709813e-06	-1.268195e-05
1.820806591065332e-02	7.709897e-06	-3.259123e-06
1.821806591065332e-02	7.709813e-06	-1.268123e-05
1.822806591065332e-02	7.709896e-06	-3.259841e-06
1.823806591065332e-02	7.709813e-06	-1.268052e-05
1.824806591065332e-02	7.709896e-06	-3.260560e-06
1.825806591065332e-02	7.709813e-06	-1.267980e-05
1.826806591065332e-02	7.709896e-06	-3.261278e-06
1.827806591065332e-02	7.709813e-06	-1.267908e-05
1.828806591065332e-02	7.709896e-06	-3.261996e-06
1.829806591065332e-02	7.709813e-06	-1.267836e-05
1.830806591065332e-02	7.709896e-06	-3.262713e-06
1.831806591065332e-02	7.709813e-06	-1.267764e-05
1.832806591065332e-02	7.709896e-06	-3.263430e-06
1.833806591065332e-02	7.709813e-06	-1.267693e-05
1.834806591065332e-02	7.709896e-06	-3.264148e-06
1.835806591065332e-02	7.709813e-06	-1.267621e-05
1.836806591065332e-02	7.709896e-06	-3.264864e-06
1.837806591065332e-02	7.709813e-06	-1.267549e-05
1.838806591065332e-02	7.709896e-06	-3.265581e-06
1.839806591065332e-02	7.709813e-06	-1.267478e-05
1.840806591065332e-02	7.709896e-06	-3.266297e-06
1.841806591065332e-02	7.709813e-06	-1.267406e-05
1.842806591065332e-02	7.709896e-06	-3.267013e-06
1.843806591065332e-02	7.709814e-06	-1.267334e-05
1.844806591065332e-02	7.709896e-06	-3.267729e-06
1.845806591065332e-02	7.709814e-06	-1.267263e-05
1.846806591065332e-02	7.709896e-06	-3.268444e-06
1.847806591065332e-02	7.709814e-06	-1.267191e-05
1.848806591065332e-02	7.709895e-06	-3.269159e-06
1.849806591065332e-02	7.709814e-06	-1.267120e-05
1.850806591065332e-02	7.709895e-06	-3.269874e-06
1.851806591065332e-02	7.709814e-06	-1.267048e-05
1.852806591065332e-02	7.709895e-06	-3.270589e-06
1.853806591065332e-02	7.709814e-06	-1.266977e-05
1.854806591065332e-02	7.709895e-06	-3.271303e-06
1.855806591065332e-02	7.709814e-06	-1.266906e-05
1.856806591065332e-02	7.709895e-06	-3.272017e-06
1.857806591065332e-02	7.709814e-06	-1.266834e-05
1.858806591065332e-02	7.709895e-06	-3.272731e-06
1.859806591065332e-02	7.709814e-06	-1.266763e-05
1.860806591065332e-02	7.709895e-06	-3.273444e-06
1.861806591065332e-02	7.709814e-06	-1.266691e-05
1.862806591065332e-02	7.709895e-06	-3.274158e-06
1.863806591065332e-02	7.709814e-06	-1.266620e-05
1.864806591065332e-02	7.709895e-06	-3.274871e-06
1.865806591065332e-02	7.709814e-06	-1.266549e-05
1.866806591065332e-02	7.709895e-06	-3.275584e-06
1.867806591065332e-02	7.709814e-06	-1.266478e-05
1.868806591065332e-02	7.709895e-06	-3.276296e-06
1.869806591065332e-02	7.709814e-06	-1.266406e-05
1.870806591065332e-02	7.709895e-06	-3.277008e-06
1.871806591065332e-02	7.709814e-06	-1.266335e-05
1.872806591065332e-02	7.709895e-06	-3.277720e-06
1.873806591065332e-02	7.709814e-06	-1.266264e-05
1.874806591065332e-02	7.709895e-06	-3.278432e-06
1.875806591065332e-02	7.709814e-06	-1.266193e-05
1.876806591065332e-02	7.709894e-06	-3.279143e-06
1.877806591065332e-02	7.709814e-06	-1.266122e-05
1.878806591065332e-02	7.709894e-06	-3.279855e-06
1.879806591065332e-02	7.709814e-06	-1.266050e-05
1.880806591065332e-02	7.709894e-06	-3.280566e-06
1.881806591065332e-02	7.709814e-06	-1.265979e-05
1.882806591065332e-02	7.709894e-06	-3.281276e-06
1.883806591065332e-02	7.709814e-06	-1.265908e-05
1.884806591065332e-02	7.709894e-06	-3.281986e-06
1.885806591065332e-02	7.709814e-06	-1.265837e-05
1.886806591065332e-02	7.709894e-06	-3.282697e-06
1.887806591065332e-02	7.709814e-06	-1.265766e-05
1.888806591065332e-02	7.709894e-06	-3.283406e-06
1.889806591065332e-02	7.709814e-06	-1.265695e-05
1.890806591065332e-02	7.709894e-06	-3.284116e-06
1.891806591065332e-02	7.709815e-06	-1.265624e-05
1.892806591065332e-02	7.709894e-06	-3.284825e-06
1.893806591065332e-02	7.709815e-06	-1.265554e-05
1.894806591065332e-02	7.709894e-06	-3.285534e-06
1.895806591065332e-02	7.709815e-06	-1.265483e-05
1.896806591065332e-02	7.709894e-06	-3.286243e-06
1.897806591065332e-02	7.709815e-06	-1.265412e-05
1.898806591065332e-02	7.709894e-06	-3.286952e-06
1.899806591065332e-02	7.709815e-06	-1.265341e-05
1.900806591065332e-02	7.709894e-06	-3.287660e-06
1.901806591065332e-02	7.709815e-06	-1.265270e-05
1.902806591065332e-02	7.709894e-06	-3.288368e-06
1.903806591065332e-02	7.709815e-06	-1.265199e-05
1.904806591065332e-02	7.709894e-06	-3.289076e-06
1.905806591065332e-02	7.709815e-06	-1.265129e-05
1.906806591065332e-02	7.709894e-06	-3.289783e-06
1.907806591065332e-02	7.709815e-06	-1.265058e-05
1.908806591065332e-02	7.709893e-06	-3.290491e-06
1.909806591065332e-02	7.709815e-06	-1.264987e-05
1.910806591065332e-02	7.709893e-06	-3.291198e-06
1.911806591065332e-02	7.709815e-06	-1.264916e-05
1.912806591065332e-02	7.709893e-06	-3.291904e-06
1.913806591065332e-02	7.709815e-06	-1.264846e-05
1.914806591065332e-02	7.709893e-06	-3.292611e-06
1.915806591065332e-02	7.709815e-06	-1.264775e-05
1.916806591065332e-02	7.709893e-06	-3.293317e-06
1.917806591065332e-02	7.709815e-06	-1.264704e-05
1.918806591065332e-02	7.709893e-06	-3.294023e-06
1.919806591065332e-02	7.709815e-06	-1.264634e-05
1.920806591065332e-02	7.709893e-06	-3.294728e-06
1.921806591065332e-02	7.709815e-06	-1.264563e-05
1.922806591065332e-02	7.709893e-06	-3.295434e-06
1.923806591065332e-02	7.709815e-06	-1.264493e-05
1.924806591065332e-02	7.709893e-06	-3.296139e-06
1.925806591065332e-02	7.709815e-06	-1.264422e-05
1.926806591065332e-02	7.709893e-06	-3.296844e-06
1.927806591065332e-02	7.709815e-06	-1.264352e-05
1.928806591065332e-02	7.709893e-06	-3.297549e-06
1.929806591065332e-02	7.709815e-06	-1.264281e-05
1.930806591065332e-02	7.709893e-06	-3.298253e-06
1.931806591065332e-02	7.709815e-06	-1.264211e-05
1.932806591065332e-02	7.709893e-06	-3.298957e-06
1.933806591065332e-02	7.709815e-06	-1.264141e-05
1.934806591065332e-02	7.709893e-06	-3.299661e-06
1.935806591065332e-02	7.709816e-06	-1.264070e-05
1.936806591065332e-02	7.709893e-06	-3.300364e-06
1.937806591065332e-02	7.709816e-06	-1.264000e-05
1.938806591065332e-02	7.709893e-06	-3.301068e-06
1.939806591065332e-02	7.709816e-06	-1.263930e-05
1.940806591065332e-02	7.709893e-06	-3.301771e-06
1.941806591065332e-02	7.709816e-06	-1.263859e-05
1.942806591065332e-02	7.709892e-06	-3.302473e-06
1.943806591065332e-02	7.709816e-06	-1.263789e-05
1.944806591065332e-02	7.709892e-06	-3.303176e-06
1.945806591065332e-02	7.709816e-06	-1.263719e-05
1.946806591065332e-02	7.709892e-06	-3.303878e-06
1.947806591065332e-02	7.709816e-06	-1.263648e-05
1.948806591065332e-02	7.709892e-06	-3.304580e-06
1.949806591065332e-02	7.709816e-06	-1.263578e-05
1.950806591065332e-02	7.709892e-06	-3.305282e-06
1.951806591065332e-02	7.709816e-06	-1.263508e-05
1.952806591065332e-02	7.709892e-06	-3.305984e-06
1.953806591065332e-02	7.709816e-06	-1.263438e-05
1.954806591065332e-02	7.709892e-06	-3.306685e-06
1.955806591065332e-02	7.709816e-06	-1.263368e-05
1.956806591065332e-02	7.709892e-06	-3.307386e-06
1.957806591065332e-02	7.709816e-06	-1.263298e-05
1.958806591065332e-02	7.709892e-06	-3.308087e-06
1.959806591065332e-02	7.709816e-06	-1.263228e-05
1.960806591065332e-02	7.709892e-06	-3.308787e-06
1.961806591065332e-02	7.709816e-06	-1.263158e-05
1.962806591065332e-02	7.709892e-06	-3.309487e-06
1.963806591065332e-02	7.709816e-06	-1.263088e-05
1.964806591065332e-02	7.709892e-06	-3.310187e-06
1.965806591065332e-02	7.709816e-06	-1.263018e-05
1.966806591065332e-02	7.709892e-06	-3.310887e-06
1.967806591065332e-02	7.709816e-06	-1.262948e-05
1.968806591065332e-02	7.709892e-06	-3.311586e-06
1.969806591065332e-02	7.709816e-06	-1.262878e-05
1.970806591065332e-02	7.709892e-06	-3.312286e-06
1.971806591065332e-02	7.709816e-06	-1.262808e-05
1.972806591065332e-02	7.709892e-06	-3.312985e-06
1.973806591065332e-02	7.709816e-06	-1.262738e-05
1.974806591065332e-02	7.709892e-06	-3.313683e-06
1.975806591065332e-02	7.709816e-06	-1.262668e-05
1.976806591065332e-02	7.709891e-06	-3.314382e-06
1.977806591065332e-02	7.709817e-06	-1.262598e-05
1.978806591065332e-02	7.709891e-06	-3.315080e-06
1.979806591065332e-02	7.709817e-06	-1.262529e-05
1.980806591065332e-02	7.709891e-06	-3.315778e-06
1.981806591065332e-02	7.709817e-06	-1.262459e-05
1.982806591065332e-02	7.709891e-06	-3.316475e-06
1.983806591065332e-02	7.709817e-06	-1.262389e-05
1.984806591065332e-02	7.709891e-06	-3.317173e-06
1.985806591065332e-02	7.709817e-06	-1.262319e-05
1.986806591065332e-02	7.709891e-06	-3.317870e-06
1.987806591065332e-02	7.709817e-06	-1.262250e-05
1.988806591065332e-02	7.709891e-06	-3.318567e-06
1.989806591065332e-02	7.709817e-06	-1.262180e-05
1.990806591065332e-02	7.709891e-06	-3.319263e-06
1.991806591065332e-02	7.709817e-06	-1.262110e-05
1.992806591065332e-02	7.709891e-06	-3.319959e-06
1.993806591065332e-02	7.709817e-06	-1.262041e-05
1.994806591065332e-02	7.709891e-06	-3.320656e-06
1.995806591065332e-02	7.709817e-06	-1.261971e-05
1.996806591065332e-02	7.709891e-06	-3.321351e-06
1.997806591065332e-02	7.709817e-06	-1.261902e-05
1.998806591065332e-02	7.709891e-06	-3.322047e-06
1.999806591065332e-02	7.709817e-06	-1.261832e-05
2.000000000000000e-02	7.709891e-06	-3.324194e-06
