time	V(N024,N004)	V(N027,N006)
3.552431403408898e-02	-2.013917e+00	-2.013916e+00
3.553431403408898e-02	-2.013917e+00	-2.013916e+00
3.554431403408898e-02	-2.013917e+00	-2.013916e+00
3.555431403408899e-02	-2.013917e+00	-2.013916e+00
3.556431403408898e-02	-2.013917e+00	-2.013916e+00
3.557431403408898e-02	-2.013917e+00	-2.013916e+00
3.558431403408898e-02	-2.013917e+00	-2.013916e+00
3.559431403408898e-02	-2.013917e+00	-2.013916e+00
3.560431403408898e-02	-2.013917e+00	-2.013916e+00
3.561431403408898e-02	-2.013917e+00	-2.013916e+00
3.562431403408898e-02	-2.013917e+00	-2.013916e+00
3.563431403408898e-02	-2.013917e+00	-2.013916e+00
3.564431403408898e-02	-2.013917e+00	-2.013916e+00
3.565431403408898e-02	-2.013917e+00	-2.013916e+00
3.566431403408898e-02	-2.013917e+00	-2.013916e+00
3.567431403408898e-02	-2.013917e+00	-2.013916e+00
3.568431403408898e-02	-2.013917e+00	-2.013916e+00
3.569431403408898e-02	-2.013917e+00	-2.013916e+00
3.570431403408898e-02	-2.013917e+00	-2.013916e+00
3.571431403408898e-02	-2.013917e+00	-2.013916e+00
3.572431403408898e-02	-2.013917e+00	-2.013916e+00
3.573431403408898e-02	-2.013917e+00	-2.013916e+00
3.574431403408898e-02	-2.013917e+00	-2.013916e+00
3.575431403408898e-02	-2.013917e+00	-2.013916e+00
3.576431403408898e-02	-2.013917e+00	-2.013916e+00
3.577431403408898e-02	-2.013917e+00	-2.013916e+00
3.578431403408898e-02	-2.013917e+00	-2.013916e+00
3.579431403408898e-02	-2.013917e+00	-2.013916e+00
3.580431403408899e-02	-2.013917e+00	-2.013916e+00
3.581431403408898e-02	-2.013917e+00	-2.013916e+00
3.582431403408898e-02	-2.013917e+00	-2.013916e+00
3.583431403408898e-02	-2.013917e+00	-2.013916e+00
3.584431403408898e-02	-2.013917e+00	-2.013916e+00
3.585431403408898e-02	-2.013917e+00	-2.013916e+00
3.586431403408898e-02	-2.013917e+00	-2.013916e+00
3.587431403408898e-02	-2.013917e+00	-2.013916e+00
3.588431403408898e-02	-2.013917e+00	-2.013916e+00
3.589431403408899e-02	-2.013917e+00	-2.013916e+00
3.590431403408898e-02	-2.013917e+00	-2.013916e+00
3.591431403408898e-02	-2.013917e+00	-2.013916e+00
3.592431403408898e-02	-2.013917e+00	-2.013916e+00
3.593431403408898e-02	-2.013917e+00	-2.013916e+00
3.594431403408898e-02	-2.013917e+00	-2.013916e+00
3.595431403408898e-02	-2.013917e+00	-2.013916e+00
3.596431403408898e-02	-2.013917e+00	-2.013916e+00
3.597431403408898e-02	-2.013917e+00	-2.013916e+00
3.598431403408898e-02	-2.013917e+00	-2.013916e+00
3.599431403408898e-02	-2.013917e+00	-2.013916e+00
3.600431403408898e-02	-2.013917e+00	-2.013916e+00
3.601431403408898e-02	-2.013917e+00	-2.013916e+00
3.602431403408898e-02	-2.013917e+00	-2.013916e+00
3.603431403408898e-02	-2.013917e+00	-2.013916e+00
3.604431403408898e-02	-2.013917e+00	-2.013916e+00
3.605431403408898e-02	-2.013917e+00	-2.013916e+00
3.606431403408898e-02	-2.013917e+00	-2.013916e+00
3.607431403408898e-02	-2.013917e+00	-2.013916e+00
3.608431403408898e-02	-2.013917e+00	-2.013916e+00
3.609431403408898e-02	-2.013917e+00	-2.013916e+00
3.610431403408898e-02	-2.013917e+00	-2.013916e+00
3.611431403408898e-02	-2.013917e+00	-2.013916e+00
3.612431403408898e-02	-2.013917e+00	-2.013916e+00
3.613431403408898e-02	-2.013917e+00	-2.013916e+00
3.614431403408899e-02	-2.013917e+00	-2.013916e+00
3.615431403408898e-02	-2.013917e+00	-2.013916e+00
3.616431403408898e-02	-2.013917e+00	-2.013916e+00
3.617431403408898e-02	-2.013917e+00	-2.013916e+00
3.618431403408898e-02	-2.013917e+00	-2.013916e+00
3.619431403408898e-02	-2.013917e+00	-2.013916e+00
3.620431403408898e-02	-2.013917e+00	-2.013916e+00
3.621431403408898e-02	-2.013917e+00	-2.013916e+00
3.622431403408898e-02	-2.013917e+00	-2.013916e+00
3.623431403408899e-02	-2.013917e+00	-2.013916e+00
3.624431403408898e-02	-2.013917e+00	-2.013916e+00
3.625431403408898e-02	-2.013917e+00	-2.013916e+00
3.626431403408898e-02	-2.013917e+00	-2.013916e+00
3.627431403408898e-02	-2.013917e+00	-2.013916e+00
3.628431403408898e-02	-2.013917e+00	-2.013916e+00
3.629431403408898e-02	-2.013917e+00	-2.013916e+00
3.630431403408898e-02	-2.013917e+00	-2.013916e+00
3.631431403408898e-02	-2.013917e+00	-2.013916e+00
3.632431403408899e-02	-2.013917e+00	-2.013916e+00
3.633431403408898e-02	-2.013917e+00	-2.013916e+00
3.634431403408898e-02	-2.013917e+00	-2.013916e+00
3.635431403408898e-02	-2.013917e+00	-2.013916e+00
3.636431403408898e-02	-2.013917e+00	-2.013916e+00
3.637431403408898e-02	-2.013917e+00	-2.013916e+00
3.638431403408898e-02	-2.013917e+00	-2.013916e+00
3.639431403408898e-02	-2.013917e+00	-2.013916e+00
3.640431403408898e-02	-2.013917e+00	-2.013916e+00
3.641431403408898e-02	-2.013917e+00	-2.013916e+00
3.642431403408898e-02	-2.013917e+00	-2.013916e+00
3.643431403408898e-02	-2.013917e+00	-2.013916e+00
3.644431403408898e-02	-2.013917e+00	-2.013916e+00
3.645431403408898e-02	-2.013917e+00	-2.013916e+00
3.646431403408898e-02	-2.013917e+00	-2.013916e+00
3.647431403408898e-02	-2.013917e+00	-2.013916e+00
3.648431403408899e-02	-2.013917e+00	-2.013916e+00
3.649431403408898e-02	-2.013917e+00	-2.013916e+00
3.650431403408898e-02	-2.013917e+00	-2.013916e+00
3.651431403408898e-02	-2.013917e+00	-2.013916e+00
3.652431403408898e-02	-2.013917e+00	-2.013916e+00
3.653431403408898e-02	-2.013917e+00	-2.013916e+00
3.654431403408898e-02	-2.013917e+00	-2.013916e+00
3.655431403408898e-02	-2.013917e+00	-2.013916e+00
3.656431403408898e-02	-2.013917e+00	-2.013916e+00
3.657431403408899e-02	-2.013917e+00	-2.013916e+00
3.658431403408898e-02	-2.013917e+00	-2.013916e+00
3.659431403408898e-02	-2.013917e+00	-2.013916e+00
3.660431403408898e-02	-2.013917e+00	-2.013916e+00
3.661431403408898e-02	-2.013917e+00	-2.013916e+00
3.662431403408898e-02	-2.013917e+00	-2.013916e+00
3.663431403408898e-02	-2.013917e+00	-2.013916e+00
3.664431403408898e-02	-2.013917e+00	-2.013916e+00
3.665431403408898e-02	-2.013917e+00	-2.013916e+00
3.666431403408899e-02	-2.013917e+00	-2.013916e+00
3.667431403408898e-02	-2.013917e+00	-2.013916e+00
3.668431403408898e-02	-2.013917e+00	-2.013916e+00
3.669431403408898e-02	-2.013917e+00	-2.013916e+00
3.670431403408898e-02	-2.013917e+00	-2.013916e+00
3.671431403408898e-02	-2.013917e+00	-2.013916e+00
3.672431403408898e-02	-2.013917e+00	-2.013916e+00
3.673431403408898e-02	-2.013917e+00	-2.013916e+00
3.674431403408898e-02	-2.013917e+00	-2.013916e+00
3.675431403408898e-02	-2.013917e+00	-2.013916e+00
3.676431403408898e-02	-2.013917e+00	-2.013916e+00
3.677431403408898e-02	-2.013917e+00	-2.013916e+00
3.678431403408898e-02	-2.013917e+00	-2.013916e+00
3.679431403408898e-02	-2.013917e+00	-2.013916e+00
3.680431403408898e-02	-2.013917e+00	-2.013916e+00
3.681431403408898e-02	-2.013917e+00	-2.013916e+00
3.682431403408899e-02	-2.013917e+00	-2.013916e+00
3.683431403408898e-02	-2.013917e+00	-2.013916e+00
3.684431403408898e-02	-2.013917e+00	-2.013916e+00
3.685431403408898e-02	-2.013917e+00	-2.013916e+00
3.686431403408898e-02	-2.013917e+00	-2.013916e+00
3.687431403408898e-02	-2.013917e+00	-2.013916e+00
3.688431403408898e-02	-2.013917e+00	-2.013916e+00
3.689431403408898e-02	-2.013917e+00	-2.013916e+00
3.690431403408898e-02	-2.013917e+00	-2.013916e+00
3.691431403408899e-02	-2.013917e+00	-2.013916e+00
3.692431403408898e-02	-2.013917e+00	-2.013916e+00
3.693431403408898e-02	-2.013917e+00	-2.013916e+00
3.694431403408898e-02	-2.013917e+00	-2.013916e+00
3.695431403408898e-02	-2.013917e+00	-2.013916e+00
3.696431403408898e-02	-2.013917e+00	-2.013916e+00
3.697431403408898e-02	-2.013917e+00	-2.013916e+00
3.698431403408898e-02	-2.013917e+00	-2.013916e+00
3.699431403408898e-02	-2.013917e+00	-2.013916e+00
3.700431403408899e-02	-2.013917e+00	-2.013916e+00
3.701431403408898e-02	-2.013917e+00	-2.013916e+00
3.702431403408898e-02	-2.013917e+00	-2.013916e+00
3.703431403408898e-02	-2.013917e+00	-2.013916e+00
3.704431403408898e-02	-2.013917e+00	-2.013916e+00
3.705431403408898e-02	-2.013917e+00	-2.013916e+00
3.706431403408898e-02	-2.013917e+00	-2.013916e+00
3.707431403408898e-02	-2.013917e+00	-2.013916e+00
3.708431403408898e-02	-2.013917e+00	-2.013916e+00
3.709431403408898e-02	-2.013917e+00	-2.013916e+00
3.710431403408898e-02	-2.013917e+00	-2.013916e+00
3.711431403408898e-02	-2.013917e+00	-2.013916e+00
3.712431403408898e-02	-2.013917e+00	-2.013916e+00
3.713431403408898e-02	-2.013917e+00	-2.013916e+00
3.714431403408898e-02	-2.013917e+00	-2.013916e+00
3.715431403408898e-02	-2.013917e+00	-2.013916e+00
3.716431403408898e-02	-2.013917e+00	-2.013916e+00
3.717431403408898e-02	-2.013917e+00	-2.013916e+00
3.718431403408898e-02	-2.013917e+00	-2.013916e+00
3.719431403408898e-02	-2.013917e+00	-2.013916e+00
3.720431403408898e-02	-2.013917e+00	-2.013916e+00
3.721431403408898e-02	-2.013917e+00	-2.013916e+00
3.722431403408898e-02	-2.013917e+00	-2.013916e+00
3.723431403408898e-02	-2.013917e+00	-2.013916e+00
3.724431403408898e-02	-2.013917e+00	-2.013916e+00
3.725431403408899e-02	-2.013917e+00	-2.013916e+00
3.726431403408898e-02	-2.013917e+00	-2.013916e+00
3.727431403408898e-02	-2.013917e+00	-2.013916e+00
3.728431403408898e-02	-2.013917e+00	-2.013916e+00
3.729431403408898e-02	-2.013917e+00	-2.013916e+00
3.730431403408898e-02	-2.013917e+00	-2.013916e+00
3.731431403408898e-02	-2.013917e+00	-2.013916e+00
3.732431403408898e-02	-2.013917e+00	-2.013916e+00
3.733431403408898e-02	-2.013917e+00	-2.013916e+00
3.734431403408899e-02	-2.013917e+00	-2.013916e+00
3.735431403408898e-02	-2.013917e+00	-2.013916e+00
3.736431403408898e-02	-2.013917e+00	-2.013916e+00
3.737431403408898e-02	-2.013917e+00	-2.013916e+00
3.738431403408898e-02	-2.013917e+00	-2.013916e+00
3.739431403408898e-02	-2.013917e+00	-2.013916e+00
3.740431403408898e-02	-2.013917e+00	-2.013916e+00
3.741431403408898e-02	-2.013917e+00	-2.013916e+00
3.742431403408898e-02	-2.013917e+00	-2.013916e+00
3.743431403408898e-02	-2.013917e+00	-2.013916e+00
3.744431403408898e-02	-2.013917e+00	-2.013916e+00
3.745431403408898e-02	-2.013917e+00	-2.013916e+00
3.746431403408898e-02	-2.013917e+00	-2.013916e+00
3.747431403408898e-02	-2.013917e+00	-2.013916e+00
3.748431403408898e-02	-2.013917e+00	-2.013916e+00
3.749431403408898e-02	-2.013917e+00	-2.013916e+00
3.750431403408898e-02	-2.013917e+00	-2.013916e+00
3.751431403408898e-02	-2.013917e+00	-2.013916e+00
3.752431403408898e-02	-2.013917e+00	-2.013916e+00
3.753431403408898e-02	-2.013917e+00	-2.013916e+00
3.754431403408898e-02	-2.013917e+00	-2.013916e+00
3.755431403408898e-02	-2.013917e+00	-2.013916e+00
3.756431403408898e-02	-2.013917e+00	-2.013916e+00
3.757431403408898e-02	-2.013917e+00	-2.013916e+00
3.758431403408898e-02	-2.013917e+00	-2.013916e+00
3.759431403408899e-02	-2.013917e+00	-2.013916e+00
3.760431403408898e-02	-2.013917e+00	-2.013916e+00
3.761431403408898e-02	-2.013917e+00	-2.013916e+00
3.762431403408898e-02	-2.013917e+00	-2.013916e+00
3.763431403408898e-02	-2.013917e+00	-2.013916e+00
3.764431403408898e-02	-2.013917e+00	-2.013916e+00
3.765431403408898e-02	-2.013917e+00	-2.013916e+00
3.766431403408898e-02	-2.013917e+00	-2.013916e+00
3.767431403408898e-02	-2.013917e+00	-2.013916e+00
3.768431403408899e-02	-2.013917e+00	-2.013916e+00
3.769431403408898e-02	-2.013917e+00	-2.013916e+00
3.770431403408898e-02	-2.013917e+00	-2.013916e+00
3.771431403408898e-02	-2.013917e+00	-2.013916e+00
3.772431403408898e-02	-2.013917e+00	-2.013916e+00
3.773431403408898e-02	-2.013917e+00	-2.013916e+00
3.774431403408898e-02	-2.013917e+00	-2.013916e+00
3.775431403408898e-02	-2.013917e+00	-2.013916e+00
3.776431403408898e-02	-2.013917e+00	-2.013916e+00
3.777431403408898e-02	-2.013917e+00	-2.013916e+00
3.778431403408898e-02	-2.013917e+00	-2.013916e+00
3.779431403408898e-02	-2.013917e+00	-2.013916e+00
3.780431403408898e-02	-2.013917e+00	-2.013916e+00
3.781431403408898e-02	-2.013917e+00	-2.013916e+00
3.782431403408898e-02	-2.013917e+00	-2.013916e+00
3.783431403408898e-02	-2.013917e+00	-2.013916e+00
3.784431403408898e-02	-2.013917e+00	-2.013916e+00
3.785431403408898e-02	-2.013917e+00	-2.013916e+00
3.786431403408898e-02	-2.013917e+00	-2.013916e+00
3.787431403408898e-02	-2.013917e+00	-2.013916e+00
3.788431403408898e-02	-2.013917e+00	-2.013916e+00
3.789431403408898e-02	-2.013917e+00	-2.013916e+00
3.790431403408898e-02	-2.013917e+00	-2.013916e+00
3.791431403408898e-02	-2.013917e+00	-2.013916e+00
3.792431403408898e-02	-2.013917e+00	-2.013916e+00
3.793431403408899e-02	-2.013917e+00	-2.013916e+00
3.794431403408898e-02	-2.013917e+00	-2.013916e+00
3.795431403408898e-02	-2.013917e+00	-2.013916e+00
3.796431403408898e-02	-2.013917e+00	-2.013916e+00
3.797431403408898e-02	-2.013917e+00	-2.013916e+00
3.798431403408898e-02	-2.013917e+00	-2.013916e+00
3.799431403408898e-02	-2.013917e+00	-2.013916e+00
3.800431403408898e-02	-2.013917e+00	-2.013916e+00
3.801431403408898e-02	-2.013917e+00	-2.013916e+00
3.802431403408899e-02	-2.013917e+00	-2.013916e+00
3.803431403408898e-02	-2.013917e+00	-2.013916e+00
3.804431403408898e-02	-2.013917e+00	-2.013916e+00
3.805431403408898e-02	-2.013917e+00	-2.013916e+00
3.806431403408898e-02	-2.013917e+00	-2.013916e+00
3.807431403408898e-02	-2.013917e+00	-2.013916e+00
3.808431403408898e-02	-2.013917e+00	-2.013916e+00
3.809431403408898e-02	-2.013917e+00	-2.013916e+00
3.810431403408898e-02	-2.013917e+00	-2.013916e+00
3.811431403408898e-02	-2.013917e+00	-2.013916e+00
3.812431403408898e-02	-2.013917e+00	-2.013916e+00
3.813431403408898e-02	-2.013917e+00	-2.013916e+00
3.814431403408898e-02	-2.013917e+00	-2.013916e+00
3.815431403408898e-02	-2.013917e+00	-2.013916e+00
3.816431403408898e-02	-2.013917e+00	-2.013916e+00
3.817431403408898e-02	-2.013917e+00	-2.013916e+00
3.818431403408898e-02	-2.013917e+00	-2.013916e+00
3.819431403408898e-02	-2.013917e+00	-2.013916e+00
3.820431403408898e-02	-2.013917e+00	-2.013916e+00
3.821431403408898e-02	-2.013917e+00	-2.013916e+00
3.822431403408898e-02	-2.013917e+00	-2.013916e+00
3.823431403408898e-02	-2.013917e+00	-2.013916e+00
3.824431403408898e-02	-2.013917e+00	-2.013916e+00
3.825431403408898e-02	-2.013917e+00	-2.013916e+00
3.826431403408898e-02	-2.013917e+00	-2.013916e+00
3.827431403408898e-02	-2.013917e+00	-2.013916e+00
3.828431403408898e-02	-2.013917e+00	-2.013916e+00
3.829431403408898e-02	-2.013917e+00	-2.013916e+00
3.830431403408898e-02	-2.013917e+00	-2.013916e+00
3.831431403408898e-02	-2.013917e+00	-2.013916e+00
3.832431403408898e-02	-2.013917e+00	-2.013916e+00
3.833431403408898e-02	-2.013917e+00	-2.013916e+00
3.834431403408898e-02	-2.013917e+00	-2.013916e+00
3.835431403408898e-02	-2.013917e+00	-2.013916e+00
3.836431403408899e-02	-2.013917e+00	-2.013916e+00
3.837431403408898e-02	-2.013917e+00	-2.013916e+00
3.838431403408898e-02	-2.013917e+00	-2.013916e+00
3.839431403408898e-02	-2.013917e+00	-2.013916e+00
3.840431403408898e-02	-2.013917e+00	-2.013916e+00
3.841431403408898e-02	-2.013917e+00	-2.013916e+00
3.842431403408898e-02	-2.013917e+00	-2.013916e+00
3.843431403408898e-02	-2.013917e+00	-2.013916e+00
3.844431403408898e-02	-2.013917e+00	-2.013916e+00
3.845431403408898e-02	-2.013917e+00	-2.013916e+00
3.846431403408898e-02	-2.013917e+00	-2.013916e+00
3.847431403408898e-02	-2.013917e+00	-2.013916e+00
3.848431403408898e-02	-2.013917e+00	-2.013916e+00
3.849431403408898e-02	-2.013917e+00	-2.013916e+00
3.850431403408898e-02	-2.013917e+00	-2.013916e+00
3.851431403408898e-02	-2.013917e+00	-2.013916e+00
3.852431403408898e-02	-2.013917e+00	-2.013916e+00
3.853431403408898e-02	-2.013917e+00	-2.013916e+00
3.854431403408898e-02	-2.013917e+00	-2.013916e+00
3.855431403408898e-02	-2.013917e+00	-2.013916e+00
3.856431403408898e-02	-2.013917e+00	-2.013916e+00
3.857431403408898e-02	-2.013917e+00	-2.013916e+00
3.858431403408898e-02	-2.013917e+00	-2.013916e+00
3.859431403408898e-02	-2.013917e+00	-2.013916e+00
3.860431403408898e-02	-2.013917e+00	-2.013916e+00
3.861431403408898e-02	-2.013917e+00	-2.013916e+00
3.862431403408898e-02	-2.013917e+00	-2.013916e+00
3.863431403408898e-02	-2.013917e+00	-2.013916e+00
3.864431403408898e-02	-2.013917e+00	-2.013916e+00
3.865431403408898e-02	-2.013917e+00	-2.013916e+00
3.866431403408898e-02	-2.013917e+00	-2.013916e+00
3.867431403408898e-02	-2.013917e+00	-2.013916e+00
3.868431403408898e-02	-2.013917e+00	-2.013916e+00
3.869431403408898e-02	-2.013917e+00	-2.013916e+00
3.870431403408899e-02	-2.013917e+00	-2.013916e+00
3.871431403408898e-02	-2.013917e+00	-2.013916e+00
3.872431403408898e-02	-2.013917e+00	-2.013916e+00
3.873431403408898e-02	-2.013917e+00	-2.013916e+00
3.874431403408898e-02	-2.013917e+00	-2.013916e+00
3.875431403408898e-02	-2.013917e+00	-2.013916e+00
3.876431403408898e-02	-2.013917e+00	-2.013916e+00
3.877431403408898e-02	-2.013917e+00	-2.013916e+00
3.878431403408898e-02	-2.013917e+00	-2.013916e+00
3.879431403408898e-02	-2.013917e+00	-2.013916e+00
3.880431403408898e-02	-2.013917e+00	-2.013916e+00
3.881431403408898e-02	-2.013917e+00	-2.013916e+00
3.882431403408898e-02	-2.013917e+00	-2.013916e+00
3.883431403408898e-02	-2.013917e+00	-2.013916e+00
3.884431403408898e-02	-2.013917e+00	-2.013916e+00
3.885431403408898e-02	-2.013917e+00	-2.013916e+00
3.886431403408898e-02	-2.013917e+00	-2.013916e+00
3.887431403408898e-02	-2.013917e+00	-2.013916e+00
3.888431403408898e-02	-2.013917e+00	-2.013916e+00
3.889431403408898e-02	-2.013917e+00	-2.013916e+00
3.890431403408898e-02	-2.013917e+00	-2.013916e+00
3.891431403408898e-02	-2.013917e+00	-2.013916e+00
3.892431403408898e-02	-2.013917e+00	-2.013916e+00
3.893431403408898e-02	-2.013917e+00	-2.013916e+00
3.894431403408898e-02	-2.013917e+00	-2.013916e+00
3.895431403408898e-02	-2.013917e+00	-2.013916e+00
3.896431403408898e-02	-2.013917e+00	-2.013916e+00
3.897431403408898e-02	-2.013917e+00	-2.013916e+00
3.898431403408898e-02	-2.013917e+00	-2.013916e+00
3.899431403408898e-02	-2.013917e+00	-2.013916e+00
3.900431403408898e-02	-2.013917e+00	-2.013916e+00
3.901431403408898e-02	-2.013917e+00	-2.013916e+00
3.902431403408898e-02	-2.013917e+00	-2.013916e+00
3.903431403408898e-02	-2.013917e+00	-2.013916e+00
3.904431403408899e-02	-2.013917e+00	-2.013916e+00
3.905431403408898e-02	-2.013917e+00	-2.013916e+00
3.906431403408898e-02	-2.013917e+00	-2.013916e+00
3.907431403408898e-02	-2.013917e+00	-2.013916e+00
3.908431403408898e-02	-2.013917e+00	-2.013916e+00
3.909431403408898e-02	-2.013917e+00	-2.013916e+00
3.910431403408898e-02	-2.013917e+00	-2.013916e+00
3.911431403408898e-02	-2.013917e+00	-2.013916e+00
3.912431403408898e-02	-2.013917e+00	-2.013916e+00
3.913431403408899e-02	-2.013917e+00	-2.013916e+00
3.914431403408898e-02	-2.013917e+00	-2.013916e+00
3.915431403408898e-02	-2.013917e+00	-2.013916e+00
3.916431403408898e-02	-2.013917e+00	-2.013916e+00
3.917431403408898e-02	-2.013917e+00	-2.013916e+00
3.918431403408898e-02	-2.013917e+00	-2.013916e+00
3.919431403408898e-02	-2.013917e+00	-2.013916e+00
3.920431403408898e-02	-2.013917e+00	-2.013916e+00
3.921431403408898e-02	-2.013917e+00	-2.013916e+00
3.922431403408898e-02	-2.013917e+00	-2.013916e+00
3.923431403408898e-02	-2.013917e+00	-2.013916e+00
3.924431403408898e-02	-2.013917e+00	-2.013916e+00
3.925431403408898e-02	-2.013917e+00	-2.013916e+00
3.926431403408898e-02	-2.013917e+00	-2.013916e+00
3.927431403408898e-02	-2.013917e+00	-2.013916e+00
3.928431403408898e-02	-2.013917e+00	-2.013916e+00
3.929431403408898e-02	-2.013917e+00	-2.013916e+00
3.930431403408898e-02	-2.013917e+00	-2.013916e+00
3.931431403408898e-02	-2.013917e+00	-2.013916e+00
3.932431403408898e-02	-2.013917e+00	-2.013916e+00
3.933431403408898e-02	-2.013917e+00	-2.013916e+00
3.934431403408898e-02	-2.013917e+00	-2.013916e+00
3.935431403408898e-02	-2.013917e+00	-2.013916e+00
3.936431403408898e-02	-2.013917e+00	-2.013916e+00
3.937431403408898e-02	-2.013917e+00	-2.013916e+00
3.938431403408899e-02	-2.013917e+00	-2.013916e+00
3.939431403408898e-02	-2.013917e+00	-2.013916e+00
3.940431403408898e-02	-2.013917e+00	-2.013916e+00
3.941431403408898e-02	-2.013917e+00	-2.013916e+00
3.942431403408898e-02	-2.013917e+00	-2.013916e+00
3.943431403408898e-02	-2.013917e+00	-2.013916e+00
3.944431403408898e-02	-2.013917e+00	-2.013916e+00
3.945431403408898e-02	-2.013917e+00	-2.013916e+00
3.946431403408898e-02	-2.013917e+00	-2.013916e+00
3.947431403408899e-02	-2.013917e+00	-2.013916e+00
3.948431403408898e-02	-2.013917e+00	-2.013916e+00
3.949431403408898e-02	-2.013917e+00	-2.013916e+00
3.950431403408898e-02	-2.013917e+00	-2.013916e+00
3.951431403408898e-02	-2.013917e+00	-2.013916e+00
3.952431403408898e-02	-2.013917e+00	-2.013916e+00
3.953431403408898e-02	-2.013917e+00	-2.013916e+00
3.954431403408898e-02	-2.013917e+00	-2.013916e+00
3.955431403408898e-02	-2.013917e+00	-2.013916e+00
3.956431403408898e-02	-2.013917e+00	-2.013916e+00
3.957431403408898e-02	-2.013917e+00	-2.013916e+00
3.958431403408898e-02	-2.013917e+00	-2.013916e+00
3.959431403408898e-02	-2.013917e+00	-2.013916e+00
3.960431403408898e-02	-2.013917e+00	-2.013916e+00
3.961431403408898e-02	-2.013917e+00	-2.013916e+00
3.962431403408898e-02	-2.013917e+00	-2.013916e+00
3.963431403408898e-02	-2.013917e+00	-2.013916e+00
3.964431403408898e-02	-2.013917e+00	-2.013916e+00
3.965431403408898e-02	-2.013917e+00	-2.013916e+00
3.966431403408898e-02	-2.013917e+00	-2.013916e+00
3.967431403408898e-02	-2.013917e+00	-2.013916e+00
3.968431403408898e-02	-2.013917e+00	-2.013916e+00
3.969431403408898e-02	-2.013917e+00	-2.013916e+00
