time	V(N016,N024)	V(N048,out_1)	V(N074,N084)
2.244260631953241e-02	-4.468775e-02	-4.469228e-02	-4.469359e-02
2.245260631953241e-02	-4.469490e-02	-4.468966e-02	-4.468641e-02
2.246260631953241e-02	-4.468775e-02	-4.469228e-02	-4.469355e-02
2.247260631953241e-02	-4.469442e-02	-4.468966e-02	-4.468645e-02
2.248260631953241e-02	-4.468775e-02	-4.469228e-02	-4.469350e-02
2.249260631953241e-02	-4.469442e-02	-4.468966e-02	-4.468650e-02
2.250260631953241e-02	-4.468775e-02	-4.469228e-02	-4.469345e-02
2.251260631953241e-02	-4.469442e-02	-4.468966e-02	-4.468655e-02
2.252260631953241e-02	-4.468727e-02	-4.469228e-02	-4.469341e-02
2.253260631953241e-02	-4.469442e-02	-4.468966e-02	-4.468659e-02
2.254260631953241e-02	-4.468727e-02	-4.469228e-02	-4.469336e-02
2.255260631953241e-02	-4.469442e-02	-4.468966e-02	-4.468664e-02
2.256260631953241e-02	-4.468775e-02	-4.469228e-02	-4.469332e-02
2.257260631953241e-02	-4.469442e-02	-4.468966e-02	-4.468668e-02
2.258260631953241e-02	-4.468775e-02	-4.469228e-02	-4.469327e-02
2.259260631953241e-02	-4.469442e-02	-4.468966e-02	-4.468672e-02
2.260260631953241e-02	-4.468775e-02	-4.469228e-02	-4.469323e-02
2.261260631953241e-02	-4.469442e-02	-4.468966e-02	-4.468677e-02
2.262260631953241e-02	-4.468775e-02	-4.469252e-02	-4.469319e-02
2.263260631953241e-02	-4.469442e-02	-4.468966e-02	-4.468681e-02
2.264260631953241e-02	-4.468775e-02	-4.469252e-02	-4.469315e-02
2.265260631953241e-02	-4.469442e-02	-4.468942e-02	-4.468685e-02
2.266260631953241e-02	-4.468775e-02	-4.469252e-02	-4.469310e-02
2.267260631953241e-02	-4.469442e-02	-4.468942e-02	-4.468689e-02
2.268260631953241e-02	-4.468775e-02	-4.469252e-02	-4.469306e-02
2.269260631953241e-02	-4.469442e-02	-4.468942e-02	-4.468693e-02
2.270260631953241e-02	-4.468775e-02	-4.469252e-02	-4.469302e-02
2.271260631953241e-02	-4.469442e-02	-4.468942e-02	-4.468697e-02
2.272260631953241e-02	-4.468775e-02	-4.469252e-02	-4.469298e-02
2.273260631953241e-02	-4.469395e-02	-4.468942e-02	-4.468701e-02
2.274260631953241e-02	-4.468775e-02	-4.469252e-02	-4.469294e-02
2.275260631953241e-02	-4.469395e-02	-4.468942e-02	-4.468705e-02
2.276260631953241e-02	-4.468775e-02	-4.469252e-02	-4.469290e-02
2.277260631953241e-02	-4.469395e-02	-4.468942e-02	-4.468709e-02
2.278260631953241e-02	-4.468775e-02	-4.469252e-02	-4.469287e-02
2.279260631953241e-02	-4.469395e-02	-4.468942e-02	-4.468713e-02
2.280260631953241e-02	-4.468775e-02	-4.469252e-02	-4.469283e-02
2.281260631953241e-02	-4.469395e-02	-4.468942e-02	-4.468717e-02
2.282260631953241e-02	-4.468822e-02	-4.469252e-02	-4.469279e-02
2.283260631953241e-02	-4.469395e-02	-4.468942e-02	-4.468720e-02
2.284260631953241e-02	-4.468822e-02	-4.469252e-02	-4.469276e-02
2.285260631953241e-02	-4.469442e-02	-4.468942e-02	-4.468724e-02
2.286260631953241e-02	-4.468822e-02	-4.469252e-02	-4.469272e-02
2.287260631953241e-02	-4.469442e-02	-4.468942e-02	-4.468728e-02
2.288260631953241e-02	-4.468822e-02	-4.469252e-02	-4.469268e-02
2.289260631953241e-02	-4.469442e-02	-4.468942e-02	-4.468731e-02
2.290260631953241e-02	-4.468822e-02	-4.469275e-02	-4.469265e-02
2.291260631953241e-02	-4.469442e-02	-4.468942e-02	-4.468735e-02
2.292260631953241e-02	-4.468775e-02	-4.469252e-02	-4.469261e-02
2.293260631953241e-02	-4.469442e-02	-4.468918e-02	-4.468738e-02
2.294260631953241e-02	-4.468775e-02	-4.469252e-02	-4.469258e-02
2.295260631953241e-02	-4.469442e-02	-4.468918e-02	-4.468742e-02
2.296260631953241e-02	-4.468775e-02	-4.469252e-02	-4.469255e-02
2.297260631953241e-02	-4.469442e-02	-4.468918e-02	-4.468745e-02
2.298260631953241e-02	-4.468775e-02	-4.469252e-02	-4.469251e-02
2.299260631953241e-02	-4.469442e-02	-4.468918e-02	-4.468748e-02
2.300260631953241e-02	-4.468775e-02	-4.469252e-02	-4.469248e-02
2.301260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468752e-02
2.302260631953241e-02	-4.468775e-02	-4.469252e-02	-4.469245e-02
2.303260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468755e-02
2.304260631953241e-02	-4.468775e-02	-4.469252e-02	-4.469241e-02
2.305260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468758e-02
2.306260631953241e-02	-4.468775e-02	-4.469252e-02	-4.469239e-02
2.307260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468761e-02
2.308260631953241e-02	-4.468775e-02	-4.469252e-02	-4.469235e-02
2.309260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468764e-02
2.310260631953241e-02	-4.468775e-02	-4.469252e-02	-4.469232e-02
2.311260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468767e-02
2.312260631953241e-02	-4.468822e-02	-4.469252e-02	-4.469229e-02
2.313260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468770e-02
2.314260631953241e-02	-4.468822e-02	-4.469252e-02	-4.469226e-02
2.315260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468773e-02
2.316260631953241e-02	-4.468822e-02	-4.469252e-02	-4.469223e-02
2.317260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468776e-02
2.318260631953241e-02	-4.468822e-02	-4.469252e-02	-4.469221e-02
2.319260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468779e-02
2.320260631953241e-02	-4.468822e-02	-4.469252e-02	-4.469218e-02
2.321260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468782e-02
2.322260631953241e-02	-4.468822e-02	-4.469275e-02	-4.469215e-02
2.323260631953241e-02	-4.469395e-02	-4.468942e-02	-4.468785e-02
2.324260631953241e-02	-4.468822e-02	-4.469275e-02	-4.469212e-02
2.325260631953241e-02	-4.469395e-02	-4.468942e-02	-4.468787e-02
2.326260631953241e-02	-4.468822e-02	-4.469275e-02	-4.469209e-02
2.327260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468790e-02
2.328260631953241e-02	-4.468822e-02	-4.469275e-02	-4.469206e-02
2.329260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468793e-02
2.330260631953241e-02	-4.468822e-02	-4.469275e-02	-4.469204e-02
2.331260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468796e-02
2.332260631953241e-02	-4.468822e-02	-4.469275e-02	-4.469201e-02
2.333260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468798e-02
2.334260631953241e-02	-4.468822e-02	-4.469275e-02	-4.469199e-02
2.335260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468801e-02
2.336260631953241e-02	-4.468822e-02	-4.469275e-02	-4.469196e-02
2.337260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468803e-02
2.338260631953241e-02	-4.468822e-02	-4.469275e-02	-4.469194e-02
2.339260631953241e-02	-4.469347e-02	-4.468918e-02	-4.468806e-02
2.340260631953241e-02	-4.468822e-02	-4.469275e-02	-4.469191e-02
2.341260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468808e-02
2.342260631953241e-02	-4.468822e-02	-4.469275e-02	-4.469189e-02
2.343260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468811e-02
2.344260631953241e-02	-4.468822e-02	-4.469275e-02	-4.469186e-02
2.345260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468813e-02
2.346260631953241e-02	-4.468822e-02	-4.469275e-02	-4.469184e-02
2.347260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468816e-02
2.348260631953241e-02	-4.468822e-02	-4.469275e-02	-4.469182e-02
2.349260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468818e-02
2.350260631953241e-02	-4.468822e-02	-4.469275e-02	-4.469179e-02
2.351260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468820e-02
2.352260631953241e-02	-4.468822e-02	-4.469275e-02	-4.469177e-02
2.353260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468822e-02
2.354260631953241e-02	-4.468822e-02	-4.469275e-02	-4.469175e-02
2.355260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468825e-02
2.356260631953241e-02	-4.468822e-02	-4.469275e-02	-4.469173e-02
2.357260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468827e-02
2.358260631953241e-02	-4.468822e-02	-4.469275e-02	-4.469170e-02
2.359260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468829e-02
2.360260631953241e-02	-4.468822e-02	-4.469275e-02	-4.469168e-02
2.361260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468831e-02
2.362260631953241e-02	-4.468822e-02	-4.469275e-02	-4.469166e-02
2.363260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468833e-02
2.364260631953241e-02	-4.468822e-02	-4.469275e-02	-4.469164e-02
2.365260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468835e-02
2.366260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469162e-02
2.367260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468838e-02
2.368260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469160e-02
2.369260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468840e-02
2.370260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469158e-02
2.371260631953241e-02	-4.469395e-02	-4.468918e-02	-4.468842e-02
2.372260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469156e-02
2.373260631953241e-02	-4.469395e-02	-4.468894e-02	-4.468844e-02
2.374260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469154e-02
2.375260631953241e-02	-4.469395e-02	-4.468894e-02	-4.468845e-02
2.376260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469152e-02
2.377260631953241e-02	-4.469395e-02	-4.468894e-02	-4.468847e-02
2.378260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469150e-02
2.379260631953241e-02	-4.469395e-02	-4.468894e-02	-4.468849e-02
2.380260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469148e-02
2.381260631953241e-02	-4.469395e-02	-4.468894e-02	-4.468851e-02
2.382260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469146e-02
2.383260631953241e-02	-4.469395e-02	-4.468894e-02	-4.468853e-02
2.384260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469145e-02
2.385260631953241e-02	-4.469395e-02	-4.468894e-02	-4.468855e-02
2.386260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469143e-02
2.387260631953241e-02	-4.469395e-02	-4.468894e-02	-4.468857e-02
2.388260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469141e-02
2.389260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468858e-02
2.390260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469139e-02
2.391260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468860e-02
2.392260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469137e-02
2.393260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468862e-02
2.394260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469136e-02
2.395260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468864e-02
2.396260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469134e-02
2.397260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468865e-02
2.398260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469132e-02
2.399260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468867e-02
2.400260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469131e-02
2.401260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468869e-02
2.402260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469129e-02
2.403260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468870e-02
2.404260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469127e-02
2.405260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468872e-02
2.406260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469126e-02
2.407260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468873e-02
2.408260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469124e-02
2.409260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468875e-02
2.410260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469123e-02
2.411260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468876e-02
2.412260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469121e-02
2.413260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468878e-02
2.414260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469120e-02
2.415260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468879e-02
2.416260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469118e-02
2.417260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468881e-02
2.418260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469117e-02
2.419260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468882e-02
2.420260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469116e-02
2.421260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468884e-02
2.422260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469114e-02
2.423260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468885e-02
2.424260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469113e-02
2.425260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468887e-02
2.426260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469112e-02
2.427260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468888e-02
2.428260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469110e-02
2.429260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468889e-02
2.430260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469109e-02
2.431260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468891e-02
2.432260631953241e-02	-4.468870e-02	-4.469323e-02	-4.469108e-02
2.433260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468892e-02
2.434260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469106e-02
2.435260631953241e-02	-4.469395e-02	-4.468894e-02	-4.468893e-02
2.436260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469105e-02
2.437260631953241e-02	-4.469395e-02	-4.468894e-02	-4.468894e-02
2.438260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469104e-02
2.439260631953241e-02	-4.469395e-02	-4.468894e-02	-4.468896e-02
2.440260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469102e-02
2.441260631953241e-02	-4.469395e-02	-4.468894e-02	-4.468897e-02
2.442260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469101e-02
2.443260631953241e-02	-4.469395e-02	-4.468870e-02	-4.468898e-02
2.444260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469100e-02
2.445260631953241e-02	-4.469395e-02	-4.468870e-02	-4.468899e-02
2.446260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469099e-02
2.447260631953241e-02	-4.469395e-02	-4.468870e-02	-4.468900e-02
2.448260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469098e-02
2.449260631953241e-02	-4.469395e-02	-4.468870e-02	-4.468901e-02
2.450260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469097e-02
2.451260631953241e-02	-4.469395e-02	-4.468870e-02	-4.468903e-02
2.452260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469095e-02
2.453260631953241e-02	-4.469395e-02	-4.468870e-02	-4.468904e-02
2.454260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469094e-02
2.455260631953241e-02	-4.469395e-02	-4.468870e-02	-4.468905e-02
2.456260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469093e-02
2.457260631953241e-02	-4.469395e-02	-4.468870e-02	-4.468906e-02
2.458260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469092e-02
2.459260631953241e-02	-4.469395e-02	-4.468870e-02	-4.468907e-02
2.460260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469091e-02
2.461260631953241e-02	-4.469395e-02	-4.468870e-02	-4.468908e-02
2.462260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469090e-02
2.463260631953241e-02	-4.469395e-02	-4.468870e-02	-4.468909e-02
2.464260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469089e-02
2.465260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468910e-02
2.466260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469088e-02
2.467260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468911e-02
2.468260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469087e-02
2.469260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468912e-02
2.470260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469086e-02
2.471260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468913e-02
2.472260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469085e-02
2.473260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468914e-02
2.474260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469084e-02
2.475260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468915e-02
2.476260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469083e-02
2.477260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468916e-02
2.478260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469082e-02
2.479260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468917e-02
2.480260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469081e-02
2.481260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468918e-02
2.482260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469080e-02
2.483260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468919e-02
2.484260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469079e-02
2.485260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468920e-02
2.486260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469078e-02
2.487260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468921e-02
2.488260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469078e-02
2.489260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468921e-02
2.490260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469077e-02
2.491260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468922e-02
2.492260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469076e-02
2.493260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468923e-02
2.494260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469075e-02
2.495260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468924e-02
2.496260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469074e-02
2.497260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468925e-02
2.498260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469073e-02
2.499260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468926e-02
2.500260631953241e-02	-4.468822e-02	-4.469299e-02	-4.469073e-02
2.501260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468926e-02
2.502260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469072e-02
2.503260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468927e-02
2.504260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469071e-02
2.505260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468928e-02
2.506260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469070e-02
2.507260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468929e-02
2.508260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469069e-02
2.509260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468930e-02
2.510260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469069e-02
2.511260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468930e-02
2.512260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469068e-02
2.513260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468931e-02
2.514260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469067e-02
2.515260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468932e-02
2.516260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469067e-02
2.517260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468932e-02
2.518260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469066e-02
2.519260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468933e-02
2.520260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469065e-02
2.521260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468934e-02
2.522260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469064e-02
2.523260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468935e-02
2.524260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469064e-02
2.525260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468935e-02
2.526260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469063e-02
2.527260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468936e-02
2.528260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469062e-02
2.529260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468937e-02
2.530260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469062e-02
2.531260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468937e-02
2.532260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469061e-02
2.533260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468938e-02
2.534260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469060e-02
2.535260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468938e-02
2.536260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469060e-02
2.537260631953241e-02	-4.469347e-02	-4.468870e-02	-4.468939e-02
2.538260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469059e-02
2.539260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468940e-02
2.540260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469058e-02
2.541260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468940e-02
2.542260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469058e-02
2.543260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468941e-02
2.544260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469057e-02
2.545260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468942e-02
2.546260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469057e-02
2.547260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468942e-02
2.548260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469056e-02
2.549260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468943e-02
2.550260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469056e-02
2.551260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468943e-02
2.552260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469055e-02
2.553260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468944e-02
2.554260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469054e-02
2.555260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468944e-02
2.556260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469054e-02
2.557260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468945e-02
2.558260631953241e-02	-4.468870e-02	-4.469299e-02	-4.469053e-02
2.559260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468945e-02
2.560260631953241e-02	-4.468870e-02	-4.469323e-02	-4.469053e-02
2.561260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468946e-02
2.562260631953241e-02	-4.468870e-02	-4.469323e-02	-4.469052e-02
2.563260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468946e-02
2.564260631953241e-02	-4.468870e-02	-4.469323e-02	-4.469052e-02
2.565260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468947e-02
2.566260631953241e-02	-4.468870e-02	-4.469323e-02	-4.469051e-02
2.567260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468947e-02
2.568260631953241e-02	-4.468870e-02	-4.469323e-02	-4.469051e-02
2.569260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468948e-02
2.570260631953241e-02	-4.468870e-02	-4.469323e-02	-4.469051e-02
2.571260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468948e-02
2.572260631953241e-02	-4.468870e-02	-4.469323e-02	-4.469050e-02
2.573260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468949e-02
2.574260631953241e-02	-4.468870e-02	-4.469323e-02	-4.469050e-02
2.575260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468950e-02
2.576260631953241e-02	-4.468870e-02	-4.469323e-02	-4.469049e-02
2.577260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468950e-02
2.578260631953241e-02	-4.468870e-02	-4.469323e-02	-4.469048e-02
2.579260631953241e-02	-4.469347e-02	-4.468894e-02	-4.468950e-02
2.580260631953241e-02	-4.468870e-02	-4.469323e-02	-4.469048e-02
