time	V(N018,N016)	V(N050,N048)	V(N082,N074)
1.331482323391073e-02	2.835905e-01	2.836592e-01	2.835747e-01
1.332482323391073e-02	2.836275e-01	2.835500e-01	2.836149e-01
1.333482323391073e-02	2.835905e-01	2.836591e-01	2.835747e-01
1.334482323391073e-02	2.836274e-01	2.835500e-01	2.836148e-01
1.335482323391073e-02	2.835904e-01	2.836590e-01	2.835747e-01
1.336482323391073e-02	2.836274e-01	2.835501e-01	2.836147e-01
1.337482323391073e-02	2.835904e-01	2.836588e-01	2.835747e-01
1.338482323391073e-02	2.836273e-01	2.835501e-01	2.836146e-01
1.339482323391073e-02	2.835904e-01	2.836587e-01	2.835747e-01
1.340482323391073e-02	2.836273e-01	2.835501e-01	2.836144e-01
1.341482323391073e-02	2.835904e-01	2.836586e-01	2.835748e-01
1.342482323391073e-02	2.836272e-01	2.835502e-01	2.836143e-01
1.343482323391073e-02	2.835904e-01	2.836585e-01	2.835748e-01
1.344482323391073e-02	2.836272e-01	2.835502e-01	2.836142e-01
1.345482323391073e-02	2.835904e-01	2.836584e-01	2.835748e-01
1.346482323391073e-02	2.836271e-01	2.835503e-01	2.836141e-01
1.347482323391073e-02	2.835904e-01	2.836583e-01	2.835748e-01
1.348482323391073e-02	2.836270e-01	2.835503e-01	2.836140e-01
1.349482323391073e-02	2.835904e-01	2.836582e-01	2.835749e-01
1.350482323391073e-02	2.836270e-01	2.835504e-01	2.836139e-01
1.351482323391073e-02	2.835904e-01	2.836581e-01	2.835749e-01
1.352482323391073e-02	2.836269e-01	2.835504e-01	2.836137e-01
1.353482323391073e-02	2.835904e-01	2.836580e-01	2.835749e-01
1.354482323391073e-02	2.836269e-01	2.835504e-01	2.836136e-01
1.355482323391073e-02	2.835904e-01	2.836579e-01	2.835749e-01
1.356482323391073e-02	2.836268e-01	2.835505e-01	2.836135e-01
1.357482323391073e-02	2.835904e-01	2.836578e-01	2.835749e-01
1.358482323391073e-02	2.836268e-01	2.835505e-01	2.836134e-01
1.359482323391073e-02	2.835904e-01	2.836576e-01	2.835750e-01
1.360482323391073e-02	2.836267e-01	2.835506e-01	2.836133e-01
1.361482323391073e-02	2.835904e-01	2.836575e-01	2.835750e-01
1.362482323391073e-02	2.836267e-01	2.835506e-01	2.836132e-01
1.363482323391073e-02	2.835904e-01	2.836574e-01	2.835750e-01
1.364482323391073e-02	2.836266e-01	2.835507e-01	2.836131e-01
1.365482323391073e-02	2.835904e-01	2.836573e-01	2.835751e-01
1.366482323391073e-02	2.836266e-01	2.835507e-01	2.836130e-01
1.367482323391073e-02	2.835904e-01	2.836572e-01	2.835751e-01
1.368482323391073e-02	2.836265e-01	2.835508e-01	2.836129e-01
1.369482323391073e-02	2.835904e-01	2.836571e-01	2.835751e-01
1.370482323391073e-02	2.836265e-01	2.835508e-01	2.836128e-01
1.371482323391073e-02	2.835904e-01	2.836570e-01	2.835752e-01
1.372482323391073e-02	2.836264e-01	2.835509e-01	2.836127e-01
1.373482323391073e-02	2.835904e-01	2.836569e-01	2.835752e-01
1.374482323391073e-02	2.836264e-01	2.835509e-01	2.836126e-01
1.375482323391073e-02	2.835904e-01	2.836568e-01	2.835752e-01
1.376482323391073e-02	2.836264e-01	2.835510e-01	2.836125e-01
1.377482323391073e-02	2.835904e-01	2.836568e-01	2.835753e-01
1.378482323391073e-02	2.836263e-01	2.835510e-01	2.836124e-01
1.379482323391073e-02	2.835904e-01	2.836566e-01	2.835753e-01
1.380482323391073e-02	2.836263e-01	2.835511e-01	2.836123e-01
1.381482323391073e-02	2.835904e-01	2.836565e-01	2.835753e-01
1.382482323391073e-02	2.836262e-01	2.835511e-01	2.836122e-01
1.383482323391073e-02	2.835904e-01	2.836565e-01	2.835754e-01
1.384482323391073e-02	2.836262e-01	2.835512e-01	2.836121e-01
1.385482323391073e-02	2.835904e-01	2.836564e-01	2.835754e-01
1.386482323391073e-02	2.836261e-01	2.835512e-01	2.836120e-01
1.387482323391073e-02	2.835905e-01	2.836563e-01	2.835754e-01
1.388482323391073e-02	2.836261e-01	2.835513e-01	2.836120e-01
1.389482323391073e-02	2.835905e-01	2.836562e-01	2.835755e-01
1.390482323391073e-02	2.836260e-01	2.835513e-01	2.836119e-01
1.391482323391073e-02	2.835905e-01	2.836561e-01	2.835755e-01
1.392482323391073e-02	2.836260e-01	2.835514e-01	2.836118e-01
1.393482323391073e-02	2.835905e-01	2.836560e-01	2.835755e-01
1.394482323391073e-02	2.836260e-01	2.835515e-01	2.836117e-01
1.395482323391073e-02	2.835905e-01	2.836559e-01	2.835756e-01
1.396482323391073e-02	2.836259e-01	2.835515e-01	2.836116e-01
1.397482323391073e-02	2.835905e-01	2.836558e-01	2.835756e-01
1.398482323391073e-02	2.836259e-01	2.835516e-01	2.836115e-01
1.399482323391073e-02	2.835905e-01	2.836557e-01	2.835757e-01
1.400482323391073e-02	2.836258e-01	2.835516e-01	2.836114e-01
1.401482323391073e-02	2.835905e-01	2.836556e-01	2.835757e-01
1.402482323391073e-02	2.836258e-01	2.835517e-01	2.836114e-01
1.403482323391073e-02	2.835905e-01	2.836556e-01	2.835757e-01
1.404482323391073e-02	2.836258e-01	2.835517e-01	2.836113e-01
1.405482323391073e-02	2.835905e-01	2.836555e-01	2.835758e-01
1.406482323391073e-02	2.836257e-01	2.835518e-01	2.836112e-01
1.407482323391073e-02	2.835905e-01	2.836554e-01	2.835758e-01
1.408482323391073e-02	2.836257e-01	2.835518e-01	2.836111e-01
1.409482323391073e-02	2.835906e-01	2.836553e-01	2.835759e-01
1.410482323391073e-02	2.836257e-01	2.835519e-01	2.836110e-01
1.411482323391073e-02	2.835906e-01	2.836552e-01	2.835759e-01
1.412482323391073e-02	2.836256e-01	2.835520e-01	2.836110e-01
1.413482323391073e-02	2.835906e-01	2.836551e-01	2.835759e-01
1.414482323391073e-02	2.836256e-01	2.835520e-01	2.836109e-01
1.415482323391073e-02	2.835906e-01	2.836550e-01	2.835760e-01
1.416482323391073e-02	2.836255e-01	2.835521e-01	2.836108e-01
1.417482323391073e-02	2.835906e-01	2.836550e-01	2.835760e-01
1.418482323391073e-02	2.836255e-01	2.835521e-01	2.836107e-01
1.419482323391073e-02	2.835906e-01	2.836549e-01	2.835761e-01
1.420482323391073e-02	2.836255e-01	2.835522e-01	2.836107e-01
1.421482323391073e-02	2.835907e-01	2.836548e-01	2.835761e-01
1.422482323391073e-02	2.836254e-01	2.835523e-01	2.836106e-01
1.423482323391073e-02	2.835907e-01	2.836547e-01	2.835761e-01
1.424482323391073e-02	2.836254e-01	2.835523e-01	2.836105e-01
1.425482323391073e-02	2.835907e-01	2.836546e-01	2.835762e-01
1.426482323391073e-02	2.836254e-01	2.835524e-01	2.836105e-01
1.427482323391073e-02	2.835907e-01	2.836545e-01	2.835762e-01
1.428482323391073e-02	2.836253e-01	2.835524e-01	2.836104e-01
1.429482323391073e-02	2.835907e-01	2.836545e-01	2.835763e-01
1.430482323391073e-02	2.836253e-01	2.835525e-01	2.836103e-01
1.431482323391073e-02	2.835907e-01	2.836544e-01	2.835763e-01
1.432482323391073e-02	2.836253e-01	2.835526e-01	2.836102e-01
1.433482323391073e-02	2.835907e-01	2.836543e-01	2.835764e-01
1.434482323391073e-02	2.836252e-01	2.835526e-01	2.836102e-01
1.435482323391073e-02	2.835907e-01	2.836542e-01	2.835764e-01
1.436482323391073e-02	2.836252e-01	2.835527e-01	2.836101e-01
1.437482323391073e-02	2.835908e-01	2.836541e-01	2.835764e-01
1.438482323391073e-02	2.836252e-01	2.835527e-01	2.836100e-01
1.439482323391073e-02	2.835908e-01	2.836540e-01	2.835765e-01
1.440482323391073e-02	2.836251e-01	2.835528e-01	2.836100e-01
1.441482323391073e-02	2.835908e-01	2.836540e-01	2.835765e-01
1.442482323391073e-02	2.836251e-01	2.835529e-01	2.836099e-01
1.443482323391073e-02	2.835908e-01	2.836539e-01	2.835766e-01
1.444482323391073e-02	2.836251e-01	2.835529e-01	2.836098e-01
1.445482323391073e-02	2.835908e-01	2.836538e-01	2.835766e-01
1.446482323391073e-02	2.836250e-01	2.835530e-01	2.836098e-01
1.447482323391073e-02	2.835908e-01	2.836537e-01	2.835767e-01
1.448482323391073e-02	2.836250e-01	2.835531e-01	2.836097e-01
1.449482323391073e-02	2.835909e-01	2.836536e-01	2.835767e-01
1.450482323391073e-02	2.836250e-01	2.835531e-01	2.836097e-01
1.451482323391073e-02	2.835909e-01	2.836536e-01	2.835767e-01
1.452482323391073e-02	2.836249e-01	2.835532e-01	2.836096e-01
1.453482323391073e-02	2.835909e-01	2.836535e-01	2.835768e-01
1.454482323391073e-02	2.836249e-01	2.835533e-01	2.836095e-01
1.455482323391073e-02	2.835909e-01	2.836534e-01	2.835768e-01
1.456482323391073e-02	2.836249e-01	2.835533e-01	2.836095e-01
1.457482323391073e-02	2.835909e-01	2.836533e-01	2.835769e-01
1.458482323391073e-02	2.836249e-01	2.835534e-01	2.836094e-01
1.459482323391073e-02	2.835910e-01	2.836533e-01	2.835769e-01
1.460482323391073e-02	2.836248e-01	2.835534e-01	2.836093e-01
1.461482323391073e-02	2.835910e-01	2.836532e-01	2.835769e-01
1.462482323391073e-02	2.836248e-01	2.835535e-01	2.836093e-01
1.463482323391073e-02	2.835910e-01	2.836531e-01	2.835770e-01
1.464482323391073e-02	2.836248e-01	2.835536e-01	2.836092e-01
1.465482323391073e-02	2.835910e-01	2.836530e-01	2.835770e-01
1.466482323391073e-02	2.836247e-01	2.835536e-01	2.836092e-01
1.467482323391073e-02	2.835910e-01	2.836530e-01	2.835771e-01
1.468482323391073e-02	2.836247e-01	2.835537e-01	2.836091e-01
1.469482323391073e-02	2.835910e-01	2.836529e-01	2.835771e-01
1.470482323391073e-02	2.836247e-01	2.835538e-01	2.836091e-01
1.471482323391073e-02	2.835911e-01	2.836528e-01	2.835771e-01
1.472482323391073e-02	2.836246e-01	2.835538e-01	2.836090e-01
1.473482323391073e-02	2.835911e-01	2.836527e-01	2.835772e-01
1.474482323391073e-02	2.836246e-01	2.835539e-01	2.836090e-01
1.475482323391073e-02	2.835911e-01	2.836527e-01	2.835772e-01
1.476482323391073e-02	2.836246e-01	2.835540e-01	2.836089e-01
1.477482323391073e-02	2.835911e-01	2.836526e-01	2.835773e-01
1.478482323391073e-02	2.836246e-01	2.835540e-01	2.836088e-01
1.479482323391073e-02	2.835911e-01	2.836525e-01	2.835773e-01
1.480482323391073e-02	2.836245e-01	2.835541e-01	2.836088e-01
1.481482323391073e-02	2.835912e-01	2.836524e-01	2.835774e-01
1.482482323391073e-02	2.836245e-01	2.835542e-01	2.836087e-01
1.483482323391073e-02	2.835912e-01	2.836524e-01	2.835774e-01
1.484482323391073e-02	2.836245e-01	2.835542e-01	2.836087e-01
1.485482323391073e-02	2.835912e-01	2.836523e-01	2.835774e-01
1.486482323391073e-02	2.836245e-01	2.835543e-01	2.836086e-01
1.487482323391073e-02	2.835912e-01	2.836522e-01	2.835775e-01
1.488482323391073e-02	2.836244e-01	2.835544e-01	2.836086e-01
1.489482323391073e-02	2.835912e-01	2.836521e-01	2.835775e-01
1.490482323391073e-02	2.836244e-01	2.835544e-01	2.836085e-01
1.491482323391073e-02	2.835912e-01	2.836521e-01	2.835776e-01
1.492482323391073e-02	2.836244e-01	2.835545e-01	2.836085e-01
1.493482323391073e-02	2.835913e-01	2.836520e-01	2.835776e-01
1.494482323391073e-02	2.836244e-01	2.835545e-01	2.836084e-01
1.495482323391073e-02	2.835913e-01	2.836519e-01	2.835776e-01
1.496482323391073e-02	2.836243e-01	2.835546e-01	2.836084e-01
1.497482323391073e-02	2.835913e-01	2.836518e-01	2.835777e-01
1.498482323391073e-02	2.836243e-01	2.835547e-01	2.836083e-01
1.499482323391073e-02	2.835913e-01	2.836518e-01	2.835777e-01
1.500482323391073e-02	2.836243e-01	2.835547e-01	2.836082e-01
1.501482323391073e-02	2.835913e-01	2.836517e-01	2.835778e-01
1.502482323391073e-02	2.836242e-01	2.835548e-01	2.836082e-01
1.503482323391073e-02	2.835914e-01	2.836516e-01	2.835778e-01
1.504482323391073e-02	2.836242e-01	2.835549e-01	2.836081e-01
1.505482323391073e-02	2.835914e-01	2.836516e-01	2.835778e-01
1.506482323391073e-02	2.836242e-01	2.835549e-01	2.836081e-01
1.507482323391073e-02	2.835914e-01	2.836515e-01	2.835779e-01
1.508482323391073e-02	2.836242e-01	2.835550e-01	2.836080e-01
1.509482323391073e-02	2.835914e-01	2.836514e-01	2.835779e-01
1.510482323391073e-02	2.836241e-01	2.835550e-01	2.836080e-01
1.511482323391073e-02	2.835914e-01	2.836513e-01	2.835780e-01
1.512482323391073e-02	2.836241e-01	2.835551e-01	2.836080e-01
1.513482323391073e-02	2.835915e-01	2.836513e-01	2.835780e-01
1.514482323391073e-02	2.836241e-01	2.835552e-01	2.836079e-01
1.515482323391073e-02	2.835915e-01	2.836512e-01	2.835780e-01
1.516482323391073e-02	2.836241e-01	2.835553e-01	2.836079e-01
1.517482323391073e-02	2.835915e-01	2.836511e-01	2.835781e-01
1.518482323391073e-02	2.836240e-01	2.835553e-01	2.836078e-01
1.519482323391073e-02	2.835915e-01	2.836511e-01	2.835781e-01
1.520482323391073e-02	2.836240e-01	2.835554e-01	2.836078e-01
1.521482323391073e-02	2.835915e-01	2.836510e-01	2.835782e-01
1.522482323391073e-02	2.836240e-01	2.835554e-01	2.836077e-01
1.523482323391073e-02	2.835916e-01	2.836509e-01	2.835782e-01
1.524482323391073e-02	2.836240e-01	2.835555e-01	2.836077e-01
1.525482323391073e-02	2.835916e-01	2.836509e-01	2.835782e-01
1.526482323391073e-02	2.836239e-01	2.835556e-01	2.836076e-01
1.527482323391073e-02	2.835916e-01	2.836508e-01	2.835783e-01
1.528482323391073e-02	2.836239e-01	2.835556e-01	2.836076e-01
1.529482323391073e-02	2.835916e-01	2.836507e-01	2.835783e-01
1.530482323391073e-02	2.836239e-01	2.835557e-01	2.836075e-01
1.531482323391073e-02	2.835917e-01	2.836506e-01	2.835784e-01
1.532482323391073e-02	2.836239e-01	2.835558e-01	2.836075e-01
1.533482323391073e-02	2.835917e-01	2.836506e-01	2.835784e-01
1.534482323391073e-02	2.836238e-01	2.835558e-01	2.836074e-01
1.535482323391073e-02	2.835917e-01	2.836505e-01	2.835784e-01
1.536482323391073e-02	2.836238e-01	2.835559e-01	2.836074e-01
1.537482323391073e-02	2.835917e-01	2.836504e-01	2.835785e-01
1.538482323391073e-02	2.836238e-01	2.835560e-01	2.836074e-01
1.539482323391073e-02	2.835917e-01	2.836504e-01	2.835785e-01
1.540482323391073e-02	2.836238e-01	2.835560e-01	2.836073e-01
1.541482323391073e-02	2.835918e-01	2.836503e-01	2.835785e-01
1.542482323391073e-02	2.836237e-01	2.835561e-01	2.836073e-01
1.543482323391073e-02	2.835918e-01	2.836502e-01	2.835786e-01
1.544482323391073e-02	2.836237e-01	2.835562e-01	2.836072e-01
1.545482323391073e-02	2.835918e-01	2.836502e-01	2.835786e-01
1.546482323391073e-02	2.836237e-01	2.835562e-01	2.836072e-01
1.547482323391073e-02	2.835918e-01	2.836501e-01	2.835787e-01
1.548482323391073e-02	2.836237e-01	2.835563e-01	2.836071e-01
1.549482323391073e-02	2.835918e-01	2.836500e-01	2.835787e-01
1.550482323391073e-02	2.836236e-01	2.835564e-01	2.836071e-01
1.551482323391073e-02	2.835919e-01	2.836500e-01	2.835787e-01
1.552482323391073e-02	2.836236e-01	2.835564e-01	2.836071e-01
1.553482323391073e-02	2.835919e-01	2.836499e-01	2.835788e-01
1.554482323391073e-02	2.836236e-01	2.835565e-01	2.836070e-01
1.555482323391073e-02	2.835919e-01	2.836498e-01	2.835788e-01
1.556482323391073e-02	2.836236e-01	2.835566e-01	2.836070e-01
1.557482323391073e-02	2.835919e-01	2.836498e-01	2.835789e-01
1.558482323391073e-02	2.836235e-01	2.835566e-01	2.836069e-01
1.559482323391073e-02	2.835919e-01	2.836497e-01	2.835789e-01
1.560482323391073e-02	2.836235e-01	2.835567e-01	2.836069e-01
1.561482323391073e-02	2.835920e-01	2.836496e-01	2.835789e-01
1.562482323391073e-02	2.836235e-01	2.835567e-01	2.836068e-01
1.563482323391073e-02	2.835920e-01	2.836496e-01	2.835790e-01
1.564482323391073e-02	2.836235e-01	2.835568e-01	2.836068e-01
1.565482323391073e-02	2.835920e-01	2.836495e-01	2.835790e-01
1.566482323391073e-02	2.836234e-01	2.835569e-01	2.836068e-01
1.567482323391073e-02	2.835920e-01	2.836494e-01	2.835790e-01
1.568482323391073e-02	2.836234e-01	2.835569e-01	2.836067e-01
1.569482323391073e-02	2.835920e-01	2.836493e-01	2.835791e-01
1.570482323391073e-02	2.836234e-01	2.835570e-01	2.836067e-01
1.571482323391073e-02	2.835921e-01	2.836493e-01	2.835791e-01
1.572482323391073e-02	2.836234e-01	2.835571e-01	2.836067e-01
1.573482323391073e-02	2.835921e-01	2.836492e-01	2.835791e-01
1.574482323391073e-02	2.836234e-01	2.835571e-01	2.836066e-01
1.575482323391073e-02	2.835921e-01	2.836491e-01	2.835792e-01
1.576482323391073e-02	2.836233e-01	2.835572e-01	2.836066e-01
1.577482323391073e-02	2.835921e-01	2.836491e-01	2.835792e-01
1.578482323391073e-02	2.836233e-01	2.835573e-01	2.836065e-01
1.579482323391073e-02	2.835922e-01	2.836490e-01	2.835792e-01
1.580482323391073e-02	2.836233e-01	2.835573e-01	2.836065e-01
1.581482323391073e-02	2.835922e-01	2.836489e-01	2.835793e-01
1.582482323391073e-02	2.836233e-01	2.835574e-01	2.836065e-01
1.583482323391073e-02	2.835922e-01	2.836489e-01	2.835793e-01
1.584482323391073e-02	2.836232e-01	2.835574e-01	2.836064e-01
1.585482323391073e-02	2.835922e-01	2.836488e-01	2.835794e-01
1.586482323391073e-02	2.836232e-01	2.835575e-01	2.836064e-01
1.587482323391073e-02	2.835922e-01	2.836488e-01	2.835794e-01
1.588482323391073e-02	2.836232e-01	2.835576e-01	2.836063e-01
1.589482323391073e-02	2.835923e-01	2.836487e-01	2.835794e-01
1.590482323391073e-02	2.836232e-01	2.835576e-01	2.836063e-01
1.591482323391073e-02	2.835923e-01	2.836486e-01	2.835794e-01
1.592482323391073e-02	2.836231e-01	2.835577e-01	2.836063e-01
1.593482323391073e-02	2.835923e-01	2.836486e-01	2.835795e-01
1.594482323391073e-02	2.836231e-01	2.835578e-01	2.836062e-01
1.595482323391073e-02	2.835923e-01	2.836485e-01	2.835795e-01
1.596482323391073e-02	2.836231e-01	2.835578e-01	2.836062e-01
1.597482323391073e-02	2.835923e-01	2.836484e-01	2.835796e-01
1.598482323391073e-02	2.836231e-01	2.835579e-01	2.836062e-01
1.599482323391073e-02	2.835924e-01	2.836484e-01	2.835796e-01
1.600482323391073e-02	2.836231e-01	2.835580e-01	2.836061e-01
1.601482323391073e-02	2.835924e-01	2.836483e-01	2.835796e-01
1.602482323391073e-02	2.836230e-01	2.835580e-01	2.836061e-01
1.603482323391073e-02	2.835924e-01	2.836482e-01	2.835797e-01
1.604482323391073e-02	2.836230e-01	2.835581e-01	2.836061e-01
1.605482323391073e-02	2.835924e-01	2.836482e-01	2.835797e-01
1.606482323391073e-02	2.836230e-01	2.835581e-01	2.836060e-01
1.607482323391073e-02	2.835925e-01	2.836481e-01	2.835797e-01
1.608482323391073e-02	2.836230e-01	2.835582e-01	2.836060e-01
1.609482323391073e-02	2.835925e-01	2.836480e-01	2.835798e-01
1.610482323391073e-02	2.836229e-01	2.835583e-01	2.836060e-01
1.611482323391073e-02	2.835925e-01	2.836480e-01	2.835798e-01
1.612482323391073e-02	2.836229e-01	2.835583e-01	2.836059e-01
1.613482323391073e-02	2.835925e-01	2.836479e-01	2.835798e-01
1.614482323391073e-02	2.836229e-01	2.835584e-01	2.836059e-01
1.615482323391073e-02	2.835925e-01	2.836478e-01	2.835799e-01
1.616482323391073e-02	2.836229e-01	2.835585e-01	2.836058e-01
1.617482323391073e-02	2.835926e-01	2.836478e-01	2.835799e-01
1.618482323391073e-02	2.836228e-01	2.835585e-01	2.836058e-01
1.619482323391073e-02	2.835926e-01	2.836477e-01	2.835799e-01
1.620482323391073e-02	2.836228e-01	2.835586e-01	2.836058e-01
1.621482323391073e-02	2.835926e-01	2.836476e-01	2.835800e-01
1.622482323391073e-02	2.836228e-01	2.835587e-01	2.836057e-01
1.623482323391073e-02	2.835926e-01	2.836476e-01	2.835800e-01
1.624482323391073e-02	2.836228e-01	2.835587e-01	2.836057e-01
1.625482323391073e-02	2.835926e-01	2.836475e-01	2.835800e-01
1.626482323391073e-02	2.836227e-01	2.835588e-01	2.836057e-01
1.627482323391073e-02	2.835927e-01	2.836475e-01	2.835801e-01
1.628482323391073e-02	2.836227e-01	2.835588e-01	2.836056e-01
1.629482323391073e-02	2.835927e-01	2.836474e-01	2.835801e-01
1.630482323391073e-02	2.836227e-01	2.835589e-01	2.836056e-01
1.631482323391073e-02	2.835927e-01	2.836473e-01	2.835801e-01
1.632482323391073e-02	2.836227e-01	2.835590e-01	2.836056e-01
1.633482323391073e-02	2.835927e-01	2.836473e-01	2.835801e-01
1.634482323391073e-02	2.836227e-01	2.835590e-01	2.836055e-01
1.635482323391073e-02	2.835927e-01	2.836472e-01	2.835802e-01
1.636482323391073e-02	2.836226e-01	2.835591e-01	2.836055e-01
1.637482323391073e-02	2.835928e-01	2.836471e-01	2.835802e-01
1.638482323391073e-02	2.836226e-01	2.835591e-01	2.836055e-01
1.639482323391073e-02	2.835928e-01	2.836471e-01	2.835802e-01
1.640482323391073e-02	2.836226e-01	2.835592e-01	2.836054e-01
1.641482323391073e-02	2.835928e-01	2.836470e-01	2.835803e-01
1.642482323391073e-02	2.836226e-01	2.835593e-01	2.836054e-01
1.643482323391073e-02	2.835928e-01	2.836470e-01	2.835803e-01
1.644482323391073e-02	2.836226e-01	2.835593e-01	2.836054e-01
1.645482323391073e-02	2.835929e-01	2.836469e-01	2.835803e-01
1.646482323391073e-02	2.836225e-01	2.835594e-01	2.836054e-01
1.647482323391073e-02	2.835929e-01	2.836468e-01	2.835804e-01
1.648482323391073e-02	2.836225e-01	2.835595e-01	2.836053e-01
1.649482323391073e-02	2.835929e-01	2.836468e-01	2.835804e-01
1.650482323391073e-02	2.836225e-01	2.835595e-01	2.836053e-01
1.651482323391073e-02	2.835929e-01	2.836467e-01	2.835804e-01
1.652482323391073e-02	2.836225e-01	2.835596e-01	2.836053e-01
1.653482323391073e-02	2.835929e-01	2.836466e-01	2.835804e-01
1.654482323391073e-02	2.836225e-01	2.835596e-01	2.836052e-01
1.655482323391073e-02	2.835929e-01	2.836466e-01	2.835805e-01
1.656482323391073e-02	2.836224e-01	2.835597e-01	2.836052e-01
1.657482323391073e-02	2.835930e-01	2.836465e-01	2.835805e-01
1.658482323391073e-02	2.836224e-01	2.835598e-01	2.836052e-01
1.659482323391073e-02	2.835930e-01	2.836465e-01	2.835805e-01
1.660482323391073e-02	2.836224e-01	2.835598e-01	2.836051e-01
1.661482323391073e-02	2.835930e-01	2.836464e-01	2.835806e-01
1.662482323391073e-02	2.836224e-01	2.835599e-01	2.836051e-01
1.663482323391073e-02	2.835930e-01	2.836463e-01	2.835806e-01
1.664482323391073e-02	2.836223e-01	2.835599e-01	2.836051e-01
1.665482323391073e-02	2.835930e-01	2.836463e-01	2.835806e-01
1.666482323391073e-02	2.836223e-01	2.835600e-01	2.836050e-01
1.667482323391073e-02	2.835931e-01	2.836462e-01	2.835806e-01
1.668482323391073e-02	2.836223e-01	2.835601e-01	2.836050e-01
1.669482323391073e-02	2.835931e-01	2.836462e-01	2.835807e-01
