time	V(n032)
3.000405946800741e-02	-3.217667e-06
3.000445123122354e-02	-3.249847e-06
3.000487419013902e-02	-3.291506e-06
3.000528036685093e-02	-3.331875e-06
3.000570011399701e-02	-3.379213e-06
3.000611407955386e-02	-3.425472e-06
3.000651816202640e-02	-3.475621e-06
3.000691455026985e-02	-3.523562e-06
3.000730835307742e-02	-3.575688e-06
3.000769926090698e-02	-3.625572e-06
3.000808722873681e-02	-3.679316e-06
3.000847064066092e-02	-3.730198e-06
3.000884995985533e-02	-3.784673e-06
3.000922492047748e-02	-3.836054e-06
3.000963348282676e-02	-3.896492e-06
3.001014323582250e-02	-3.969418e-06
3.001076622568512e-02	-4.064579e-06
3.001126387862599e-02	-4.139051e-06
3.001165766724230e-02	-4.202160e-06
3.001202736529656e-02	-4.258737e-06
3.001245546393091e-02	-4.330288e-06
3.001287887760921e-02	-4.399157e-06
3.001342382882767e-02	-4.494968e-06
3.001419971329976e-02	-4.631378e-06
3.001487050310145e-02	-4.757413e-06
3.001540358689890e-02	-4.856329e-06
3.001584096383504e-02	-4.942959e-06
3.001638020448483e-02	-5.047267e-06
3.001693428934792e-02	-5.162383e-06
3.001763586472897e-02	-5.306516e-06
3.001837527729654e-02	-5.469982e-06
3.001967455487410e-02	-5.767427e-06
3.002168400545857e-02	-6.293042e-06
3.002300831456980e-02	-6.685671e-06
3.002417890033175e-02	-7.086931e-06
3.002551420676624e-02	-7.611490e-06
3.002616150190244e-02	-7.908725e-06
3.002676563394937e-02	-8.205229e-06
3.002742967914075e-02	-8.575939e-06
3.002806179695821e-02	-8.961279e-06
3.002864452335711e-02	-9.368004e-06
3.002920509711165e-02	-9.795378e-06
3.002974106334483e-02	-1.026390e-05
3.003030810130016e-02	-1.081223e-05
3.003083009380708e-02	-1.139770e-05
3.003136647756281e-02	-1.207240e-05
3.003197894667742e-02	-1.298793e-05
3.003265417977942e-02	-1.419470e-05
3.003346962853187e-02	-1.608232e-05
3.003429567100702e-02	-1.867986e-05
3.003512384660705e-02	-2.249754e-05
3.003604106415950e-02	-2.940896e-05
3.003678191455902e-02	-3.972050e-05
3.003731691038126e-02	-5.371242e-05
3.003769215533586e-02	-7.194544e-05
3.003796620923656e-02	-9.602925e-05
3.003816618280567e-02	-1.276643e-04
3.003831688476472e-02	-1.701228e-04
3.003842841725400e-02	-2.262975e-04
3.003851239033762e-02	-3.014587e-04
3.003857410149626e-02	-3.992758e-04
3.003862006983885e-02	-5.265877e-04
3.003865426616470e-02	-6.899667e-04
3.003868007260339e-02	-8.993046e-04
3.003870187046623e-02	-1.204862e-03
3.003873001348464e-02	-1.902837e-03
3.003875587470892e-02	-2.808520e-03
3.003879252416103e-02	-4.332528e-03
3.003883160422742e-02	-6.173983e-03
3.003890940645231e-02	-1.021017e-02
3.003899585815529e-02	-1.502992e-02
3.003908511709006e-02	-2.018422e-02
3.003918975672434e-02	-2.632593e-02
3.003931577782403e-02	-3.376351e-02
3.003947194789090e-02	-4.294699e-02
3.003965756486842e-02	-5.376041e-02
3.003994397628696e-02	-7.020668e-02
3.004025042046721e-02	-8.744264e-02
3.004063346056989e-02	-1.083468e-01
3.004104558669627e-02	-1.298062e-01
3.004150508341422e-02	-1.519793e-01
3.004204762336649e-02	-1.748142e-01
3.004274573658720e-02	-1.973159e-01
3.004347785003370e-02	-2.122064e-01
3.004412562104096e-02	-2.192927e-01
3.004490515500062e-02	-2.232714e-01
3.004568425269701e-02	-2.247064e-01
3.004676702165703e-02	-2.251552e-01
3.004792418638237e-02	-2.249578e-01
3.004921619013719e-02	-2.245530e-01
3.004956072207139e-02	-2.244413e-01
3.004972591716843e-02	-2.254082e-01
3.004978569162603e-02	-2.266719e-01
3.004984262140081e-02	-2.287765e-01
3.004988802640821e-02	-2.307592e-01
3.004993568097952e-02	-2.328083e-01
3.005000340371760e-02	-2.355528e-01
3.005009146102208e-02	-2.387504e-01
3.005024877188759e-02	-2.434733e-01
3.005039538178305e-02	-2.468825e-01
3.005060908607629e-02	-2.505386e-01
3.005087469099933e-02	-2.535370e-01
3.005102458465610e-02	-2.546923e-01
3.005109864069350e-02	-2.551948e-01
3.005117134422073e-02	-2.556397e-01
3.005125990579976e-02	-2.560912e-01
3.005135951583881e-02	-2.565321e-01
3.005152960223193e-02	-2.571605e-01
3.005175234166118e-02	-2.578310e-01
3.005191740202555e-02	-2.554829e-01
3.005209372298197e-02	-2.340510e-01
3.005222122827346e-02	-2.084137e-01
3.005235068113487e-02	-1.796894e-01
3.005253380294617e-02	-1.347615e-01
3.005260874156092e-02	-1.162498e-01
3.005265737404225e-02	-1.037097e-01
3.005269014004012e-02	-9.548288e-02
3.005272024030590e-02	-8.774950e-02
3.005275079215803e-02	-7.995035e-02
3.005278379246578e-02	-7.147687e-02
3.005281619639837e-02	-6.315190e-02
3.005284906157804e-02	-5.469126e-02
3.005288187323339e-02	-4.624103e-02
3.005291496750455e-02	-3.772120e-02
3.005294834416821e-02	-2.915015e-02
3.005298245770109e-02	-2.043907e-02
3.005301778272340e-02	-1.151995e-02
3.005305552896997e-02	-2.588778e-03
3.005306764629704e-02	-9.630354e-04
3.005307285895782e-02	-7.619658e-04
3.005307573187465e-02	-6.812637e-04
3.005307963604434e-02	-5.958733e-04
3.005308610508323e-02	-4.960764e-04
3.005309319354293e-02	-4.232612e-04
3.005310095328669e-02	-3.683817e-04
3.005311020050852e-02	-3.226977e-04
3.005312142592887e-02	-2.848237e-04
3.005313567719863e-02	-2.526439e-04
3.005315148567559e-02	-2.291619e-04
3.005317264220735e-02	-2.079710e-04
3.005319763783523e-02	-1.911708e-04
3.005323772669967e-02	-1.724869e-04
3.005329389227199e-02	-1.547131e-04
3.005340046427454e-02	-1.330969e-04
3.005358380596326e-02	-1.138942e-04
3.005378373669471e-02	-1.035624e-04
3.005407458912204e-02	-9.528497e-05
3.005446785234661e-02	-8.919599e-05
3.005488602508104e-02	-8.509157e-05
3.005533581309089e-02	-8.179447e-05
3.005575421655720e-02	-7.945808e-05
3.005626277231741e-02	-7.713262e-05
3.005683346155401e-02	-7.535768e-05
3.005758332788896e-02	-7.381085e-05
3.005850471459490e-02	-7.328788e-05
3.005985478613928e-02	-7.495047e-05
3.006076463790757e-02	-8.067111e-05
3.006113786493783e-02	-8.669397e-05
3.006132394033575e-02	-9.476392e-05
3.006151211599480e-02	-1.120929e-04
3.006156796658488e-02	-1.209145e-04
3.006162213176745e-02	-1.307074e-04
3.006167314041609e-02	-1.422937e-04
3.006173030921368e-02	-1.582304e-04
3.006177305882875e-02	-1.730906e-04
3.006182384528537e-02	-1.949368e-04
3.006186295905717e-02	-2.161538e-04
3.006190572928979e-02	-2.454604e-04
3.006194061238097e-02	-2.761193e-04
3.006197518474204e-02	-3.152611e-04
3.006200077509560e-02	-3.523170e-04
3.006202442943191e-02	-3.953552e-04
3.006204277414893e-02	-4.368509e-04
3.006205871971027e-02	-4.806764e-04
3.006207222968275e-02	-5.255011e-04
3.006208457230541e-02	-5.743091e-04
3.006209708764902e-02	-6.342268e-04
3.006210886566318e-02	-7.029999e-04
3.006212139880870e-02	-7.947697e-04
3.006213450073636e-02	-9.195845e-04
3.006214903071697e-02	-1.112320e-03
3.006216531058837e-02	-1.441228e-03
3.006218451545016e-02	-1.995092e-03
3.006220648295270e-02	-2.783128e-03
3.006223696684758e-02	-4.053524e-03
3.006226880439522e-02	-5.531657e-03
3.006231576499406e-02	-7.885532e-03
3.006236536146689e-02	-1.051218e-02
3.006243519492575e-02	-1.434479e-02
3.006251142211454e-02	-1.862612e-02
3.006261096639560e-02	-2.428656e-02
3.006272297666565e-02	-3.069155e-02
3.006287108580684e-02	-3.916860e-02
3.006303644614533e-02	-4.861277e-02
3.006328835400345e-02	-6.292954e-02
3.006355573294314e-02	-7.801782e-02
3.006403371935713e-02	-1.046803e-01
3.006446824244059e-02	-1.284837e-01
3.006485221685332e-02	-1.488899e-01
3.006519121181630e-02	-1.657383e-01
3.006538463659582e-02	-1.745764e-01
3.006556936083627e-02	-1.823965e-01
3.006575012101009e-02	-1.893989e-01
3.006606043526771e-02	-1.998157e-01
3.006649980418187e-02	-2.110887e-01
3.006710056417335e-02	-2.208049e-01
3.006807235388213e-02	-2.277404e-01
3.006829767608823e-02	-2.278810e-01
3.006834056833958e-02	-2.277770e-01
3.006835866896884e-02	-2.277219e-01
3.006836593540332e-02	-2.277009e-01
3.006836885894245e-02	-2.276926e-01
3.006837135867764e-02	-2.276856e-01
3.006837420571358e-02	-2.276776e-01
3.006837895746203e-02	-2.276643e-01
3.006838601636617e-02	-2.276447e-01
3.006840013417445e-02	-2.276059e-01
3.006842836979101e-02	-2.275295e-01
3.006848484102412e-02	-2.273826e-01
3.006859778349035e-02	-2.271100e-01
3.006882366842280e-02	-2.266421e-01
3.006911623308539e-02	-2.261623e-01
3.006962139976137e-02	-2.255624e-01
3.007009093375046e-02	-2.251751e-01
3.007063793795156e-02	-2.248377e-01
3.007119991754986e-02	-2.245636e-01
3.007198364974731e-02	-2.242439e-01
3.007274465541412e-02	-2.239701e-01
3.007344781734802e-02	-2.237329e-01
3.007420514608503e-02	-2.234866e-01
3.007491948553503e-02	-2.232598e-01
3.007566583282874e-02	-2.230267e-01
3.007638478323478e-02	-2.228049e-01
3.007713449874573e-02	-2.225756e-01
3.007797454562056e-02	-2.223209e-01
3.007895461988882e-02	-2.220257e-01
3.008008981598178e-02	-2.216860e-01
3.008144152870226e-02	-2.212835e-01
3.008307923827042e-02	-2.207979e-01
3.008516002015848e-02	-2.201819e-01
3.008791651945797e-02	-2.193656e-01
3.009187162801651e-02	-2.181886e-01
3.009598885805463e-02	-2.169541e-01
3.010000000000000e-02	-2.157416e-01
3.010000000100000e-02	-2.157416e-01
3.010000001700000e-02	-2.157417e-01
3.010000004900000e-02	-2.157417e-01
3.010000011063720e-02	-2.157416e-01
3.010000021428241e-02	-2.157416e-01
3.010000042157283e-02	-2.157415e-01
3.010000083615367e-02	-2.157414e-01
3.010000166531535e-02	-2.157412e-01
3.010000332363872e-02	-2.157407e-01
3.010000664028546e-02	-2.157397e-01
3.010001327357892e-02	-2.157376e-01
3.010002654016586e-02	-2.157336e-01
3.010005307333974e-02	-2.157256e-01
3.010010613968748e-02	-2.157095e-01
3.010021227238298e-02	-2.156773e-01
3.010042453777398e-02	-2.156130e-01
3.010084906855596e-02	-2.154842e-01
3.010169813011994e-02	-2.152264e-01
3.010339625324790e-02	-2.147099e-01
3.010679249950381e-02	-2.136746e-01
3.011151856715102e-02	-2.122318e-01
3.011689409153635e-02	-2.105927e-01
3.012193488995763e-02	-2.090620e-01
3.012734806202605e-02	-2.074285e-01
3.013303237418679e-02	-2.057273e-01
3.013957942032404e-02	-2.037869e-01
3.014680052323787e-02	-2.016653e-01
3.015542084940120e-02	-1.991356e-01
3.016542084940120e-02	-1.961852e-01
3.017542084940120e-02	-1.932851e-01
3.018542084940120e-02	-1.905076e-01
3.019542084940120e-02	-1.878348e-01
3.020542084940120e-02	-1.852431e-01
3.021542084940120e-02	-1.827265e-01
3.022542084940120e-02	-1.802734e-01
3.023542084940120e-02	-1.778623e-01
3.024542084940120e-02	-1.754483e-01
3.025542084940120e-02	-1.729608e-01
3.026306967344304e-02	-1.710415e-01
3.026898649154689e-02	-1.696429e-01
3.027166161026154e-02	-1.690462e-01
3.027447443678995e-02	-1.684404e-01
3.027739241394237e-02	-1.678379e-01
3.028057396531447e-02	-1.672099e-01
3.028347031116524e-02	-1.666616e-01
3.028641782413904e-02	-1.661235e-01
3.028936093826989e-02	-1.656034e-01
3.029240999958415e-02	-1.650820e-01
3.029548253549994e-02	-1.645731e-01
3.029871916024783e-02	-1.640527e-01
3.030252014686573e-02	-1.634590e-01
3.030711319628099e-02	-1.627663e-01
3.031273467286205e-02	-1.619538e-01
3.032014541621809e-02	-1.609403e-01
3.032995426503635e-02	-1.596950e-01
3.033995426503635e-02	-1.585321e-01
3.034995426503635e-02	-1.574697e-01
3.035995426503635e-02	-1.565005e-01
3.036995426503634e-02	-1.556169e-01
3.037995426503634e-02	-1.548121e-01
3.038995426503634e-02	-1.540793e-01
3.039995426503635e-02	-1.534122e-01
3.040995426503635e-02	-1.528047e-01
3.041995426503635e-02	-1.522513e-01
3.042995426503635e-02	-1.517468e-01
3.043995426503635e-02	-1.512865e-01
3.044995426503634e-02	-1.508660e-01
3.045995426503634e-02	-1.504814e-01
3.046995426503634e-02	-1.501289e-01
3.047995426503635e-02	-1.498055e-01
3.048995426503635e-02	-1.495080e-01
3.049995426503635e-02	-1.492340e-01
3.050995426503635e-02	-1.489809e-01
3.051995426503635e-02	-1.487454e-01
3.052995426503635e-02	-1.485144e-01
3.053995426503634e-02	-1.482787e-01
3.054995426503634e-02	-1.480415e-01
3.055995426503634e-02	-1.478072e-01
3.056995426503635e-02	-1.475781e-01
3.057995426503635e-02	-1.473559e-01
3.058995426503635e-02	-1.471414e-01
3.059995426503635e-02	-1.469353e-01
3.060995426503635e-02	-1.467377e-01
3.061995426503634e-02	-1.465489e-01
3.062995426503634e-02	-1.463687e-01
3.063995426503634e-02	-1.461971e-01
3.064995426503635e-02	-1.460337e-01
3.065995426503635e-02	-1.458787e-01
3.066995426503635e-02	-1.457313e-01
3.067995426503635e-02	-1.455917e-01
3.068995426503635e-02	-1.454593e-01
3.069995426503635e-02	-1.453341e-01
3.070995426503634e-02	-1.452154e-01
3.071995426503634e-02	-1.451032e-01
3.072995426503634e-02	-1.449971e-01
3.073995426503635e-02	-1.448970e-01
3.074995426503635e-02	-1.448022e-01
3.075995426503635e-02	-1.447129e-01
3.076995426503635e-02	-1.446285e-01
3.077995426503635e-02	-1.445489e-01
3.078995426503634e-02	-1.444737e-01
3.079995426503634e-02	-1.444030e-01
3.080995426503634e-02	-1.443362e-01
3.081995426503635e-02	-1.442733e-01
3.082995426503635e-02	-1.442139e-01
3.083995426503635e-02	-1.441581e-01
3.084995426503635e-02	-1.441055e-01
3.085995426503635e-02	-1.440560e-01
3.086995426503635e-02	-1.440093e-01
3.087995426503634e-02	-1.439654e-01
3.088995426503634e-02	-1.439240e-01
3.089995426503634e-02	-1.438851e-01
3.090995426503635e-02	-1.438484e-01
3.091995426503635e-02	-1.438141e-01
3.092995426503635e-02	-1.437816e-01
3.093995426503635e-02	-1.437511e-01
3.094995426503635e-02	-1.437224e-01
3.095995426503634e-02	-1.436955e-01
3.096995426503634e-02	-1.436700e-01
3.097995426503634e-02	-1.436462e-01
3.098995426503635e-02	-1.436237e-01
3.099995426503635e-02	-1.436027e-01
3.100000000100000e-02	-1.436025e-01
3.100000000200000e-02	-1.436025e-01
3.100000001800000e-02	-1.436025e-01
3.100000005000000e-02	-1.436025e-01
3.100000011400000e-02	-1.436026e-01
3.100000024200000e-02	-1.436026e-01
3.100000049800000e-02	-1.436026e-01
3.100000101000000e-02	-1.436026e-01
3.100000203400000e-02	-1.436026e-01
3.100000408200000e-02	-1.436026e-01
3.100000817800000e-02	-1.436026e-01
3.100001636999999e-02	-1.436025e-01
3.100003275399998e-02	-1.436025e-01
3.100006552199996e-02	-1.436024e-01
3.100013105799992e-02	-1.436023e-01
3.100026212999984e-02	-1.436020e-01
3.100052427399968e-02	-1.436015e-01
3.100104856199936e-02	-1.436004e-01
3.100209713799873e-02	-1.435983e-01
3.100419428999745e-02	-1.435941e-01
3.100838859399490e-02	-1.435858e-01
3.101677720198981e-02	-1.435700e-01
3.102677720198981e-02	-1.435521e-01
3.103677720198980e-02	-1.435353e-01
3.104677720198980e-02	-1.435195e-01
3.105677720198980e-02	-1.435046e-01
3.106677720198981e-02	-1.434906e-01
3.107677720198981e-02	-1.434775e-01
3.108677720198981e-02	-1.434652e-01
3.109677720198981e-02	-1.434536e-01
3.110677720198981e-02	-1.434427e-01
3.111677720198981e-02	-1.434324e-01
3.112677720198980e-02	-1.434228e-01
3.113677720198980e-02	-1.434137e-01
3.114677720198981e-02	-1.434052e-01
3.115677720198981e-02	-1.433972e-01
3.116677720198981e-02	-1.433897e-01
3.117677720198981e-02	-1.433826e-01
3.118677720198981e-02	-1.433759e-01
3.119677720198981e-02	-1.433697e-01
3.120677720198980e-02	-1.433638e-01
3.121677720198980e-02	-1.433583e-01
3.122677720198980e-02	-1.433531e-01
3.123677720198981e-02	-1.433482e-01
3.124677720198981e-02	-1.433436e-01
3.125677720198981e-02	-1.433392e-01
3.126677720198980e-02	-1.433352e-01
3.127677720198981e-02	-1.433313e-01
3.128677720198981e-02	-1.433277e-01
3.129677720198980e-02	-1.433244e-01
3.130677720198981e-02	-1.433212e-01
3.131677720198980e-02	-1.433182e-01
3.132677720198981e-02	-1.433153e-01
3.133677720198980e-02	-1.433127e-01
3.134677720198981e-02	-1.433102e-01
3.135677720198980e-02	-1.433078e-01
3.136677720198981e-02	-1.433056e-01
3.137677720198981e-02	-1.433035e-01
3.138677720198980e-02	-1.433015e-01
3.139677720198981e-02	-1.432997e-01
3.140677720198980e-02	-1.432979e-01
3.141677720198981e-02	-1.432963e-01
3.142677720198980e-02	-1.432948e-01
3.143677720198981e-02	-1.432933e-01
3.144677720198981e-02	-1.432919e-01
3.145677720198981e-02	-1.432906e-01
3.146677720198981e-02	-1.432894e-01
3.147677720198980e-02	-1.432882e-01
3.148677720198981e-02	-1.432871e-01
3.149677720198980e-02	-1.432861e-01
3.150677720198981e-02	-1.432851e-01
3.151677720198980e-02	-1.432842e-01
3.152677720198981e-02	-1.432833e-01
3.153677720198981e-02	-1.432825e-01
3.154677720198980e-02	-1.432817e-01
3.155677720198981e-02	-1.432810e-01
3.156677720198980e-02	-1.432803e-01
3.157677720198981e-02	-1.432796e-01
3.158677720198980e-02	-1.432790e-01
3.159677720198981e-02	-1.432784e-01
3.160677720198980e-02	-1.432779e-01
3.161677720198981e-02	-1.432773e-01
3.162677720198981e-02	-1.432768e-01
3.163677720198980e-02	-1.432763e-01
3.164677720198981e-02	-1.432759e-01
3.165677720198980e-02	-1.432755e-01
3.166677720198981e-02	-1.432751e-01
3.167677720198980e-02	-1.432747e-01
3.168677720198981e-02	-1.432743e-01
3.169677720198980e-02	-1.432739e-01
3.170677720198981e-02	-1.432736e-01
3.171677720198981e-02	-1.432733e-01
3.172677720198980e-02	-1.432730e-01
3.173677720198981e-02	-1.432727e-01
3.174677720198980e-02	-1.432724e-01
3.175677720198981e-02	-1.432722e-01
3.176677720198980e-02	-1.432719e-01
3.177677720198981e-02	-1.432717e-01
3.178677720198981e-02	-1.432714e-01
3.179677720198981e-02	-1.432712e-01
3.180677720198981e-02	-1.432710e-01
3.181677720198980e-02	-1.432708e-01
3.182677720198981e-02	-1.432706e-01
3.183677720198980e-02	-1.432704e-01
3.184677720198981e-02	-1.432703e-01
3.185677720198980e-02	-1.432701e-01
3.186677720198981e-02	-1.432699e-01
3.187677720198981e-02	-1.432698e-01
3.188677720198980e-02	-1.432696e-01
3.189677720198981e-02	-1.432695e-01
3.190677720198980e-02	-1.432693e-01
3.191677720198981e-02	-1.432692e-01
3.192677720198980e-02	-1.432691e-01
3.193677720198981e-02	-1.432690e-01
3.194677720198980e-02	-1.432688e-01
3.195677720198981e-02	-1.432687e-01
3.196677720198981e-02	-1.432686e-01
3.197677720198980e-02	-1.432685e-01
3.198677720198981e-02	-1.432684e-01
3.199677720198980e-02	-1.432683e-01
3.200677720198981e-02	-1.432682e-01
3.201677720198980e-02	-1.432681e-01
3.202677720198981e-02	-1.432680e-01
3.203677720198980e-02	-1.432679e-01
3.204677720198981e-02	-1.432678e-01
3.205677720198981e-02	-1.432678e-01
3.206677720198980e-02	-1.432677e-01
3.207677720198981e-02	-1.432676e-01
3.208677720198980e-02	-1.432675e-01
3.209677720198981e-02	-1.432674e-01
3.210677720198980e-02	-1.432674e-01
3.211677720198981e-02	-1.432673e-01
3.212677720198980e-02	-1.432672e-01
3.213677720198981e-02	-1.432672e-01
3.214677720198981e-02	-1.432671e-01
3.215677720198980e-02	-1.432670e-01
3.216677720198981e-02	-1.432670e-01
3.217677720198980e-02	-1.432669e-01
3.218677720198981e-02	-1.432668e-01
3.219677720198980e-02	-1.432668e-01
3.220677720198981e-02	-1.432667e-01
3.221677720198981e-02	-1.432667e-01
3.222677720198980e-02	-1.432666e-01
3.223677720198981e-02	-1.432666e-01
3.224677720198980e-02	-1.432665e-01
3.225677720198981e-02	-1.432665e-01
3.226677720198980e-02	-1.432664e-01
3.227677720198981e-02	-1.432664e-01
3.228677720198980e-02	-1.432663e-01
3.229677720198981e-02	-1.432663e-01
3.230677720198981e-02	-1.432662e-01
3.231677720198980e-02	-1.432662e-01
3.232677720198981e-02	-1.432661e-01
3.233677720198980e-02	-1.432661e-01
3.234677720198981e-02	-1.432660e-01
3.235677720198980e-02	-1.432660e-01
3.236677720198981e-02	-1.432660e-01
3.237677720198980e-02	-1.432659e-01
3.238677720198981e-02	-1.432659e-01
3.239677720198981e-02	-1.432658e-01
3.240677720198980e-02	-1.432658e-01
3.241677720198981e-02	-1.432658e-01
3.242677720198980e-02	-1.432657e-01
3.243677720198981e-02	-1.432657e-01
3.244677720198980e-02	-1.432656e-01
3.245677720198981e-02	-1.432656e-01
3.246677720198980e-02	-1.432656e-01
3.247677720198981e-02	-1.432655e-01
3.248677720198981e-02	-1.432655e-01
3.249677720198980e-02	-1.432655e-01
3.250677720198981e-02	-1.432655e-01
3.251677720198980e-02	-1.432654e-01
3.252677720198981e-02	-1.432654e-01
3.253677720198980e-02	-1.432654e-01
3.254677720198981e-02	-1.432653e-01
3.255677720198981e-02	-1.432653e-01
3.256677720198980e-02	-1.432653e-01
3.257677720198981e-02	-1.432652e-01
3.258677720198980e-02	-1.432652e-01
3.259677720198981e-02	-1.432652e-01
3.260677720198980e-02	-1.432652e-01
3.261677720198981e-02	-1.432651e-01
3.262677720198980e-02	-1.432651e-01
3.263677720198981e-02	-1.432651e-01
3.264677720198981e-02	-1.432651e-01
3.265677720198980e-02	-1.432650e-01
3.266677720198981e-02	-1.432650e-01
3.267677720198980e-02	-1.432650e-01
3.268677720198981e-02	-1.432649e-01
3.269677720198980e-02	-1.432649e-01
3.270677720198981e-02	-1.432649e-01
3.271677720198980e-02	-1.432649e-01
3.272677720198981e-02	-1.432649e-01
3.273677720198981e-02	-1.432648e-01
3.274677720198980e-02	-1.432648e-01
3.275677720198981e-02	-1.432648e-01
3.276677720198980e-02	-1.432648e-01
3.277677720198981e-02	-1.432648e-01
3.278677720198980e-02	-1.432647e-01
3.279677720198981e-02	-1.432647e-01
3.280677720198980e-02	-1.432647e-01
3.281677720198981e-02	-1.432647e-01
3.282677720198981e-02	-1.432647e-01
3.283677720198980e-02	-1.432646e-01
3.284677720198981e-02	-1.432646e-01
3.285677720198980e-02	-1.432646e-01
3.286677720198981e-02	-1.432646e-01
3.287677720198980e-02	-1.432645e-01
3.288677720198981e-02	-1.432645e-01
3.289677720198981e-02	-1.432645e-01
3.290677720198980e-02	-1.432645e-01
3.291677720198981e-02	-1.432645e-01
3.292677720198980e-02	-1.432645e-01
3.293677720198981e-02	-1.432645e-01
3.294677720198980e-02	-1.432644e-01
3.295677720198981e-02	-1.432644e-01
3.296677720198980e-02	-1.432644e-01
3.297677720198981e-02	-1.432644e-01
3.298677720198981e-02	-1.432644e-01
3.299677720198980e-02	-1.432644e-01
3.300677720198981e-02	-1.432643e-01
3.301677720198980e-02	-1.432643e-01
3.302677720198981e-02	-1.432643e-01
3.303677720198980e-02	-1.432643e-01
3.304677720198981e-02	-1.432643e-01
3.305677720198980e-02	-1.432643e-01
3.306677720198981e-02	-1.432642e-01
3.307677720198981e-02	-1.432642e-01
3.308677720198980e-02	-1.432642e-01
3.309677720198981e-02	-1.432642e-01
3.310677720198980e-02	-1.432642e-01
3.311677720198981e-02	-1.432642e-01
3.312677720198980e-02	-1.432642e-01
3.313677720198981e-02	-1.432642e-01
3.314677720198980e-02	-1.432642e-01
3.315677720198981e-02	-1.432641e-01
3.316677720198981e-02	-1.432641e-01
3.317677720198980e-02	-1.432641e-01
3.318677720198981e-02	-1.432641e-01
3.319677720198980e-02	-1.432641e-01
3.320677720198981e-02	-1.432641e-01
3.321677720198980e-02	-1.432641e-01
3.322677720198981e-02	-1.432641e-01
3.323677720198981e-02	-1.432641e-01
3.324677720198981e-02	-1.432640e-01
3.325677720198981e-02	-1.432640e-01
3.326677720198980e-02	-1.432640e-01
3.327677720198981e-02	-1.432640e-01
3.328677720198980e-02	-1.432640e-01
3.329677720198981e-02	-1.432640e-01
3.330677720198980e-02	-1.432640e-01
3.331677720198981e-02	-1.432640e-01
3.332677720198981e-02	-1.432640e-01
3.333677720198980e-02	-1.432640e-01
3.334677720198981e-02	-1.432640e-01
3.335677720198980e-02	-1.432639e-01
3.336677720198981e-02	-1.432639e-01
3.337677720198980e-02	-1.432639e-01
3.338677720198981e-02	-1.432639e-01
3.339677720198980e-02	-1.432639e-01
3.340677720198981e-02	-1.432639e-01
3.341677720198981e-02	-1.432639e-01
3.342677720198980e-02	-1.432639e-01
3.343677720198981e-02	-1.432639e-01
3.344677720198980e-02	-1.432639e-01
3.345677720198981e-02	-1.432638e-01
3.346677720198980e-02	-1.432638e-01
3.347677720198981e-02	-1.432638e-01
3.348677720198980e-02	-1.432638e-01
3.349677720198981e-02	-1.432638e-01
3.350677720198981e-02	-1.432638e-01
3.351677720198980e-02	-1.432638e-01
3.352677720198981e-02	-1.432638e-01
3.353677720198980e-02	-1.432638e-01
3.354677720198981e-02	-1.432638e-01
3.355677720198980e-02	-1.432638e-01
3.356677720198981e-02	-1.432638e-01
3.357677720198980e-02	-1.432638e-01
3.358677720198981e-02	-1.432638e-01
3.359677720198981e-02	-1.432638e-01
3.360677720198980e-02	-1.432637e-01
3.361677720198981e-02	-1.432637e-01
3.362677720198980e-02	-1.432637e-01
3.363677720198981e-02	-1.432637e-01
3.364677720198980e-02	-1.432637e-01
3.365677720198981e-02	-1.432637e-01
3.366677720198981e-02	-1.432637e-01
3.367677720198980e-02	-1.432637e-01
3.368677720198981e-02	-1.432637e-01
3.369677720198980e-02	-1.432637e-01
3.370677720198981e-02	-1.432637e-01
3.371677720198980e-02	-1.432637e-01
3.372677720198981e-02	-1.432637e-01
3.373677720198980e-02	-1.432637e-01
3.374677720198981e-02	-1.432637e-01
3.375677720198981e-02	-1.432637e-01
3.376677720198980e-02	-1.432637e-01
3.377677720198981e-02	-1.432637e-01
3.378677720198980e-02	-1.432637e-01
3.379677720198981e-02	-1.432637e-01
3.380677720198980e-02	-1.432636e-01
3.381677720198981e-02	-1.432636e-01
3.382677720198980e-02	-1.432636e-01
3.383677720198981e-02	-1.432636e-01
3.384677720198981e-02	-1.432636e-01
3.385677720198980e-02	-1.432636e-01
3.386677720198981e-02	-1.432636e-01
3.387677720198980e-02	-1.432636e-01
3.388677720198981e-02	-1.432636e-01
3.389677720198980e-02	-1.432636e-01
3.390677720198981e-02	-1.432636e-01
3.391677720198980e-02	-1.432636e-01
3.392677720198981e-02	-1.432636e-01
3.393677720198981e-02	-1.432636e-01
3.394677720198980e-02	-1.432636e-01
3.395677720198981e-02	-1.432636e-01
3.396677720198980e-02	-1.432636e-01
3.397677720198981e-02	-1.432636e-01
3.398677720198980e-02	-1.432636e-01
3.399677720198981e-02	-1.432636e-01
3.400677720198981e-02	-1.432636e-01
3.401677720198980e-02	-1.432636e-01
3.402677720198981e-02	-1.432635e-01
3.403677720198980e-02	-1.432635e-01
3.404677720198981e-02	-1.432635e-01
3.405677720198980e-02	-1.432635e-01
3.406677720198981e-02	-1.432635e-01
3.407677720198980e-02	-1.432635e-01
3.408677720198981e-02	-1.432635e-01
3.409677720198981e-02	-1.432635e-01
3.410677720198980e-02	-1.432635e-01
3.411677720198981e-02	-1.432635e-01
3.412677720198980e-02	-1.432635e-01
