time	Ix(Sgnd12:D)
1.699677720200402e-02	-7.746758e-06
1.700677720200401e-02	-7.746758e-06
1.701677720200401e-02	-7.746758e-06
1.702677720200401e-02	-7.746758e-06
1.703677720200402e-02	-7.746758e-06
1.704677720200402e-02	-7.746758e-06
1.705677720200402e-02	-7.746758e-06
1.706677720200402e-02	-7.746758e-06
1.707677720200402e-02	-7.746758e-06
1.708677720200402e-02	-7.746758e-06
1.709677720200401e-02	-7.746758e-06
1.710677720200401e-02	-7.746758e-06
1.711677720200401e-02	-7.746758e-06
1.712677720200402e-02	-7.746758e-06
1.713677720200402e-02	-7.746758e-06
1.714677720200402e-02	-7.746758e-06
1.715677720200402e-02	-7.746758e-06
1.716677720200402e-02	-7.746758e-06
1.717677720200401e-02	-7.746758e-06
1.718677720200401e-02	-7.746758e-06
1.719677720200401e-02	-7.746758e-06
1.720677720200402e-02	-7.746758e-06
1.721677720200402e-02	-7.746758e-06
1.722677720200402e-02	-7.746758e-06
1.723677720200402e-02	-7.746758e-06
1.724677720200402e-02	-7.746758e-06
1.725677720200402e-02	-7.746758e-06
1.726677720200401e-02	-7.746758e-06
1.727677720200401e-02	-7.746758e-06
1.728677720200401e-02	-7.746758e-06
1.729677720200402e-02	-7.746758e-06
1.730677720200402e-02	-7.746758e-06
1.731677720200402e-02	-7.746758e-06
1.732677720200402e-02	-7.746758e-06
1.733677720200402e-02	-7.746758e-06
1.734677720200401e-02	-7.746758e-06
1.735677720200401e-02	-7.746758e-06
1.736677720200401e-02	-7.746758e-06
1.737677720200402e-02	-7.746758e-06
1.738677720200402e-02	-7.746758e-06
1.739677720200402e-02	-7.746758e-06
1.740677720200402e-02	-7.746758e-06
1.741677720200402e-02	-7.746758e-06
1.742677720200402e-02	-7.746758e-06
1.743677720200401e-02	-7.746758e-06
1.744677720200401e-02	-7.746758e-06
1.745677720200401e-02	-7.746758e-06
1.746677720200402e-02	-7.746758e-06
1.747677720200402e-02	-7.746758e-06
1.748677720200402e-02	-7.746758e-06
1.749677720200402e-02	-7.746758e-06
1.750677720200402e-02	-7.746758e-06
1.751677720200401e-02	-7.746758e-06
1.752677720200401e-02	-7.746758e-06
1.753677720200401e-02	-7.746758e-06
1.754677720200402e-02	-7.746758e-06
1.755677720200402e-02	-7.746758e-06
1.756677720200402e-02	-7.746758e-06
1.757677720200402e-02	-7.746758e-06
1.758677720200402e-02	-7.746758e-06
1.759677720200402e-02	-7.746758e-06
1.760677720200401e-02	-7.746758e-06
1.761677720200401e-02	-7.746758e-06
1.762677720200401e-02	-7.746758e-06
1.763677720200402e-02	-7.746758e-06
1.764677720200402e-02	-7.746758e-06
1.765677720200402e-02	-7.746758e-06
1.766677720200402e-02	-7.746758e-06
1.767677720200402e-02	-7.746758e-06
1.768677720200401e-02	-7.746758e-06
1.769677720200401e-02	-7.746758e-06
1.770677720200401e-02	-7.746758e-06
1.771677720200401e-02	-7.746758e-06
1.772677720200402e-02	-7.746758e-06
1.773677720200402e-02	-7.746758e-06
1.774677720200402e-02	-7.746758e-06
1.775677720200402e-02	-7.746758e-06
1.776677720200402e-02	-7.746758e-06
1.777677720200401e-02	-7.746758e-06
1.778677720200401e-02	-7.746758e-06
1.779677720200401e-02	-7.746758e-06
1.780677720200402e-02	-7.746758e-06
1.781677720200402e-02	-7.746758e-06
1.782677720200402e-02	-7.746758e-06
1.783677720200402e-02	-7.746758e-06
1.784677720200402e-02	-7.746758e-06
1.785677720200401e-02	-7.746758e-06
1.786677720200401e-02	-7.746758e-06
1.787677720200401e-02	-7.746758e-06
1.788677720200401e-02	-7.746758e-06
1.789677720200402e-02	-7.746758e-06
1.790677720200402e-02	-7.746758e-06
1.791677720200402e-02	-7.746758e-06
1.792677720200402e-02	-7.746758e-06
1.793677720200402e-02	-7.746758e-06
1.794677720200401e-02	-7.746758e-06
1.795677720200401e-02	-7.746758e-06
1.796677720200401e-02	-7.746758e-06
1.797677720200402e-02	-7.746758e-06
1.798677720200402e-02	-7.746758e-06
1.799677720200402e-02	-7.746758e-06
1.800677720200402e-02	-7.746758e-06
1.801677720200402e-02	-7.746758e-06
1.802677720200401e-02	-7.746758e-06
1.803677720200401e-02	-7.746758e-06
1.804677720200401e-02	-7.746758e-06
1.805677720200401e-02	-7.746758e-06
1.806677720200402e-02	-7.746758e-06
1.807677720200402e-02	-7.746758e-06
1.808677720200402e-02	-7.746758e-06
1.809677720200402e-02	-7.746758e-06
1.810677720200402e-02	-7.746758e-06
1.811677720200401e-02	-7.746758e-06
1.812677720200401e-02	-7.746758e-06
1.813677720200401e-02	-7.746758e-06
1.814677720200402e-02	-7.746758e-06
1.815677720200402e-02	-7.746758e-06
1.816677720200402e-02	-7.746758e-06
1.817677720200402e-02	-7.746758e-06
1.818677720200402e-02	-7.746758e-06
1.819677720200401e-02	-7.746758e-06
1.820677720200401e-02	-7.746758e-06
1.821677720200401e-02	-7.746758e-06
1.822677720200401e-02	-7.746758e-06
1.823677720200402e-02	-7.746758e-06
1.824677720200402e-02	-7.746758e-06
1.825677720200402e-02	-7.746758e-06
1.826677720200402e-02	-7.746758e-06
1.827677720200402e-02	-7.746758e-06
1.828677720200401e-02	-7.746758e-06
1.829677720200401e-02	-7.746758e-06
1.830677720200401e-02	-7.746758e-06
1.831677720200402e-02	-7.746758e-06
1.832677720200402e-02	-7.746758e-06
1.833677720200402e-02	-7.746758e-06
1.834677720200402e-02	-7.746758e-06
1.835677720200402e-02	-7.746758e-06
1.836677720200402e-02	-7.746758e-06
1.837677720200401e-02	-7.746758e-06
1.838677720200401e-02	-7.746758e-06
1.839677720200401e-02	-7.746758e-06
1.840677720200402e-02	-7.746758e-06
1.841677720200402e-02	-7.746758e-06
1.842677720200402e-02	-7.746758e-06
1.843677720200402e-02	-7.746758e-06
1.844677720200402e-02	-7.746758e-06
1.845677720200401e-02	-7.746758e-06
1.846677720200401e-02	-7.746758e-06
1.847677720200401e-02	-7.746758e-06
1.848677720200402e-02	-7.746758e-06
1.849677720200402e-02	-7.746758e-06
1.850677720200402e-02	-7.746758e-06
1.851677720200402e-02	-7.746758e-06
1.852677720200402e-02	-7.746758e-06
1.853677720200402e-02	-7.746758e-06
1.854677720200401e-02	-7.746758e-06
1.855677720200401e-02	-7.746758e-06
1.856677720200401e-02	-7.746758e-06
1.857677720200402e-02	-7.746758e-06
1.858677720200402e-02	-7.746758e-06
1.859677720200402e-02	-7.746758e-06
1.860677720200402e-02	-7.746758e-06
1.861677720200402e-02	-7.746758e-06
1.862677720200401e-02	-7.746758e-06
1.863677720200401e-02	-7.746758e-06
1.864677720200401e-02	-7.746758e-06
1.865677720200402e-02	-7.746758e-06
1.866677720200402e-02	-7.746758e-06
1.867677720200402e-02	-7.746758e-06
1.868677720200402e-02	-7.746758e-06
1.869677720200402e-02	-7.746758e-06
1.870677720200402e-02	-7.746758e-06
1.871677720200401e-02	-7.746758e-06
1.872677720200401e-02	-7.746758e-06
1.873677720200401e-02	-7.746758e-06
1.874677720200402e-02	-7.746758e-06
1.875677720200402e-02	-7.746758e-06
1.876677720200402e-02	-7.746758e-06
1.877677720200402e-02	-7.746758e-06
1.878677720200402e-02	-7.746758e-06
1.879677720200401e-02	-7.746758e-06
1.880677720200401e-02	-7.746758e-06
1.881677720200401e-02	-7.746758e-06
1.882677720200402e-02	-7.746758e-06
1.883677720200402e-02	-7.746758e-06
1.884677720200402e-02	-7.746758e-06
1.885677720200402e-02	-7.746758e-06
1.886677720200402e-02	-7.746758e-06
1.887677720200402e-02	-7.746758e-06
1.888677720200401e-02	-7.746758e-06
1.889677720200401e-02	-7.746758e-06
1.890677720200401e-02	-7.746758e-06
1.891677720200402e-02	-7.746758e-06
1.892677720200402e-02	-7.746758e-06
1.893677720200402e-02	-7.746758e-06
1.894677720200402e-02	-7.746758e-06
1.895677720200402e-02	-7.746758e-06
1.896677720200401e-02	-7.746758e-06
1.897677720200401e-02	-7.746758e-06
1.898677720200401e-02	-7.746758e-06
1.899677720200401e-02	-7.746758e-06
1.900677720200402e-02	-7.746758e-06
1.901677720200402e-02	-7.746758e-06
1.902677720200402e-02	-7.746758e-06
1.903677720200402e-02	-7.746758e-06
1.904677720200402e-02	-7.746758e-06
1.905677720200401e-02	-7.746758e-06
1.906677720200401e-02	-7.746758e-06
1.907677720200401e-02	-7.746758e-06
1.908677720200402e-02	-7.746758e-06
1.909677720200402e-02	-7.746758e-06
1.910677720200402e-02	-7.746758e-06
1.911677720200402e-02	-7.746758e-06
1.912677720200402e-02	-7.746758e-06
1.913677720200401e-02	-7.746758e-06
1.914677720200401e-02	-7.746758e-06
1.915677720200401e-02	-7.746758e-06
1.916677720200401e-02	-7.746758e-06
1.917677720200402e-02	-7.746758e-06
1.918677720200402e-02	-7.746758e-06
1.919677720200402e-02	-7.746758e-06
1.920677720200402e-02	-7.746758e-06
1.921677720200402e-02	-7.746758e-06
1.922677720200401e-02	-7.746758e-06
1.923677720200401e-02	-7.746758e-06
1.924677720200401e-02	-7.746758e-06
1.925677720200402e-02	-7.746758e-06
1.926677720200402e-02	-7.746758e-06
1.927677720200402e-02	-7.746758e-06
1.928677720200402e-02	-7.746758e-06
1.929677720200402e-02	-7.746758e-06
1.930677720200401e-02	-7.746758e-06
1.931677720200401e-02	-7.746758e-06
1.932677720200401e-02	-7.746758e-06
1.933677720200401e-02	-7.746758e-06
1.934677720200402e-02	-7.746758e-06
1.935677720200402e-02	-7.746758e-06
1.936677720200402e-02	-7.746758e-06
1.937677720200402e-02	-7.746758e-06
1.938677720200402e-02	-7.746758e-06
1.939677720200401e-02	-7.746758e-06
1.940677720200401e-02	-7.746758e-06
1.941677720200401e-02	-7.746758e-06
1.942677720200402e-02	-7.746758e-06
1.943677720200402e-02	-7.746758e-06
1.944677720200402e-02	-7.746758e-06
1.945677720200402e-02	-7.746758e-06
1.946677720200402e-02	-7.746758e-06
1.947677720200401e-02	-7.746758e-06
1.948677720200401e-02	-7.746758e-06
1.949677720200401e-02	-7.746758e-06
1.950677720200401e-02	-7.746758e-06
1.951677720200402e-02	-7.746758e-06
1.952677720200402e-02	-7.746758e-06
1.953677720200402e-02	-7.746758e-06
1.954677720200402e-02	-7.746758e-06
1.955677720200402e-02	-7.746758e-06
1.956677720200401e-02	-7.746758e-06
1.957677720200401e-02	-7.746758e-06
1.958677720200401e-02	-7.746758e-06
1.959677720200402e-02	-7.746758e-06
1.960677720200402e-02	-7.746758e-06
1.961677720200402e-02	-7.746758e-06
1.962677720200402e-02	-7.746758e-06
1.963677720200402e-02	-7.746758e-06
1.964677720200401e-02	-7.746758e-06
1.965677720200401e-02	-7.746758e-06
1.966677720200401e-02	-7.746758e-06
1.967677720200401e-02	-7.746758e-06
1.968677720200402e-02	-7.746758e-06
1.969677720200402e-02	-7.746758e-06
1.970677720200402e-02	-7.746758e-06
1.971677720200402e-02	-7.746758e-06
1.972677720200402e-02	-7.746758e-06
1.973677720200401e-02	-7.746758e-06
1.974677720200401e-02	-7.746758e-06
1.975677720200401e-02	-7.746758e-06
1.976677720200402e-02	-7.746758e-06
1.977677720200402e-02	-7.746758e-06
1.978677720200402e-02	-7.746758e-06
1.979677720200402e-02	-7.746758e-06
1.980677720200402e-02	-7.746758e-06
1.981677720200401e-02	-7.746758e-06
1.982677720200401e-02	-7.746758e-06
1.983677720200401e-02	-7.746758e-06
1.984677720200401e-02	-7.746758e-06
1.985677720200402e-02	-7.746758e-06
1.986677720200402e-02	-7.746758e-06
1.987677720200402e-02	-7.746758e-06
1.988677720200402e-02	-7.746758e-06
1.989677720200402e-02	-7.746758e-06
1.990677720200401e-02	-7.746758e-06
1.991677720200401e-02	-7.746758e-06
1.992677720200401e-02	-7.746758e-06
1.993677720200402e-02	-7.746758e-06
1.994677720200402e-02	-7.746758e-06
1.995677720200402e-02	-7.746758e-06
1.996677720200402e-02	-7.746758e-06
1.997677720200402e-02	-7.746758e-06
1.998677720200401e-02	-7.746758e-06
1.999677720200401e-02	-7.746758e-06
2.000000000000000e-02	-7.745678e-06
2.000000000100000e-02	-7.745553e-06
2.000000000200000e-02	-7.745691e-06
2.000000000347517e-02	-7.745930e-06
2.000000000560198e-02	-7.745505e-06
2.000000000985561e-02	-7.744650e-06
2.000000001836286e-02	-7.742929e-06
2.000000003537736e-02	-7.739445e-06
2.000000006940636e-02	-7.732311e-06
2.000000013746438e-02	-7.717474e-06
2.000000027358040e-02	-7.686067e-06
2.000000054581244e-02	-7.619035e-06
2.000000109027653e-02	-7.478040e-06
2.000000217920470e-02	-7.193336e-06
2.000000435706105e-02	-6.653948e-06
2.000000871277374e-02	-5.698718e-06
2.000001493850646e-02	-4.561980e-06
2.000002566652685e-02	-2.924484e-06
2.000003423002761e-02	-1.660853e-06
2.000004001446707e-02	-4.996882e-07
2.000004478872680e-02	1.169885e-06
2.000004878944602e-02	3.438659e-06
2.000005339380786e-02	6.480790e-06
2.000005867106357e-02	8.960025e-06
2.000006367717501e-02	9.471848e-06
2.000006974170111e-02	7.919774e-06
2.000007613082464e-02	4.140164e-06
2.000008385613643e-02	-1.536520e-06
2.000009207614683e-02	-6.882190e-06
2.000009974302911e-02	-1.207302e-05
2.000010837444661e-02	-1.866094e-05
2.000012558178261e-02	-3.166632e-05
2.000014325251894e-02	-4.440651e-05
2.000016431860932e-02	-5.886101e-05
2.000018809974158e-02	-7.420153e-05
2.000022344221803e-02	-9.499748e-05
2.000026260482633e-02	-1.147166e-04
2.000031028930440e-02	-1.322626e-04
2.000036346933800e-02	-1.428536e-04
2.000042767439418e-02	-1.482943e-04
2.000050432242588e-02	-1.530623e-04
