time	V(n001)
1.800213677599548e-06	3.299984e+00
1.805451121954857e-06	3.299984e+00
1.812618541417762e-06	3.299984e+00
1.818696409503010e-06	3.299984e+00
1.826244385144469e-06	3.299984e+00
1.833198898416585e-06	3.299984e+00
1.839637334918357e-06	3.299984e+00
1.846584492068040e-06	3.299984e+00
1.852150934386618e-06	3.299984e+00
1.859305620290452e-06	3.299984e+00
1.864660584199049e-06	3.299984e+00
1.872400854088569e-06	3.299984e+00
1.879810903839417e-06	3.299984e+00
1.887684711215179e-06	3.299984e+00
1.894960267489628e-06	3.299984e+00
1.901697734358136e-06	3.299984e+00
1.908938917317182e-06	3.299984e+00
1.915036181249173e-06	3.299984e+00
1.922257623816147e-06	3.299984e+00
1.927749107717629e-06	3.299984e+00
1.935289427424059e-06	3.299984e+00
1.941702277170417e-06	3.299984e+00
1.949512408152321e-06	3.299984e+00
1.957135019964301e-06	3.299984e+00
1.964625474962859e-06	3.299984e+00
1.972260715964273e-06	3.299984e+00
1.979350399002547e-06	3.299984e+00
1.986889883196990e-06	3.299984e+00
1.993434599928007e-06	3.299984e+00
2.000808510288129e-06	3.299984e+00
2.006722858118679e-06	3.299984e+00
2.014283497671987e-06	3.299984e+00
2.019959858828434e-06	3.299984e+00
2.027998364616026e-06	3.299984e+00
2.035337044741175e-06	3.299984e+00
2.043345357593504e-06	3.299984e+00
2.051564216975372e-06	3.299984e+00
2.068543374402967e-06	3.299984e+00
2.077452289905944e-06	3.299984e+00
2.086355567608697e-06	3.299984e+00
2.094788785171649e-06	3.299984e+00
2.102332556389202e-06	3.299984e+00
2.110964418317618e-06	3.299984e+00
2.118242395898882e-06	3.299984e+00
2.126695441477810e-06	3.299984e+00
2.134045954852088e-06	3.299984e+00
2.142469687836878e-06	3.299984e+00
2.150004205208191e-06	3.299984e+00
2.158476940678084e-06	3.299984e+00
2.166208070985480e-06	3.299984e+00
2.174768690525364e-06	3.299984e+00
2.182541587880935e-06	3.299984e+00
2.191167466175422e-06	3.299984e+00
2.198900634270279e-06	3.299984e+00
2.207568458058911e-06	3.299984e+00
2.215187469155467e-06	3.299984e+00
2.223857747311220e-06	3.299984e+00
2.231422466972756e-06	3.299984e+00
2.240107334917859e-06	3.299984e+00
2.247614999488039e-06	3.299984e+00
2.256304393907153e-06	3.299984e+00
2.263826894795412e-06	3.299984e+00
2.272549386009570e-06	3.299984e+00
2.280052234627353e-06	3.299984e+00
2.288794585248776e-06	3.299984e+00
2.296317011554133e-06	3.299984e+00
2.305100752754243e-06	3.299984e+00
2.312586163955673e-06	3.299984e+00
2.321388353338297e-06	3.299984e+00
2.328877497943520e-06	3.299984e+00
2.337718737993834e-06	3.299984e+00
2.345158880531794e-06	3.299984e+00
2.354013857988608e-06	3.299984e+00
2.361458089547741e-06	3.299984e+00
2.370352465418436e-06	3.299984e+00
2.377749496947715e-06	3.299984e+00
2.386656980977805e-06	3.299984e+00
2.394064299400106e-06	3.299984e+00
2.403014378521164e-06	3.299984e+00
2.410376128636267e-06	3.299984e+00
2.419339707192135e-06	3.299984e+00
2.426715020002334e-06	3.299984e+00
2.435724332820997e-06	3.299984e+00
2.443052935891822e-06	3.299984e+00
2.452075468760955e-06	3.299984e+00
2.459419702436891e-06	3.299984e+00
2.468490910286282e-06	3.299984e+00
2.475792181160938e-06	3.299984e+00
2.484873484068079e-06	3.299984e+00
2.492187927339834e-06	3.299984e+00
2.501323716632828e-06	3.299984e+00
2.508609159451419e-06	3.299984e+00
2.517747522342200e-06	3.299984e+00
2.525036702914693e-06	3.299984e+00
2.534239945509891e-06	3.299984e+00
2.541518970732756e-06	3.299984e+00
2.550716743943760e-06	3.299984e+00
2.558035225461126e-06	3.299984e+00
2.567287436280468e-06	3.299984e+00
2.574699436314513e-06	3.299984e+00
2.583895198252384e-06	3.299984e+00
2.591410460577777e-06	3.299984e+00
2.600638028290852e-06	3.299984e+00
2.608307295826945e-06	3.299984e+00
2.617472343648989e-06	3.299984e+00
2.625329173576593e-06	3.299984e+00
2.634545670496549e-06	3.299984e+00
2.642719109218062e-06	3.299984e+00
2.651950793363884e-06	3.299984e+00
2.660669630527431e-06	3.299984e+00
2.670088807867433e-06	3.299984e+00
2.679890990706407e-06	3.299984e+00
2.689879914290215e-06	3.299984e+00
2.701001586676284e-06	3.299984e+00
2.710558492940270e-06	3.299984e+00
2.721060087702221e-06	3.299984e+00
2.729762912028107e-06	3.299984e+00
2.739898159449287e-06	3.299984e+00
2.749509668617271e-06	3.299984e+00
2.759606493817459e-06	3.299984e+00
2.772002759140960e-06	3.299984e+00
2.782593529347330e-06	3.299984e+00
2.793644253943367e-06	3.299984e+00
2.803064792244018e-06	3.299984e+00
2.813667351777773e-06	3.299984e+00
2.824903363594253e-06	3.299984e+00
2.836138196131370e-06	3.299984e+00
2.847304902631591e-06	3.299984e+00
2.856744809797492e-06	3.299984e+00
2.867573229554054e-06	3.299984e+00
2.878177411790093e-06	3.299984e+00
2.889055137499808e-06	3.299984e+00
2.901117491618461e-06	3.299984e+00
2.911192718512603e-06	3.299984e+00
2.922441907173930e-06	3.299984e+00
2.932979802663316e-06	3.299984e+00
2.944029315103116e-06	3.299984e+00
2.956758315909497e-06	3.299984e+00
2.967329573738010e-06	3.299984e+00
2.978898693964747e-06	3.299984e+00
2.990041941267385e-06	3.299984e+00
3.001522964205130e-06	3.299984e+00
3.014014279056290e-06	3.299984e+00
3.024439608055610e-06	3.299984e+00
3.036118240920021e-06	3.299984e+00
3.048299081849378e-06	3.299984e+00
3.060426682373186e-06	3.299984e+00
3.072545493797469e-06	3.299984e+00
3.083220658187615e-06	3.299984e+00
3.095003940416326e-06	3.299984e+00
3.109750254704283e-06	3.299984e+00
3.121836229678708e-06	3.299984e+00
3.134539374442823e-06	3.299984e+00
3.148292030567430e-06	3.299984e+00
3.161665067893747e-06	3.299984e+00
3.174226347602107e-06	3.299984e+00
3.186923353906822e-06	3.299984e+00
3.199816614894569e-06	3.299984e+00
3.212593750684921e-06	3.299984e+00
3.224222883450129e-06	3.299984e+00
3.236724844697965e-06	3.299984e+00
3.250884392893305e-06	3.299984e+00
3.262696926762060e-06	3.299984e+00
3.275599219737197e-06	3.299984e+00
3.291776938861167e-06	3.299984e+00
3.305008878328371e-06	3.299984e+00
3.318812423000198e-06	3.299984e+00
3.336563209316940e-06	3.299984e+00
3.350701979350472e-06	3.299984e+00
3.365395352379737e-06	3.299984e+00
3.384788021701548e-06	3.299984e+00
3.399966348410194e-06	3.299984e+00
3.415931086651103e-06	3.299984e+00
3.432602182244915e-06	3.299984e+00
3.449074767190516e-06	3.299984e+00
3.465449967982814e-06	3.299984e+00
3.480346710879118e-06	3.299984e+00
3.501158149464753e-06	3.299984e+00
3.517242191586145e-06	3.299984e+00
3.533855203033280e-06	3.299984e+00
3.552188389701587e-06	3.299984e+00
3.570288840325932e-06	3.299984e+00
3.602711837723784e-06	3.299984e+00
3.624298449404320e-06	3.299984e+00
3.641689813336608e-06	3.299984e+00
3.659724310074348e-06	3.299984e+00
3.677291408102896e-06	3.299984e+00
3.700965337107815e-06	3.299984e+00
3.719584353594194e-06	3.299984e+00
3.738641234082741e-06	3.299984e+00
3.757855634567328e-06	3.299984e+00
3.784446014330525e-06	3.299984e+00
3.805384368205446e-06	3.299984e+00
3.826713418151714e-06	3.299984e+00
3.847058035209344e-06	3.299984e+00
3.872538091668245e-06	3.299984e+00
3.896014700688181e-06	3.299984e+00
3.916687493910947e-06	3.299984e+00
3.937710377524022e-06	3.299984e+00
3.958957263376814e-06	3.299984e+00
3.987869306973061e-06	3.299984e+00
4.010999326669295e-06	3.299984e+00
4.034445675838616e-06	3.299984e+00
4.056438185350041e-06	3.299984e+00
4.081718761287087e-06	3.299984e+00
4.110833197114336e-06	3.299984e+00
4.135134897009129e-06	3.299984e+00
4.159713868084117e-06	3.299984e+00
4.182535550356495e-06	3.299984e+00
4.209218510904108e-06	3.299984e+00
4.241394936437148e-06	3.299984e+00
4.268320080698701e-06	3.299984e+00
4.295483385560998e-06	3.299984e+00
4.320245548930797e-06	3.299984e+00
4.346929069255555e-06	3.299984e+00
4.387407690447238e-06	3.299984e+00
4.422994085203623e-06	3.299984e+00
4.458812306056362e-06	3.299984e+00
4.491140005530216e-06	3.299984e+00
4.553020270902356e-06	3.299984e+00
4.590751792169681e-06	3.299984e+00
4.640668458632701e-06	3.299984e+00
4.688889903762776e-06	3.299984e+00
4.733288287738390e-06	3.299984e+00
4.776041511518432e-06	3.299984e+00
4.814551789940996e-06	3.299984e+00
4.891054097264720e-06	3.299984e+00
4.938277897206576e-06	3.299984e+00
5.015844914819174e-06	3.299984e+00
5.232896197557586e-06	3.299984e+00
5.292541462642272e-06	3.299984e+00
5.344730472912765e-06	3.299984e+00
5.391375845176367e-06	3.299984e+00
5.438632976665080e-06	3.299984e+00
5.532800421014673e-06	3.299984e+00
5.596719424661756e-06	3.299984e+00
5.704073612103585e-06	3.299984e+00
5.886221192158030e-06	3.299984e+00
6.068368772212475e-06	3.299984e+00
6.250516352266919e-06	3.299984e+00
6.432663932321365e-06	3.299984e+00
6.614811512375810e-06	3.299984e+00
6.796959092430254e-06	3.299984e+00
6.979106672484699e-06	3.299984e+00
7.077080342905392e-06	3.299984e+00
7.226142970047458e-06	3.299984e+00
8.201557494364183e-06	3.299984e+00
8.664333365404296e-06	3.299984e+00
9.221166841384629e-06	3.299984e+00
9.943537720799229e-06	3.299984e+00
1.087509682720549e-05	3.299984e+00
1.215952475533265e-05	3.299984e+00
1.404713047281784e-05	3.299984e+00
1.584809414872885e-05	3.299984e+00
1.729545287873262e-05	3.299984e+00
