time	I(B1)	I(Rfuse2)	I(Rfuse_1)
8.687000000000000e+01	1.671016e-01	8.325136e-02	8.325334e-02
8.687000000000100e+01	1.671016e-01	8.325138e-02	8.325332e-02
8.687000000000201e+01	1.671016e-01	8.325152e-02	8.325318e-02
8.687000000000900e+01	1.671016e-01	8.325234e-02	8.325236e-02
8.687000000001713e+01	1.671016e-01	8.325220e-02	8.325250e-02
8.687000000009118e+01	1.671016e-01	8.325206e-02	8.325263e-02
8.687993267042408e+01	1.670268e-01	8.321472e-02	8.321523e-02
8.688000000000000e+01	1.670263e-01	8.321457e-02	8.321488e-02
8.688000000000100e+01	1.670263e-01	8.321464e-02	8.321480e-02
8.688000000000200e+01	1.670263e-01	8.321471e-02	8.321473e-02
8.688000000000956e+01	1.670263e-01	8.321462e-02	8.321482e-02
8.688000000001711e+01	1.670263e-01	8.321459e-02	8.321485e-02
8.688000000402137e+01	1.670263e-01	8.321446e-02	8.321498e-02
8.688992821179640e+01	1.669516e-01	8.317712e-02	8.317763e-02
8.689000000000000e+01	1.669511e-01	8.317631e-02	8.317791e-02
8.689000000000100e+01	1.669511e-01	8.317640e-02	8.317781e-02
8.689000000000200e+01	1.669511e-01	8.317667e-02	8.317755e-02
8.689000000000745e+01	1.669511e-01	8.317759e-02	8.317663e-02
8.689000000001403e+01	1.669511e-01	8.317752e-02	8.317669e-02
8.689000000002525e+01	1.669511e-01	8.317722e-02	8.317699e-02
8.689000000037690e+01	1.669511e-01	8.317700e-02	8.317722e-02
8.689000000072853e+01	1.669511e-01	8.317683e-02	8.317739e-02
8.689000000108018e+01	1.669511e-01	8.317672e-02	8.317750e-02
8.689000000143182e+01	1.669511e-01	8.317667e-02	8.317755e-02
8.689000000178346e+01	1.669511e-01	8.317667e-02	8.317754e-02
8.689000000213510e+01	1.669511e-01	8.317673e-02	8.317748e-02
8.689000000248674e+01	1.669511e-01	8.317685e-02	8.317737e-02
8.689995508134751e+01	1.668762e-01	8.313943e-02	8.313994e-02
8.690000000000001e+01	1.668759e-01	8.313958e-02	8.313945e-02
8.690000000000100e+01	1.668759e-01	8.313937e-02	8.313966e-02
8.690000000000200e+01	1.668759e-01	8.313905e-02	8.313998e-02
8.690000000000657e+01	1.668759e-01	8.313861e-02	8.314042e-02
8.690000000001150e+01	1.668759e-01	8.313881e-02	8.314022e-02
8.690000000005637e+01	1.668759e-01	8.313945e-02	8.313958e-02
8.691000000000000e+01	1.668008e-01	8.310210e-02	8.310177e-02
8.691000000000101e+01	1.668008e-01	8.310233e-02	8.310154e-02
8.691000000000200e+01	1.668008e-01	8.310256e-02	8.310131e-02
8.691000000098082e+01	1.668008e-01	8.310199e-02	8.310188e-02
8.691000000195963e+01	1.668008e-01	8.310157e-02	8.310230e-02
8.691000000293845e+01	1.668008e-01	8.310129e-02	8.310258e-02
8.691000000391728e+01	1.668008e-01	8.310117e-02	8.310270e-02
8.691000000489609e+01	1.668008e-01	8.310119e-02	8.310268e-02
8.691000000587491e+01	1.668008e-01	8.310136e-02	8.310251e-02
8.691000000685372e+01	1.668008e-01	8.310168e-02	8.310219e-02
8.691990971745305e+01	1.667263e-01	8.306446e-02	8.306497e-02
8.692000000000000e+01	1.667256e-01	8.306469e-02	8.306406e-02
8.692000000000100e+01	1.667256e-01	8.306459e-02	8.306416e-02
8.692000000000201e+01	1.667256e-01	8.306433e-02	8.306442e-02
8.692000000000552e+01	1.667256e-01	8.306383e-02	8.306493e-02
8.692000000000968e+01	1.667256e-01	8.306392e-02	8.306484e-02
8.692000000002558e+01	1.667256e-01	8.306417e-02	8.306459e-02
8.692000000012149e+01	1.667256e-01	8.306413e-02	8.306463e-02
8.692000000021739e+01	1.667256e-01	8.306410e-02	8.306466e-02
8.692000000031329e+01	1.667256e-01	8.306408e-02	8.306468e-02
8.692000000040919e+01	1.667256e-01	8.306407e-02	8.306469e-02
8.692000000050510e+01	1.667256e-01	8.306407e-02	8.306468e-02
8.692000000060099e+01	1.667256e-01	8.306408e-02	8.306467e-02
8.692000000069690e+01	1.667256e-01	8.306411e-02	8.306465e-02
8.692995770655514e+01	1.666509e-01	8.302674e-02	8.302724e-02
8.693000000000001e+01	1.666505e-01	8.302652e-02	8.302715e-02
8.693000000000100e+01	1.666505e-01	8.302648e-02	8.302718e-02
8.693000000000200e+01	1.666505e-01	8.302644e-02	8.302723e-02
8.693000000000825e+01	1.666505e-01	8.302648e-02	8.302718e-02
8.693000000001538e+01	1.666505e-01	8.302647e-02	8.302718e-02
8.693000000014764e+01	1.666505e-01	8.302653e-02	8.302713e-02
8.693000000027990e+01	1.666505e-01	8.302658e-02	8.302709e-02
8.693000000041216e+01	1.666505e-01	8.302661e-02	8.302707e-02
8.693000000054444e+01	1.666505e-01	8.302662e-02	8.302705e-02
8.693000000067670e+01	1.666505e-01	8.302663e-02	8.302705e-02
8.693000000080896e+01	1.666505e-01	8.302661e-02	8.302706e-02
8.693000000094122e+01	1.666505e-01	8.302659e-02	8.302708e-02
8.694000000000000e+01	1.665755e-01	8.298910e-02	8.298951e-02
8.694000000000101e+01	1.665755e-01	8.298874e-02	8.298987e-02
8.694000000000200e+01	1.665755e-01	8.298831e-02	8.299030e-02
8.694000000000651e+01	1.665755e-01	8.298813e-02	8.299048e-02
8.694000000001130e+01	1.665755e-01	8.298831e-02	8.299030e-02
8.694000000002086e+01	1.665755e-01	8.298833e-02	8.299028e-02
8.694000000010169e+01	1.665755e-01	8.298917e-02	8.298945e-02
8.694995754113924e+01	1.665008e-01	8.295170e-02	8.295221e-02
8.695000000000000e+01	1.665005e-01	8.295176e-02	8.295183e-02
8.695000000000100e+01	1.665005e-01	8.295186e-02	8.295172e-02
8.695000000000201e+01	1.665005e-01	8.295196e-02	8.295164e-02
8.695000000000857e+01	1.665005e-01	8.295190e-02	8.295169e-02
8.695000000001490e+01	1.665005e-01	8.295181e-02	8.295178e-02
8.695000000017095e+01	1.665005e-01	8.295166e-02	8.295193e-02
8.695000000032698e+01	1.665005e-01	8.295155e-02	8.295205e-02
8.695000000048303e+01	1.665005e-01	8.295147e-02	8.295213e-02
8.695000000063908e+01	1.665005e-01	8.295143e-02	8.295216e-02
8.695000000079513e+01	1.665005e-01	8.295143e-02	8.295216e-02
8.695000000095116e+01	1.665005e-01	8.295147e-02	8.295212e-02
8.695000000110721e+01	1.665005e-01	8.295155e-02	8.295204e-02
8.695991844837633e+01	1.664261e-01	8.291435e-02	8.291487e-02
8.696000000000001e+01	1.664255e-01	8.291437e-02	8.291423e-02
8.696000000000100e+01	1.664255e-01	8.291456e-02	8.291405e-02
8.696000000000200e+01	1.664255e-01	8.291468e-02	8.291393e-02
8.696000000000387e+01	1.664255e-01	8.291450e-02	8.291410e-02
8.696000000000762e+01	1.664255e-01	8.291443e-02	8.291418e-02
8.696000000003012e+01	1.664255e-01	8.291454e-02	8.291407e-02
8.696000000009576e+01	1.664255e-01	8.291404e-02	8.291457e-02
8.696000000488368e+01	1.664255e-01	8.291405e-02	8.291456e-02
8.697000000000000e+01	1.663506e-01	8.287704e-02	8.287662e-02
8.697000000000101e+01	1.663506e-01	8.287692e-02	8.287673e-02
8.697000000000200e+01	1.663506e-01	8.287672e-02	8.287694e-02
8.697000000001700e+01	1.663506e-01	8.287574e-02	8.287792e-02
8.697000000010271e+01	1.663506e-01	8.287670e-02	8.287695e-02
8.697996611464795e+01	1.662759e-01	8.283924e-02	8.283975e-02
8.698000000000000e+01	1.662756e-01	8.283897e-02	8.283976e-02
8.698000000000100e+01	1.662756e-01	8.283894e-02	8.283979e-02
8.698000000000201e+01	1.662756e-01	8.283893e-02	8.283981e-02
8.698000000000913e+01	1.662756e-01	8.283907e-02	8.283966e-02
8.698000000001598e+01	1.662756e-01	8.283906e-02	8.283967e-02
8.698000000011048e+01	1.662756e-01	8.283912e-02	8.283961e-02
8.698000000020497e+01	1.662756e-01	8.283916e-02	8.283957e-02
8.698000000029947e+01	1.662756e-01	8.283919e-02	8.283955e-02
8.698000000039396e+01	1.662756e-01	8.283919e-02	8.283955e-02
8.698000000048846e+01	1.662756e-01	8.283918e-02	8.283956e-02
8.698000000058295e+01	1.662756e-01	8.283914e-02	8.283959e-02
8.698000000067745e+01	1.662756e-01	8.283909e-02	8.283964e-02
8.698996048181182e+01	1.662011e-01	8.280182e-02	8.280233e-02
8.698999999999999e+01	1.662008e-01	8.280170e-02	8.280215e-02
8.699000000000100e+01	1.662008e-01	8.280173e-02	8.280212e-02
8.699000000000200e+01	1.662008e-01	8.280176e-02	8.280209e-02
8.699000000001125e+01	1.662008e-01	8.280160e-02	8.280225e-02
8.699000000002101e+01	1.662008e-01	8.280161e-02	8.280224e-02
8.699000000018559e+01	1.662008e-01	8.280165e-02	8.280220e-02
8.699000000035016e+01	1.662008e-01	8.280168e-02	8.280216e-02
8.699000000051474e+01	1.662008e-01	8.280170e-02	8.280214e-02
8.699000000067930e+01	1.662008e-01	8.280171e-02	8.280214e-02
8.699000000084388e+01	1.662008e-01	8.280171e-02	8.280214e-02
8.699000000100845e+01	1.662008e-01	8.280169e-02	8.280216e-02
8.699000000117303e+01	1.662008e-01	8.280166e-02	8.280219e-02
8.699994759207102e+01	1.661263e-01	8.276445e-02	8.276495e-02
8.700000000000000e+01	1.661259e-01	8.276448e-02	8.276452e-02
8.700000000000099e+01	1.661259e-01	8.276460e-02	8.276441e-02
8.700000000000200e+01	1.661259e-01	8.276471e-02	8.276430e-02
8.700000000017621e+01	1.661259e-01	8.276442e-02	8.276458e-02
8.700000000035041e+01	1.661259e-01	8.276421e-02	8.276479e-02
8.700000000052462e+01	1.661259e-01	8.276407e-02	8.276493e-02
8.700000000069883e+01	1.661259e-01	8.276401e-02	8.276499e-02
8.700000000087304e+01	1.661259e-01	8.276401e-02	8.276499e-02
8.700000000104724e+01	1.661259e-01	8.276409e-02	8.276491e-02
8.700000000122145e+01	1.661259e-01	8.276424e-02	8.276476e-02
8.700992746807091e+01	1.660516e-01	8.272710e-02	8.272762e-02
8.701000000000001e+01	1.660511e-01	8.272651e-02	8.272767e-02
8.701000000000100e+01	1.660511e-01	8.272669e-02	8.272749e-02
8.701000000000201e+01	1.660511e-01	8.272702e-02	8.272716e-02
8.701000000000622e+01	1.660511e-01	8.272748e-02	8.272671e-02
8.701000000001076e+01	1.660511e-01	8.272726e-02	8.272692e-02
8.701000000002975e+01	1.660511e-01	8.272699e-02	8.272719e-02
8.702000000000000e+01	1.659763e-01	8.268928e-02	8.269013e-02
8.702000000000100e+01	1.659763e-01	8.268918e-02	8.269022e-02
8.702000000000200e+01	1.659763e-01	8.268907e-02	8.269033e-02
8.702000000006345e+01	1.659763e-01	8.268939e-02	8.269002e-02
8.702991591272716e+01	1.659022e-01	8.265239e-02	8.265290e-02
8.703000000000000e+01	1.659016e-01	8.265135e-02	8.265330e-02
8.703000000000100e+01	1.659016e-01	8.265098e-02	8.265367e-02
8.703000000000200e+01	1.659016e-01	8.265061e-02	8.265404e-02
8.703000000001020e+01	1.659016e-01	8.265109e-02	8.265356e-02
8.703000000002646e+01	1.659016e-01	8.265152e-02	8.265313e-02
8.703000000004270e+01	1.659016e-01	8.265185e-02	8.265280e-02
8.703000000005896e+01	1.659016e-01	8.265209e-02	8.265257e-02
8.703000000007522e+01	1.659016e-01	8.265222e-02	8.265243e-02
8.703000000009148e+01	1.659016e-01	8.265227e-02	8.265239e-02
8.703000000010772e+01	1.659016e-01	8.265221e-02	8.265244e-02
8.703000000012398e+01	1.659016e-01	8.265206e-02	8.265259e-02
8.703990119257797e+01	1.658276e-01	8.261508e-02	8.261559e-02
8.704000000000001e+01	1.658269e-01	8.261492e-02	8.261502e-02
8.704000000000100e+01	1.658269e-01	8.261504e-02	8.261490e-02
8.704000000000200e+01	1.658269e-01	8.261517e-02	8.261476e-02
8.704000000000704e+01	1.658269e-01	8.261526e-02	8.261468e-02
8.704000000001290e+01	1.658269e-01	8.261512e-02	8.261481e-02
8.704000000002461e+01	1.658269e-01	8.261486e-02	8.261508e-02
8.704000000011533e+01	1.658269e-01	8.261466e-02	8.261528e-02
8.704000014798136e+01	1.658269e-01	8.261471e-02	8.261523e-02
8.704995087239537e+01	1.657525e-01	8.257756e-02	8.257806e-02
8.705000000000000e+01	1.657522e-01	8.257702e-02	8.257823e-02
8.705000000000101e+01	1.657522e-01	8.257723e-02	8.257803e-02
8.705000000000200e+01	1.657522e-01	8.257758e-02	8.257768e-02
8.705000000000582e+01	1.657522e-01	8.257800e-02	8.257726e-02
8.705000000001058e+01	1.657522e-01	8.257771e-02	8.257754e-02
8.705000000004870e+01	1.657522e-01	8.257744e-02	8.257782e-02
8.705999705158331e+01	1.656775e-01	8.254006e-02	8.254057e-02
8.706000000000000e+01	1.656775e-01	8.253994e-02	8.254067e-02
8.706000000000100e+01	1.656775e-01	8.253986e-02	8.254074e-02
8.706000000000201e+01	1.656775e-01	8.253992e-02	8.254069e-02
8.706000000000354e+01	1.656775e-01	8.254028e-02	8.254033e-02
8.706000000000661e+01	1.656775e-01	8.254076e-02	8.253985e-02
8.706000000002506e+01	1.656775e-01	8.254071e-02	8.253990e-02
8.706000000007445e+01	1.656775e-01	8.254019e-02	8.254042e-02
8.706141981429161e+01	1.656669e-01	8.253483e-02	8.253518e-02
8.706283962850875e+01	1.656563e-01	8.252948e-02	8.252993e-02
8.706425944272591e+01	1.656457e-01	8.252415e-02	8.252467e-02
8.706567925694306e+01	1.656351e-01	8.251883e-02	8.251939e-02
8.706709907116021e+01	1.656246e-01	8.251353e-02	8.251410e-02
8.706851888537736e+01	1.656140e-01	8.250824e-02	8.250880e-02
8.706993869959452e+01	1.656034e-01	8.250297e-02	8.250348e-02
8.707000000000001e+01	1.656029e-01	8.250281e-02	8.250318e-02
8.707000000000100e+01	1.656029e-01	8.250286e-02	8.250313e-02
8.707000000000200e+01	1.656029e-01	8.250292e-02	8.250307e-02
8.707000000001106e+01	1.656029e-01	8.250295e-02	8.250304e-02
8.707000000005257e+01	1.656029e-01	8.250277e-02	8.250321e-02
8.707990412505100e+01	1.655291e-01	8.246581e-02	8.246631e-02
8.708000000000000e+01	1.655283e-01	8.246502e-02	8.246639e-02
8.708000000000101e+01	1.655283e-01	8.246478e-02	8.246662e-02
8.708000000000200e+01	1.655283e-01	8.246453e-02	8.246688e-02
8.708000000000750e+01	1.655283e-01	8.246438e-02	8.246703e-02
8.708000000001302e+01	1.655283e-01	8.246446e-02	8.246695e-02
8.708000000007736e+01	1.655283e-01	8.246553e-02	8.246588e-02
8.708990603901803e+01	1.654545e-01	8.242853e-02	8.242904e-02
8.709000000000000e+01	1.654538e-01	8.242872e-02	8.242814e-02
8.709000000000100e+01	1.654538e-01	8.242863e-02	8.242823e-02
8.709000000000201e+01	1.654538e-01	8.242846e-02	8.242840e-02
8.709000000001700e+01	1.654538e-01	8.242746e-02	8.242940e-02
8.709995261475684e+01	1.653796e-01	8.239110e-02	8.239160e-02
8.710000000000001e+01	1.653793e-01	8.239098e-02	8.239137e-02
8.710000000000100e+01	1.653793e-01	8.239096e-02	8.239138e-02
8.710000000000200e+01	1.653793e-01	8.239094e-02	8.239140e-02
8.710000000000822e+01	1.653793e-01	8.239092e-02	8.239143e-02
8.710000000004990e+01	1.653793e-01	8.239113e-02	8.239122e-02
8.710000000549748e+01	1.653793e-01	8.239099e-02	8.239136e-02
8.710000001094505e+01	1.653793e-01	8.239089e-02	8.239146e-02
8.710000001639263e+01	1.653793e-01	8.239083e-02	8.239152e-02
8.710000002184020e+01	1.653793e-01	8.239080e-02	8.239155e-02
8.710000002728778e+01	1.653793e-01	8.239080e-02	8.239154e-02
8.710000003273535e+01	1.653793e-01	8.239084e-02	8.239150e-02
8.710000003818293e+01	1.653793e-01	8.239092e-02	8.239143e-02
8.710994489622415e+01	1.653052e-01	8.235388e-02	8.235440e-02
8.711000000000000e+01	1.653048e-01	8.235395e-02	8.235392e-02
8.711000000000101e+01	1.653048e-01	8.235410e-02	8.235377e-02
8.711000000000200e+01	1.653048e-01	8.235425e-02	8.235362e-02
8.711000000000953e+01	1.653048e-01	8.235433e-02	8.235354e-02
8.711000000003237e+01	1.653048e-01	8.235424e-02	8.235363e-02
8.711000000006283e+01	1.653048e-01	8.235388e-02	8.235399e-02
8.711992871446590e+01	1.652309e-01	8.231672e-02	8.231723e-02
8.712000000000000e+01	1.652304e-01	8.231621e-02	8.231720e-02
8.712000000000100e+01	1.652304e-01	8.231609e-02	8.231733e-02
8.712000000000201e+01	1.652304e-01	8.231596e-02	8.231746e-02
8.712000000000877e+01	1.652304e-01	8.231592e-02	8.231750e-02
8.712000000001528e+01	1.652304e-01	8.231599e-02	8.231743e-02
8.712000000009117e+01	1.652304e-01	8.231620e-02	8.231723e-02
8.712000000016704e+01	1.652304e-01	8.231636e-02	8.231706e-02
8.712000000024292e+01	1.652304e-01	8.231648e-02	8.231695e-02
8.712000000031881e+01	1.652304e-01	8.231655e-02	8.231688e-02
8.712000000039470e+01	1.652304e-01	8.231657e-02	8.231685e-02
8.712000000047057e+01	1.652304e-01	8.231655e-02	8.231687e-02
8.712000000054645e+01	1.652304e-01	8.231648e-02	8.231694e-02
8.712000000079190e+01	1.652304e-01	8.231646e-02	8.231696e-02
8.712992868506294e+01	1.651565e-01	8.227952e-02	8.228002e-02
8.713000000000000e+01	1.651560e-01	8.227924e-02	8.227976e-02
8.713000000000100e+01	1.651560e-01	8.227925e-02	8.227976e-02
8.713000000000200e+01	1.651560e-01	8.227926e-02	8.227975e-02
8.713000000006960e+01	1.651560e-01	8.227929e-02	8.227972e-02
8.713998850112665e+01	1.650817e-01	8.224210e-02	8.224261e-02
8.714000000000000e+01	1.650816e-01	8.224235e-02	8.224227e-02
8.714000000000100e+01	1.650816e-01	8.224249e-02	8.224213e-02
8.714000000000200e+01	1.650816e-01	8.224261e-02	8.224202e-02
8.714000000001462e+01	1.650816e-01	8.224232e-02	8.224230e-02
8.714000000001629e+01	1.650816e-01	8.224247e-02	8.224216e-02
8.714000000001963e+01	1.650816e-01	8.224281e-02	8.224182e-02
8.714000000002630e+01	1.650816e-01	8.224300e-02	8.224162e-02
8.714000000003132e+01	1.650816e-01	8.224332e-02	8.224130e-02
8.714000000003800e+01	1.650816e-01	8.224314e-02	8.224148e-02
8.714000000005069e+01	1.650816e-01	8.224268e-02	8.224194e-02
8.714000000010058e+01	1.650816e-01	8.224225e-02	8.224238e-02
8.715000000000001e+01	1.650072e-01	8.220467e-02	8.220561e-02
8.715000000000100e+01	1.650072e-01	8.220494e-02	8.220534e-02
8.715000000000200e+01	1.650072e-01	8.220536e-02	8.220492e-02
8.715000000000532e+01	1.650072e-01	8.220571e-02	8.220457e-02
8.715000000000923e+01	1.650072e-01	8.220531e-02	8.220497e-02
8.715000000001706e+01	1.650072e-01	8.220495e-02	8.220534e-02
8.715000000002435e+01	1.650072e-01	8.220503e-02	8.220526e-02
8.715000000003890e+01	1.650072e-01	8.220525e-02	8.220503e-02
8.715000000018911e+01	1.650072e-01	8.220492e-02	8.220536e-02
8.715995193120328e+01	1.649333e-01	8.216792e-02	8.216842e-02
8.716000000000000e+01	1.649329e-01	8.216783e-02	8.216815e-02
8.716000000000101e+01	1.649329e-01	8.216785e-02	8.216812e-02
8.716000000000200e+01	1.649329e-01	8.216787e-02	8.216810e-02
8.716000000001270e+01	1.649329e-01	8.216798e-02	8.216799e-02
8.716996244592123e+01	1.648589e-01	8.213073e-02	8.213124e-02
8.717000000000000e+01	1.648587e-01	8.213092e-02	8.213077e-02
8.717000000000100e+01	1.648587e-01	8.213162e-02	8.213007e-02
8.717000000000112e+01	1.648587e-01	8.213186e-02	8.212984e-02
8.717000000000138e+01	1.648587e-01	8.213067e-02	8.213115e-02
8.717000000000148e+01	1.648587e-01	8.212926e-02	8.213243e-02
8.717000000000161e+01	1.648587e-01	8.212924e-02	8.213246e-02
8.717000000000186e+01	1.648587e-01	8.213103e-02	8.213064e-02
8.717000000000201e+01	1.648587e-01	8.213076e-02	8.213094e-02
8.717000000000236e+01	1.648587e-01	8.212979e-02	8.213190e-02
8.717000000000307e+01	1.648587e-01	8.212999e-02	8.213171e-02
8.717000000000421e+01	1.648587e-01	8.213028e-02	8.213141e-02
8.717000000000648e+01	1.648587e-01	8.213049e-02	8.213120e-02
8.717000000001067e+01	1.648587e-01	8.213052e-02	8.213117e-02
8.717000000001903e+01	1.648587e-01	8.213050e-02	8.213119e-02
8.717000000003070e+01	1.648587e-01	8.213063e-02	8.213107e-02
8.717000000022360e+01	1.648587e-01	8.213061e-02	8.213108e-02
8.717000000041649e+01	1.648587e-01	8.213059e-02	8.213110e-02
8.717000000060939e+01	1.648587e-01	8.213058e-02	8.213111e-02
8.717000000080229e+01	1.648587e-01	8.213058e-02	8.213111e-02
8.717000000099519e+01	1.648587e-01	8.213058e-02	8.213111e-02
8.717000000118809e+01	1.648587e-01	8.213058e-02	8.213111e-02
8.717000000138098e+01	1.648587e-01	8.213059e-02	8.213110e-02
8.717994475082762e+01	1.647848e-01	8.209368e-02	8.209418e-02
8.718000000000001e+01	1.647844e-01	8.209337e-02	8.209408e-02
8.718000000000100e+01	1.647844e-01	8.209328e-02	8.209416e-02
8.718000000000200e+01	1.647844e-01	8.209320e-02	8.209424e-02
8.718000000000872e+01	1.647844e-01	8.209314e-02	8.209430e-02
8.718000000001526e+01	1.647844e-01	8.209313e-02	8.209431e-02
8.718000000012263e+01	1.647844e-01	8.209333e-02	8.209411e-02
8.718000000023000e+01	1.647844e-01	8.209348e-02	8.209396e-02
8.718000000033737e+01	1.647844e-01	8.209359e-02	8.209386e-02
8.718000000044474e+01	1.647844e-01	8.209364e-02	8.209381e-02
8.718000000055211e+01	1.647844e-01	8.209364e-02	8.209380e-02
8.718000000065948e+01	1.647844e-01	8.209360e-02	8.209385e-02
8.718000000076685e+01	1.647844e-01	8.209351e-02	8.209394e-02
8.718995051286024e+01	1.647106e-01	8.205654e-02	8.205705e-02
8.719000000000000e+01	1.647102e-01	8.205729e-02	8.205594e-02
8.719000000000101e+01	1.647102e-01	8.205740e-02	8.205583e-02
8.719000000000200e+01	1.647102e-01	8.205736e-02	8.205587e-02
8.719000000001179e+01	1.647102e-01	8.205651e-02	8.205672e-02
8.719000000003453e+01	1.647102e-01	8.205628e-02	8.205695e-02
8.719000000020964e+01	1.647102e-01	8.205640e-02	8.205684e-02
8.719862492748189e+01	1.646462e-01	8.202437e-02	8.202488e-02
8.719992492748189e+01	1.646366e-01	8.201955e-02	8.202006e-02
8.720000000000000e+01	1.646360e-01	8.201974e-02	8.201931e-02
8.720000000000100e+01	1.646360e-01	8.201998e-02	8.201907e-02
8.720000000000201e+01	1.646360e-01	8.202022e-02	8.201883e-02
8.720000000000907e+01	1.646360e-01	8.201994e-02	8.201911e-02
8.720000000001572e+01	1.646360e-01	8.201961e-02	8.201944e-02
8.720000000002071e+01	1.646360e-01	8.201931e-02	8.201975e-02
8.720000000004065e+01	1.646360e-01	8.201915e-02	8.201990e-02
8.720995971522549e+01	1.645622e-01	8.198235e-02	8.198286e-02
8.721000000000001e+01	1.645619e-01	8.198221e-02	8.198270e-02
8.721000000000100e+01	1.645619e-01	8.198223e-02	8.198269e-02
8.721000000000200e+01	1.645619e-01	8.198221e-02	8.198270e-02
8.721000000000620e+01	1.645619e-01	8.198204e-02	8.198287e-02
8.721000000001062e+01	1.645619e-01	8.198200e-02	8.198291e-02
8.721000000001946e+01	1.645619e-01	8.198216e-02	8.198275e-02
8.721000000004295e+01	1.645619e-01	8.198223e-02	8.198268e-02
8.721000000006644e+01	1.645619e-01	8.198228e-02	8.198262e-02
