time	V(out_pos,out_neg)	I(R1)	I(Vcell12)	I(Vcell22)
2.056484918402673e-03	3.299641e+00	4.117442e-06	-1.654193e-03	-9.850162e-08
2.066484918402673e-03	3.299641e+00	4.116150e-06	-1.653682e-03	-3.178143e-07
2.076484918402673e-03	3.299641e+00	4.114886e-06	-1.654191e-03	-1.008806e-07
2.086484918402673e-03	3.299641e+00	4.113651e-06	-1.653680e-03	-3.201081e-07
2.096484918402673e-03	3.299641e+00	4.112443e-06	-1.654188e-03	-1.031569e-07
2.106484918402673e-03	3.299641e+00	4.111262e-06	-1.653678e-03	-3.223015e-07
2.116484918402673e-03	3.299641e+00	4.110106e-06	-1.654186e-03	-1.053351e-07
2.126484918402673e-03	3.299641e+00	4.108976e-06	-1.653675e-03	-3.243989e-07
2.136484918402673e-03	3.299641e+00	4.107871e-06	-1.654184e-03	-1.074194e-07
2.146484918402673e-03	3.299641e+00	4.106791e-06	-1.653673e-03	-3.264045e-07
2.156484918402673e-03	3.299642e+00	4.105734e-06	-1.654182e-03	-1.094138e-07
2.166484918402673e-03	3.299642e+00	4.104701e-06	-1.653671e-03	-3.283222e-07
2.176484918402673e-03	3.299642e+00	4.103690e-06	-1.654180e-03	-1.113222e-07
2.186484918402673e-03	3.299641e+00	4.102702e-06	-1.653669e-03	-3.301558e-07
2.196484918402673e-03	3.299642e+00	4.101736e-06	-1.654178e-03	-1.131484e-07
2.206484918402673e-03	3.299642e+00	4.100790e-06	-1.653667e-03	-3.319090e-07
2.216484918402673e-03	3.299642e+00	4.099866e-06	-1.654176e-03	-1.148959e-07
2.226484918402673e-03	3.299642e+00	4.098962e-06	-1.653665e-03	-3.335852e-07
2.236484918402673e-03	3.299642e+00	4.098078e-06	-1.654174e-03	-1.165682e-07
2.246484918402673e-03	3.299642e+00	4.097213e-06	-1.653664e-03	-3.351878e-07
2.256484918402673e-03	3.299642e+00	4.096367e-06	-1.654172e-03	-1.181684e-07
2.266484918402673e-03	3.299642e+00	4.095540e-06	-1.653662e-03	-3.367200e-07
2.276484918402673e-03	3.299642e+00	4.094731e-06	-1.654171e-03	-1.196998e-07
2.286484918402673e-03	3.299642e+00	4.093940e-06	-1.653660e-03	-3.381848e-07
2.296484918402673e-03	3.299642e+00	4.093166e-06	-1.654169e-03	-1.211653e-07
2.306484918402673e-03	3.299642e+00	4.092409e-06	-1.653659e-03	-3.395853e-07
2.316484918402673e-03	3.299642e+00	4.091669e-06	-1.654168e-03	-1.225677e-07
2.326484918402673e-03	3.299642e+00	4.090945e-06	-1.653657e-03	-3.409240e-07
2.336484918402673e-03	3.299642e+00	4.090237e-06	-1.654166e-03	-1.239099e-07
2.346484918402673e-03	3.299642e+00	4.089545e-06	-1.653656e-03	-3.422039e-07
2.356484918402673e-03	3.299642e+00	4.088867e-06	-1.654165e-03	-1.251944e-07
2.366484918402673e-03	3.299642e+00	4.088205e-06	-1.653655e-03	-3.434273e-07
2.376484918402673e-03	3.299642e+00	4.087557e-06	-1.654164e-03	-1.264238e-07
2.386484918402673e-03	3.299642e+00	4.086923e-06	-1.653653e-03	-3.445968e-07
2.396484918402673e-03	3.299642e+00	4.086303e-06	-1.654162e-03	-1.276003e-07
2.406484918402673e-03	3.299642e+00	4.085698e-06	-1.653652e-03	-3.457147e-07
2.416484918402673e-03	3.299642e+00	4.085105e-06	-1.654161e-03	-1.287265e-07
2.426484918402673e-03	3.299642e+00	4.084524e-06	-1.653651e-03	-3.467833e-07
2.436484918402673e-03	3.299642e+00	4.083957e-06	-1.654160e-03	-1.298043e-07
2.446484918402673e-03	3.299642e+00	4.083402e-06	-1.653650e-03	-3.478046e-07
2.456484918402673e-03	3.299642e+00	4.082860e-06	-1.654159e-03	-1.308361e-07
2.466484918402673e-03	3.299642e+00	4.082329e-06	-1.653649e-03	-3.487809e-07
2.476484918402673e-03	3.299642e+00	4.081809e-06	-1.654158e-03	-1.318236e-07
2.486484918402673e-03	3.299642e+00	4.081302e-06	-1.653648e-03	-3.497139e-07
2.496484918402673e-03	3.299642e+00	4.080805e-06	-1.654157e-03	-1.327689e-07
2.506484918402673e-03	3.299642e+00	4.080319e-06	-1.653647e-03	-3.506057e-07
2.516484918402673e-03	3.299642e+00	4.079844e-06	-1.654156e-03	-1.336739e-07
2.526484918402673e-03	3.299642e+00	4.079379e-06	-1.653646e-03	-3.514580e-07
2.536484918402673e-03	3.299642e+00	4.078925e-06	-1.654155e-03	-1.345401e-07
2.546484918402673e-03	3.299642e+00	4.078480e-06	-1.653645e-03	-3.522725e-07
2.556484918402673e-03	3.299642e+00	4.078045e-06	-1.654154e-03	-1.353695e-07
2.566484918402673e-03	3.299642e+00	4.077619e-06	-1.653644e-03	-3.530508e-07
2.576484918402673e-03	3.299642e+00	4.077203e-06	-1.654153e-03	-1.361635e-07
2.586484918402673e-03	3.299642e+00	4.076796e-06	-1.653643e-03	-3.537946e-07
2.596484918402673e-03	3.299642e+00	4.076398e-06	-1.654153e-03	-1.369237e-07
2.606484918402673e-03	3.299642e+00	4.076008e-06	-1.653642e-03	-3.545054e-07
2.616484918402673e-03	3.299642e+00	4.075627e-06	-1.654152e-03	-1.376516e-07
2.626484918402673e-03	3.299642e+00	4.075254e-06	-1.653642e-03	-3.551846e-07
2.636484918402673e-03	3.299642e+00	4.074890e-06	-1.654151e-03	-1.383486e-07
2.646484918402673e-03	3.299642e+00	4.074533e-06	-1.653641e-03	-3.558335e-07
2.656484918402673e-03	3.299642e+00	4.074184e-06	-1.654151e-03	-1.390160e-07
2.666484918402673e-03	3.299642e+00	4.073843e-06	-1.653640e-03	-3.564535e-07
2.676484918402673e-03	3.299642e+00	4.073509e-06	-1.654150e-03	-1.396551e-07
2.686484918402673e-03	3.299642e+00	4.073183e-06	-1.653639e-03	-3.570458e-07
2.696484918402673e-03	3.299642e+00	4.072863e-06	-1.654149e-03	-1.402671e-07
2.706484918402673e-03	3.299642e+00	4.072551e-06	-1.653639e-03	-3.576118e-07
2.716484918402673e-03	3.299642e+00	4.072245e-06	-1.654149e-03	-1.408533e-07
2.726484918402673e-03	3.299642e+00	4.071946e-06	-1.653638e-03	-3.581524e-07
2.736484918402673e-03	3.299642e+00	4.071654e-06	-1.654148e-03	-1.414148e-07
2.746484918402673e-03	3.299642e+00	4.071368e-06	-1.653638e-03	-3.586688e-07
2.756484918402673e-03	3.299642e+00	4.071088e-06	-1.654148e-03	-1.419525e-07
2.766484918402673e-03	3.299642e+00	4.070814e-06	-1.653637e-03	-3.591621e-07
2.776484918402673e-03	3.299642e+00	4.070546e-06	-1.654147e-03	-1.424677e-07
2.786484918402673e-03	3.299642e+00	4.070284e-06	-1.653636e-03	-3.596332e-07
2.796484918402673e-03	3.299642e+00	4.070028e-06	-1.654146e-03	-1.429612e-07
2.806484918402673e-03	3.299642e+00	4.069777e-06	-1.653636e-03	-3.600832e-07
2.816484918402673e-03	3.299642e+00	4.069532e-06	-1.654146e-03	-1.434340e-07
2.826484918402673e-03	3.299642e+00	4.069292e-06	-1.653636e-03	-3.605130e-07
2.836484918402673e-03	3.299642e+00	4.069057e-06	-1.654146e-03	-1.438870e-07
2.846484918402673e-03	3.299642e+00	4.068827e-06	-1.653635e-03	-3.609234e-07
2.856484918402673e-03	3.299642e+00	4.068603e-06	-1.654145e-03	-1.443210e-07
2.866484918402673e-03	3.299642e+00	4.068383e-06	-1.653635e-03	-3.613152e-07
2.876484918402673e-03	3.299642e+00	4.068168e-06	-1.654145e-03	-1.447369e-07
2.886484918402673e-03	3.299642e+00	4.067958e-06	-1.653634e-03	-3.616894e-07
2.896484918402673e-03	3.299642e+00	4.067752e-06	-1.654144e-03	-1.451355e-07
2.906484918402673e-03	3.299642e+00	4.067551e-06	-1.653634e-03	-3.620466e-07
2.916484918402673e-03	3.299642e+00	4.067354e-06	-1.654144e-03	-1.455176e-07
2.926484918402673e-03	3.299642e+00	4.067161e-06	-1.653633e-03	-3.623876e-07
2.936484918402673e-03	3.299642e+00	4.066973e-06	-1.654144e-03	-1.458838e-07
2.946484918402673e-03	3.299642e+00	4.066788e-06	-1.653633e-03	-3.627131e-07
2.956484918402673e-03	3.299642e+00	4.066608e-06	-1.654143e-03	-1.462348e-07
2.966484918402673e-03	3.299642e+00	4.066432e-06	-1.653633e-03	-3.630238e-07
2.976484918402673e-03	3.299643e+00	4.066259e-06	-1.654143e-03	-1.465713e-07
2.986484918402673e-03	3.299642e+00	4.066090e-06	-1.653632e-03	-3.633203e-07
2.996484918402673e-03	3.299643e+00	4.065925e-06	-1.654143e-03	-1.468940e-07
3.006484918402673e-03	3.299643e+00	4.065763e-06	-1.653632e-03	-3.636033e-07
3.016484918402673e-03	3.299642e+00	4.065605e-06	-1.654142e-03	-1.472033e-07
3.026484918402673e-03	3.299642e+00	4.065450e-06	-1.653632e-03	-3.638733e-07
3.036484918402673e-03	3.299642e+00	4.065299e-06	-1.654142e-03	-1.475000e-07
3.046484918402673e-03	3.299642e+00	4.065150e-06	-1.653631e-03	-3.641309e-07
3.056484918402673e-03	3.299642e+00	4.065006e-06	-1.654142e-03	-1.477846e-07
3.066484918402673e-03	3.299642e+00	4.064864e-06	-1.653631e-03	-3.643766e-07
3.076484918402673e-03	3.299643e+00	4.064725e-06	-1.654141e-03	-1.480576e-07
3.086484918402673e-03	3.299643e+00	4.064590e-06	-1.653631e-03	-3.646110e-07
3.096484918402673e-03	3.299643e+00	4.064457e-06	-1.654141e-03	-1.483194e-07
3.106484918402673e-03	3.299642e+00	4.064327e-06	-1.653630e-03	-3.648345e-07
3.116484918402673e-03	3.299642e+00	4.064200e-06	-1.654141e-03	-1.485706e-07
3.126484918402673e-03	3.299643e+00	4.064075e-06	-1.653630e-03	-3.650476e-07
3.136484918402673e-03	3.299643e+00	4.063954e-06	-1.654141e-03	-1.488117e-07
3.146484918402673e-03	3.299642e+00	4.063835e-06	-1.653630e-03	-3.652509e-07
3.156484918402673e-03	3.299642e+00	4.063718e-06	-1.654140e-03	-1.490431e-07
3.166484918402673e-03	3.299642e+00	4.063604e-06	-1.653630e-03	-3.654445e-07
3.176484918402673e-03	3.299643e+00	4.063493e-06	-1.654140e-03	-1.492651e-07
3.186484918402673e-03	3.299643e+00	4.063384e-06	-1.653629e-03	-3.656292e-07
3.196484918402673e-03	3.299642e+00	4.063277e-06	-1.654140e-03	-1.494783e-07
3.206484918402673e-03	3.299642e+00	4.063173e-06	-1.653629e-03	-3.658051e-07
3.216484918402673e-03	3.299642e+00	4.063070e-06	-1.654140e-03	-1.496830e-07
3.226484918402673e-03	3.299643e+00	4.062971e-06	-1.653629e-03	-3.659728e-07
3.236484918402673e-03	3.299642e+00	4.062873e-06	-1.654140e-03	-1.498795e-07
3.246484918402673e-03	3.299642e+00	4.062777e-06	-1.653629e-03	-3.661324e-07
3.256484918402673e-03	3.299642e+00	4.062683e-06	-1.654139e-03	-1.500683e-07
3.266484918402673e-03	3.299643e+00	4.062592e-06	-1.653629e-03	-3.662845e-07
3.276484918402673e-03	3.299643e+00	4.062502e-06	-1.654139e-03	-1.502496e-07
3.286484918402673e-03	3.299642e+00	4.062415e-06	-1.653628e-03	-3.664293e-07
3.296484918402673e-03	3.299642e+00	4.062329e-06	-1.654139e-03	-1.504238e-07
3.306484918402673e-03	3.299643e+00	4.062244e-06	-1.653628e-03	-3.665671e-07
3.316484918402673e-03	3.299643e+00	4.062163e-06	-1.654139e-03	-1.505911e-07
3.326484918402673e-03	3.299643e+00	4.062082e-06	-1.653628e-03	-3.666983e-07
3.336484918402673e-03	3.299643e+00	4.062003e-06	-1.654139e-03	-1.507520e-07
3.346484918402673e-03	3.299643e+00	4.061927e-06	-1.653628e-03	-3.668231e-07
3.356484918402673e-03	3.299643e+00	4.061851e-06	-1.654139e-03	-1.509067e-07
3.366484918402673e-03	3.299643e+00	4.061777e-06	-1.653628e-03	-3.669419e-07
3.376484918402673e-03	3.299643e+00	4.061705e-06	-1.654139e-03	-1.510553e-07
3.386484918402673e-03	3.299643e+00	4.061635e-06	-1.653627e-03	-3.670548e-07
3.396484918402673e-03	3.299642e+00	4.061566e-06	-1.654138e-03	-1.511983e-07
3.406484918402673e-03	3.299642e+00	4.061498e-06	-1.653627e-03	-3.671621e-07
3.416484918402673e-03	3.299642e+00	4.061432e-06	-1.654138e-03	-1.513358e-07
3.426484918402673e-03	3.299643e+00	4.061367e-06	-1.653627e-03	-3.672641e-07
3.436484918402673e-03	3.299642e+00	4.061304e-06	-1.654138e-03	-1.514681e-07
3.446484918402673e-03	3.299642e+00	4.061242e-06	-1.653627e-03	-3.673610e-07
3.456484918402673e-03	3.299643e+00	4.061181e-06	-1.654138e-03	-1.515954e-07
3.466484918402673e-03	3.299643e+00	4.061122e-06	-1.653627e-03	-3.674530e-07
3.476484918402673e-03	3.299643e+00	4.061064e-06	-1.654138e-03	-1.517180e-07
3.486484918402673e-03	3.299643e+00	4.061007e-06	-1.653627e-03	-3.675404e-07
3.496484918402673e-03	3.299643e+00	4.060951e-06	-1.654138e-03	-1.518359e-07
3.506484918402673e-03	3.299643e+00	4.060897e-06	-1.653627e-03	-3.676233e-07
3.516484918402673e-03	3.299642e+00	4.060844e-06	-1.654138e-03	-1.519495e-07
3.526484918402673e-03	3.299643e+00	4.060792e-06	-1.653627e-03	-3.677019e-07
3.536484918402673e-03	3.299642e+00	4.060740e-06	-1.654138e-03	-1.520589e-07
3.546484918402673e-03	3.299643e+00	4.060691e-06	-1.653626e-03	-3.677764e-07
3.556484918402673e-03	3.299643e+00	4.060642e-06	-1.654138e-03	-1.521643e-07
3.566484918402673e-03	3.299643e+00	4.060594e-06	-1.653626e-03	-3.678471e-07
3.576484918402673e-03	3.299643e+00	4.060547e-06	-1.654138e-03	-1.522659e-07
3.586484918402673e-03	3.299643e+00	4.060501e-06	-1.653626e-03	-3.679140e-07
3.596484918402673e-03	3.299643e+00	4.060456e-06	-1.654137e-03	-1.523638e-07
3.606484918402673e-03	3.299643e+00	4.060413e-06	-1.653626e-03	-3.679773e-07
3.616484918402673e-03	3.299643e+00	4.060370e-06	-1.654137e-03	-1.524582e-07
3.626484918402673e-03	3.299643e+00	4.060328e-06	-1.653626e-03	-3.680372e-07
3.636484918402673e-03	3.299643e+00	4.060287e-06	-1.654137e-03	-1.525493e-07
3.646484918402673e-03	3.299643e+00	4.060246e-06	-1.653626e-03	-3.680938e-07
3.656484918402673e-03	3.299642e+00	4.060207e-06	-1.654137e-03	-1.526372e-07
3.666484918402673e-03	3.299642e+00	4.060169e-06	-1.653626e-03	-3.681473e-07
3.676484918402673e-03	3.299643e+00	4.060131e-06	-1.654137e-03	-1.527220e-07
3.686484918402673e-03	3.299643e+00	4.060094e-06	-1.653626e-03	-3.681978e-07
3.696484918402673e-03	3.299643e+00	4.060058e-06	-1.654137e-03	-1.528038e-07
3.706484918402673e-03	3.299643e+00	4.060023e-06	-1.653626e-03	-3.682454e-07
3.716484918402673e-03	3.299643e+00	4.059988e-06	-1.654137e-03	-1.528828e-07
3.726484918402673e-03	3.299642e+00	4.059954e-06	-1.653626e-03	-3.682903e-07
3.736484918402673e-03	3.299642e+00	4.059921e-06	-1.654137e-03	-1.529592e-07
3.746484918402673e-03	3.299643e+00	4.059888e-06	-1.653626e-03	-3.683325e-07
3.756484918402673e-03	3.299642e+00	4.059857e-06	-1.654137e-03	-1.530330e-07
3.766484918402673e-03	3.299642e+00	4.059826e-06	-1.653626e-03	-3.683723e-07
3.776484918402673e-03	3.299643e+00	4.059795e-06	-1.654137e-03	-1.531043e-07
3.786484918402673e-03	3.299643e+00	4.059765e-06	-1.653625e-03	-3.684096e-07
3.796484918402673e-03	3.299643e+00	4.059736e-06	-1.654137e-03	-1.531733e-07
3.806484918402673e-03	3.299643e+00	4.059708e-06	-1.653625e-03	-3.684447e-07
3.816484918402673e-03	3.299642e+00	4.059680e-06	-1.654137e-03	-1.532400e-07
3.826484918402673e-03	3.299643e+00	4.059652e-06	-1.653625e-03	-3.684775e-07
3.836484918402673e-03	3.299643e+00	4.059626e-06	-1.654137e-03	-1.533046e-07
3.846484918402673e-03	3.299643e+00	4.059600e-06	-1.653625e-03	-3.685083e-07
3.856484918402673e-03	3.299643e+00	4.059574e-06	-1.654137e-03	-1.533671e-07
3.866484918402673e-03	3.299643e+00	4.059549e-06	-1.653625e-03	-3.685370e-07
3.876484918402673e-03	3.299643e+00	4.059524e-06	-1.654137e-03	-1.534276e-07
3.886484918402673e-03	3.299643e+00	4.059500e-06	-1.653625e-03	-3.685638e-07
3.896484918402673e-03	3.299643e+00	4.059477e-06	-1.654137e-03	-1.534863e-07
3.906484918402673e-03	3.299643e+00	4.059454e-06	-1.653625e-03	-3.685888e-07
3.916484918402673e-03	3.299643e+00	4.059431e-06	-1.654137e-03	-1.535431e-07
3.926484918402673e-03	3.299643e+00	4.059410e-06	-1.653625e-03	-3.686120e-07
3.936484918402673e-03	3.299643e+00	4.059388e-06	-1.654137e-03	-1.535982e-07
3.946484918402673e-03	3.299643e+00	4.059367e-06	-1.653625e-03	-3.686335e-07
3.956484918402673e-03	3.299643e+00	4.059346e-06	-1.654136e-03	-1.536517e-07
3.966484918402673e-03	3.299643e+00	4.059325e-06	-1.653625e-03	-3.686534e-07
3.976484918402673e-03	3.299642e+00	4.059305e-06	-1.654136e-03	-1.537035e-07
3.986484918402673e-03	3.299642e+00	4.059286e-06	-1.653625e-03	-3.686717e-07
3.996484918402673e-03	3.299642e+00	4.059267e-06	-1.654136e-03	-1.537539e-07
4.006484918402673e-03	3.299642e+00	4.059249e-06	-1.653625e-03	-3.686886e-07
4.016484918402673e-03	3.299643e+00	4.059230e-06	-1.654136e-03	-1.538028e-07
4.026484918402673e-03	3.299643e+00	4.059212e-06	-1.653625e-03	-3.687041e-07
4.036484918402673e-03	3.299643e+00	4.059195e-06	-1.654136e-03	-1.538503e-07
4.046484918402673e-03	3.299643e+00	4.059178e-06	-1.653625e-03	-3.687182e-07
4.056484918402673e-03	3.299643e+00	4.059161e-06	-1.654136e-03	-1.538965e-07
4.066484918402673e-03	3.299643e+00	4.059145e-06	-1.653625e-03	-3.687310e-07
4.076484918402672e-03	3.299642e+00	4.059129e-06	-1.654136e-03	-1.539414e-07
4.086484918402673e-03	3.299643e+00	4.059113e-06	-1.653625e-03	-3.687426e-07
4.096484918402673e-03	3.299643e+00	4.059098e-06	-1.654136e-03	-1.539851e-07
4.106484918402673e-03	3.299643e+00	4.059083e-06	-1.653625e-03	-3.687530e-07
4.116484918402673e-03	3.299643e+00	4.059068e-06	-1.654136e-03	-1.540277e-07
4.126484918402673e-03	3.299643e+00	4.059053e-06	-1.653624e-03	-3.687623e-07
4.136484918402673e-03	3.299643e+00	4.059039e-06	-1.654136e-03	-1.540691e-07
4.146484918402673e-03	3.299643e+00	4.059026e-06	-1.653624e-03	-3.687705e-07
4.156484918402673e-03	3.299643e+00	4.059012e-06	-1.654136e-03	-1.541094e-07
4.166484918402673e-03	3.299643e+00	4.058998e-06	-1.653624e-03	-3.687776e-07
4.176484918402673e-03	3.299642e+00	4.058986e-06	-1.654136e-03	-1.541488e-07
4.186484918402673e-03	3.299643e+00	4.058973e-06	-1.653624e-03	-3.687837e-07
4.196484918402673e-03	3.299643e+00	4.058961e-06	-1.654136e-03	-1.541871e-07
4.206484918402673e-03	3.299643e+00	4.058948e-06	-1.653624e-03	-3.687889e-07
4.216484918402673e-03	3.299643e+00	4.058937e-06	-1.654136e-03	-1.542246e-07
4.226484918402673e-03	3.299643e+00	4.058925e-06	-1.653624e-03	-3.687932e-07
4.236484918402673e-03	3.299643e+00	4.058913e-06	-1.654136e-03	-1.542611e-07
4.246484918402673e-03	3.299643e+00	4.058902e-06	-1.653624e-03	-3.687966e-07
4.256484918402673e-03	3.299643e+00	4.058891e-06	-1.654136e-03	-1.542968e-07
4.266484918402673e-03	3.299643e+00	4.058881e-06	-1.653624e-03	-3.687992e-07
4.276484918402673e-03	3.299643e+00	4.058870e-06	-1.654136e-03	-1.543316e-07
4.286484918402673e-03	3.299643e+00	4.058860e-06	-1.653624e-03	-3.688010e-07
4.296484918402673e-03	3.299643e+00	4.058850e-06	-1.654136e-03	-1.543657e-07
4.306484918402673e-03	3.299643e+00	4.058840e-06	-1.653624e-03	-3.688020e-07
4.316484918402673e-03	3.299643e+00	4.058830e-06	-1.654136e-03	-1.543990e-07
4.326484918402673e-03	3.299643e+00	4.058821e-06	-1.653624e-03	-3.688023e-07
4.336484918402673e-03	3.299643e+00	4.058812e-06	-1.654136e-03	-1.544316e-07
4.346484918402673e-03	3.299643e+00	4.058802e-06	-1.653624e-03	-3.688018e-07
4.356484918402673e-03	3.299643e+00	4.058794e-06	-1.654136e-03	-1.544635e-07
4.366484918402673e-03	3.299643e+00	4.058785e-06	-1.653624e-03	-3.688008e-07
4.376484918402673e-03	3.299642e+00	4.058777e-06	-1.654136e-03	-1.544947e-07
4.386484918402673e-03	3.299643e+00	4.058768e-06	-1.653624e-03	-3.687990e-07
4.396484918402672e-03	3.299642e+00	4.058760e-06	-1.654136e-03	-1.545253e-07
4.406484918402673e-03	3.299643e+00	4.058752e-06	-1.653624e-03	-3.687967e-07
4.416484918402673e-03	3.299643e+00	4.058744e-06	-1.654136e-03	-1.545554e-07
4.426484918402673e-03	3.299643e+00	4.058737e-06	-1.653624e-03	-3.687938e-07
4.436484918402673e-03	3.299642e+00	4.058729e-06	-1.654136e-03	-1.545848e-07
4.446484918402673e-03	3.299643e+00	4.058721e-06	-1.653624e-03	-3.687903e-07
4.456484918402673e-03	3.299642e+00	4.058714e-06	-1.654136e-03	-1.546137e-07
4.466484918402673e-03	3.299643e+00	4.058707e-06	-1.653624e-03	-3.687862e-07
4.476484918402673e-03	3.299642e+00	4.058700e-06	-1.654136e-03	-1.546420e-07
4.486484918402673e-03	3.299643e+00	4.058694e-06	-1.653624e-03	-3.687817e-07
4.496484918402673e-03	3.299643e+00	4.058687e-06	-1.654136e-03	-1.546698e-07
4.506484918402673e-03	3.299643e+00	4.058680e-06	-1.653624e-03	-3.687767e-07
4.516484918402673e-03	3.299642e+00	4.058674e-06	-1.654136e-03	-1.546972e-07
4.526484918402673e-03	3.299643e+00	4.058668e-06	-1.653624e-03	-3.687712e-07
4.536484918402673e-03	3.299642e+00	4.058661e-06	-1.654136e-03	-1.547241e-07
4.546484918402673e-03	3.299643e+00	4.058656e-06	-1.653624e-03	-3.687652e-07
4.556484918402673e-03	3.299643e+00	4.058650e-06	-1.654136e-03	-1.547505e-07
4.566484918402672e-03	3.299643e+00	4.058644e-06	-1.653624e-03	-3.687588e-07
4.576484918402673e-03	3.299642e+00	4.058638e-06	-1.654136e-03	-1.547765e-07
4.586484918402673e-03	3.299643e+00	4.058633e-06	-1.653624e-03	-3.687520e-07
4.596484918402673e-03	3.299643e+00	4.058627e-06	-1.654136e-03	-1.548021e-07
4.606484918402673e-03	3.299643e+00	4.058622e-06	-1.653624e-03	-3.687448e-07
4.616484918402673e-03	3.299643e+00	4.058617e-06	-1.654136e-03	-1.548273e-07
4.626484918402673e-03	3.299643e+00	4.058612e-06	-1.653624e-03	-3.687372e-07
4.636484918402673e-03	3.299643e+00	4.058607e-06	-1.654136e-03	-1.548522e-07
4.646484918402673e-03	3.299643e+00	4.058602e-06	-1.653624e-03	-3.687293e-07
4.656484918402673e-03	3.299643e+00	4.058597e-06	-1.654136e-03	-1.548767e-07
4.666484918402673e-03	3.299643e+00	4.058593e-06	-1.653624e-03	-3.687210e-07
4.676484918402673e-03	3.299643e+00	4.058588e-06	-1.654136e-03	-1.549008e-07
4.686484918402673e-03	3.299643e+00	4.058584e-06	-1.653624e-03	-3.687124e-07
4.696484918402673e-03	3.299643e+00	4.058579e-06	-1.654136e-03	-1.549246e-07
4.706484918402673e-03	3.299643e+00	4.058575e-06	-1.653624e-03	-3.687035e-07
4.716484918402672e-03	3.299642e+00	4.058571e-06	-1.654136e-03	-1.549481e-07
4.726484918402673e-03	3.299642e+00	4.058566e-06	-1.653624e-03	-3.686942e-07
4.736484918402672e-03	3.299643e+00	4.058563e-06	-1.654136e-03	-1.549713e-07
4.746484918402673e-03	3.299643e+00	4.058559e-06	-1.653624e-03	-3.686847e-07
4.756484918402673e-03	3.299642e+00	4.058555e-06	-1.654136e-03	-1.549942e-07
4.766484918402673e-03	3.299643e+00	4.058551e-06	-1.653624e-03	-3.686749e-07
4.776484918402673e-03	3.299642e+00	4.058547e-06	-1.654136e-03	-1.550168e-07
4.786484918402673e-03	3.299643e+00	4.058544e-06	-1.653624e-03	-3.686648e-07
4.796484918402673e-03	3.299643e+00	4.058540e-06	-1.654136e-03	-1.550391e-07
4.806484918402673e-03	3.299643e+00	4.058537e-06	-1.653624e-03	-3.686545e-07
4.816484918402673e-03	3.299642e+00	4.058533e-06	-1.654136e-03	-1.550612e-07
4.826484918402673e-03	3.299643e+00	4.058530e-06	-1.653624e-03	-3.686439e-07
4.836484918402673e-03	3.299643e+00	4.058526e-06	-1.654136e-03	-1.550831e-07
4.846484918402673e-03	3.299643e+00	4.058523e-06	-1.653624e-03	-3.686331e-07
4.856484918402673e-03	3.299643e+00	4.058520e-06	-1.654136e-03	-1.551047e-07
4.866484918402673e-03	3.299643e+00	4.058517e-06	-1.653624e-03	-3.686220e-07
4.876484918402673e-03	3.299642e+00	4.058514e-06	-1.654136e-03	-1.551261e-07
4.886484918402672e-03	3.299643e+00	4.058511e-06	-1.653624e-03	-3.686108e-07
4.896484918402673e-03	3.299643e+00	4.058508e-06	-1.654136e-03	-1.551473e-07
4.906484918402673e-03	3.299643e+00	4.058506e-06	-1.653624e-03	-3.685994e-07
4.916484918402673e-03	3.299643e+00	4.058503e-06	-1.654136e-03	-1.551683e-07
4.926484918402673e-03	3.299642e+00	4.058500e-06	-1.653623e-03	-3.685877e-07
4.936484918402673e-03	3.299643e+00	4.058497e-06	-1.654136e-03	-1.551890e-07
4.946484918402673e-03	3.299643e+00	4.058495e-06	-1.653623e-03	-3.685759e-07
4.956484918402673e-03	3.299643e+00	4.058492e-06	-1.654136e-03	-1.552096e-07
4.966484918402673e-03	3.299643e+00	4.058490e-06	-1.653623e-03	-3.685638e-07
4.976484918402673e-03	3.299643e+00	4.058487e-06	-1.654136e-03	-1.552300e-07
4.986484918402673e-03	3.299643e+00	4.058485e-06	-1.653623e-03	-3.685516e-07
4.996484918402673e-03	3.299643e+00	4.058482e-06	-1.654136e-03	-1.552503e-07
5.006484918402673e-03	3.299643e+00	4.058480e-06	-1.653623e-03	-3.685393e-07
5.016484918402673e-03	3.299643e+00	4.058477e-06	-1.654136e-03	-1.552703e-07
5.026484918402673e-03	3.299643e+00	4.058475e-06	-1.653623e-03	-3.685268e-07
5.036484918402672e-03	3.299643e+00	4.058473e-06	-1.654136e-03	-1.552902e-07
5.046484918402673e-03	3.299642e+00	4.058471e-06	-1.653623e-03	-3.685141e-07
5.056484918402672e-03	3.299643e+00	4.058469e-06	-1.654136e-03	-1.553100e-07
5.066484918402673e-03	3.299643e+00	4.058467e-06	-1.653623e-03	-3.685013e-07
5.076484918402673e-03	3.299643e+00	4.058465e-06	-1.654136e-03	-1.553296e-07
5.086484918402673e-03	3.299643e+00	4.058463e-06	-1.653623e-03	-3.684883e-07
5.096484918402673e-03	3.299643e+00	4.058461e-06	-1.654136e-03	-1.553491e-07
5.106484918402673e-03	3.299643e+00	4.058459e-06	-1.653623e-03	-3.684752e-07
5.116484918402673e-03	3.299642e+00	4.058457e-06	-1.654136e-03	-1.553684e-07
5.126484918402673e-03	3.299643e+00	4.058455e-06	-1.653623e-03	-3.684620e-07
5.136484918402673e-03	3.299643e+00	4.058453e-06	-1.654136e-03	-1.553876e-07
5.146484918402673e-03	3.299643e+00	4.058452e-06	-1.653623e-03	-3.684487e-07
